,name,github_id,npm_id,category,maven_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,show,projectrank_placing,trending,labels,demo_url,pypi_id,pypi_url,pypi_latest_release_published_at,nuget_id,github_release_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,brew_id,conda_id,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads
148,Reaviz,reaviz/reaviz,reaviz,data-viz,,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2022-01-04 14:05:15.000,2022-01-04 14:02:44.000,379.0,9.0,66,12.0,19.0,21.0,8.0,519,2022-01-04 14:02:58.524,12.1.0,244.0,Data visualization library for React.,206.0,202.0,8,23,https://www.npmjs.com/package/reaviz,2022-01-04 14:02:58.524,4.0,8465.0,8465.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
149,react-file-viewer,plangrid/react-file-viewer,react-file-viewer,file-handling,,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2021-12-30 14:37:09.000,2019-11-13 20:16:39.000,118.0,,217,18.0,100.0,124.0,12.0,349,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,1049.0,1021.0,12,23,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,28.0,49241.0,49241.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
150,React Lazylog,mozilla-frontend-infra/react-lazylog,react-lazylog,other-components,,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2021-11-17 10:16:16.000,2020-07-23 15:46:22.000,159.0,,85,7.0,68.0,58.0,23.0,238,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,387.0,352.0,15,23,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,35.0,56275.0,56275.0,,,,False,3,,,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,,,,,,,,,,,,,,,
151,React-Data-Export,securedeveloper/react-data-export,react-data-export,file-handling,,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-11-20 12:13:55.000,2020-01-23 21:39:15.000,137.0,,101,7.0,62.0,58.0,48.0,161,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,1080.0,1048.0,13,23,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,32.0,32540.0,32540.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
152,styletron,styletron/styletron,styletron,styling,,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-12-09 01:12:55.000,2021-10-21 21:00:23.000,532.0,1.0,126,41.0,239.0,42.0,148.0,3220,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,175.0,128.0,38,22,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,47.0,4030.0,4030.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
153,atomize,proksh/atomize,atomize,ui-frameworks,,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-10-06 02:04:32.000,2021-06-11 09:35:11.000,53.0,,196,26.0,29.0,20.0,20.0,1390,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,445.0,437.0,11,22,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,8.0,2871.0,2871.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
154,react-lz-editor,leejaen/react-lz-editor,react-lz-editor,editors,,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-10 23:34:02.000,2019-10-18 03:45:52.000,183.0,,160,25.0,35.0,104.0,80.0,922,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",427.0,380.0,14,22,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,47.0,970.0,970.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
155,ReactPivot,davidguttman/react-pivot,react-pivot,data-tables,,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,171.0,,141,40.0,49.0,36.0,23.0,996,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",165.0,138.0,20,21,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,27.0,1240.0,1240.0,,,,False,3,,,http://davidguttman.github.io/react-pivot/,,,,,,,,,,,,,,,,,,,,,,
156,codejar,antonmedv/codejar,codejar,editors,,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-09-13 19:31:52.000,2021-08-14 10:52:28.000,82.0,,74,16.0,24.0,13.0,35.0,1052,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,186.0,181.0,17,20,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,5.0,12956.0,12956.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
157,atomic-layout,kettanaito/atomic-layout,atomic-layout,others,,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,MIT,2018-05-09 15:52:48.000,2021-09-21 12:55:49.000,2021-09-03 17:23:39.000,688.0,,27,17.0,170.0,28.0,159.0,1046,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,"Build declarative, responsive layouts in React using CSS Grid.",91.0,88.0,14,20,https://www.npmjs.com/package/atomic-layout,2020-08-06 08:18:56.996,3.0,3022.0,3022.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
158,iconify,iconify/iconify,iconify,others,,https://github.com/iconify/iconify,https://github.com/iconify/iconify,MIT,2017-02-22 15:23:59.000,2022-01-10 22:26:40.000,2022-01-10 22:26:35.000,346.0,67.0,34,16.0,18.0,8.0,77.0,979,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",6.0,2.0,4,20,https://www.npmjs.com/package/iconify,2020-05-17 01:07:13.697,4.0,1051.0,1051.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
159,reactdatagrid,inovua/reactdatagrid,@inovua/reactdatagrid-community,data-tables,,https://github.com/inovua/reactdatagrid,https://github.com/inovua/reactdatagrid,MIT,2020-10-07 13:47:44.000,2022-01-10 12:19:41.000,2022-01-10 12:19:36.000,384.0,77.0,20,10.0,57.0,49.0,124.0,243,2022-01-10 12:19:00.800,4.5.9,92.0,Empower Your Data with the best React Data Grid there is.,2.0,,1,20,https://www.npmjs.com/package/@inovua/reactdatagrid-community,2022-01-10 12:19:00.800,2.0,8750.0,8750.0,,,,True,3,,,https://reactdatagrid.io/demo,,,,,,,,,,,,,,,,,,,,,,
160,React Dashboard,flatlogic/react-dashboard,,admin-dashboards,,https://github.com/flatlogic/react-dashboard,https://github.com/flatlogic/react-dashboard,MIT,2016-02-02 14:08:02.000,2021-10-08 14:14:10.000,2021-02-18 16:53:02.000,1028.0,,311,57.0,28.0,9.0,10.0,1355,2020-10-07 10:43:47.000,1.4.0,5.0,"React Dashboard - isomorphic admin dashboard template (React.js, Bootstrap, Node.js, GraphQL, React Router, Babel,..",,,152,18,,,,,,,,,True,2,,['bootstrap'],https://flatlogic.com/templates/react-dashboard/demo,,,,,,,,,,,,,,,,,,,,,,
161,shards-react,designrevision/shards-react,shards-react,ui-frameworks,,https://github.com/DesignRevision/shards-react,https://github.com/DesignRevision/shards-react,MIT,2018-12-27 17:50:22.000,2021-08-10 21:10:25.000,2019-02-25 18:54:18.000,9.0,,75,6.0,14.0,34.0,8.0,707,2019-02-25 18:54:46.150,1.0.3,9.0,A beautiful and modern React design system.,3137.0,3061.0,1,18,https://www.npmjs.com/package/shards-react,2019-02-25 18:54:46.150,76.0,5673.0,5673.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
162,react-nice-avatar,dapilab/react-nice-avatar,react-nice-avatar,other-components,,https://github.com/dapilab/react-nice-avatar,https://github.com/dapilab/react-nice-avatar,MIT,2021-05-29 15:41:45.000,2021-10-30 07:53:21.000,2021-10-30 07:53:21.000,111.0,1.0,39,5.0,19.0,1.0,8.0,589,2021-08-30 02:16:32.000,1.2.4,16.0,react library for generating avatar.,68.0,68.0,8,18,https://www.npmjs.com/package/react-nice-avatar,2021-08-30 01:34:00.467,,1178.0,1178.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
163,orb,nnajm/orb,orb,data-tables,,https://github.com/nnajm/orb,https://github.com/nnajm/orb,MIT,2014-11-11 13:09:07.000,2020-12-30 22:32:47.000,2020-12-30 22:32:47.000,78.0,,161,49.0,8.0,72.0,23.0,533,2015-06-29 00:03:49.124,1.0.9,9.0,Pivot table javascript library.,21.0,17.0,2,18,https://www.npmjs.com/package/orb,2015-06-29 00:03:49.124,4.0,241.0,241.0,,,,False,3,,,https://nnajm.github.io/orb/,,,,orb,,,,,,,,,,,,,,,,,,
164,Material Kit React,devias-io/material-kit-react,,admin-dashboards,,https://github.com/devias-io/material-kit-react,https://github.com/devias-io/material-kit-react,MIT,2019-05-02 15:25:39.000,2021-12-09 01:15:45.000,2021-11-09 09:54:10.000,72.0,5.0,1372,60.0,55.0,5.0,30.0,3533,,,,"React Dashboard made with Material UIs components. Our pro template contains features like TypeScript version,..",,,11,16,,,,,,,,,True,3,,['material-ui'],,,,,,,,,,,,,,,,,,,,,,,
165,React SaaS Template,dunky11/react-saas-template,,admin-dashboards,,https://github.com/dunky11/react-saas-template,https://github.com/dunky11/react-saas-template,MIT,2020-01-30 23:38:23.000,2021-12-30 18:27:15.000,2021-09-08 10:53:49.000,1268.0,,318,32.0,499.0,,9.0,1414,,,,Template for building an SaaS / admin website using React + Material-UI.,,,8,16,,,,,,,,,True,3,,,https://reactsaastemplate.com/,,,,,,,,,,,,,,,,,,,,,,
166,Luna,rvpanoz/luna,,dev-tools,,https://github.com/rvpanoz/luna,https://github.com/rvpanoz/luna,GPL-3.0,2017-09-18 22:22:06.000,2020-11-01 09:43:41.000,2020-10-31 22:27:04.000,1491.0,,42,21.0,433.0,9.0,84.0,982,2020-10-29 23:06:39.000,.3.4.6,26.0,Manage npm dependencies through a modern UI.,,,10,16,,,,,168.0,,,,False,3,,,,,,,,8430.0,,,,,,,,,,,,,,,,,
167,dashboard-ui-kit,march08/dashboard-ui-kit,@duik/it,ui-frameworks,,https://github.com/march08/dashboard-ui-kit,https://github.com/march08/dashboard-ui-kit,MIT,2019-02-27 06:58:38.000,2021-10-05 21:04:14.000,2020-05-19 14:07:37.000,202.0,,28,6.0,30.0,24.0,10.0,183,2020-05-14 18:39:21.000,0.6.0,36.0,React UI components for rapid development.,26.0,25.0,1,16,https://www.npmjs.com/package/@duik/it,2020-05-14 18:31:07.948,1.0,396.0,396.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
168,datav,sunface/datav,,others,,https://github.com/sunface/datav,https://github.com/sunface/datav,Apache-2.0,2017-09-28 03:36:52.000,2021-12-08 13:04:32.000,2021-12-08 13:04:26.000,356.0,3.0,456,77.0,12.0,22.0,5.0,2770,,,,"https://datav.io is a modern APM, provide observability for your business, application and infrastructure. Its also a..",,,5,15,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
169,React Material Admin,flatlogic/react-material-admin,,admin-dashboards,,https://github.com/flatlogic/react-material-admin,https://github.com/flatlogic/react-material-admin,MIT,2019-04-24 12:47:06.000,2021-10-05 20:58:27.000,2021-04-13 09:36:57.000,78.0,,436,45.0,32.0,11.0,19.0,1246,2021-02-02 10:54:17.000,1.3.2,8.0,React Material Admin is a React template built with Material-UI.,,,9,15,,,,,,,,,True,3,,['material-ui'],https://flatlogic.com/templates/react-material-admin/demo,,,,,,,,,,,,,,,,,,,,,,
170,React Ansi,RaoHai/react-ansi,react-ansi,other-components,,https://github.com/RaoHai/react-ansi,https://github.com/RaoHai/react-ansi,MIT,2019-05-29 15:39:22.000,2021-12-09 00:12:01.000,2020-12-17 09:06:28.000,115.0,,5,1.0,426.0,15.0,2.0,23,2020-12-17 09:09:03.463,2.1.4,23.0,A foldable and searchable ansi log viewer for React.,14.0,14.0,4,14,https://www.npmjs.com/package/react-ansi,2020-12-17 09:09:03.463,,1393.0,1393.0,,,,False,3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,
171,matx-react,uilibrary/matx-react,,admin-dashboards,,https://github.com/uilibrary/matx-react,https://github.com/uilibrary/matx-react,MIT,2020-01-16 10:56:54.000,2022-01-03 12:46:57.000,2021-12-29 07:34:54.000,33.0,6.0,237,24.0,5.0,4.0,14.0,650,,,,Matx React Redux Material Design Admin Dashboard Template.,,,5,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,
172,Volt React Dashboard,themesberg/volt-react-dashboard,@themesberg/volt-react-dashboard,admin-dashboards,,https://github.com/themesberg/volt-react-dashboard,https://github.com/themesberg/volt-react-dashboard,MIT,2021-01-20 16:17:34.000,2021-12-03 01:30:42.000,2021-12-02 14:05:03.000,50.0,2.0,173,12.0,8.0,2.0,5.0,494,2021-01-26 17:27:51.789,1.0.0,1.0,Free and open source React.js admin dashboard template and UI library based on Bootstrap 5.,1.0,1.0,3,13,https://www.npmjs.com/package/@themesberg/volt-react-dashboard,2021-01-26 17:27:51.789,,21.0,21.0,,,,True,3,,['bootstrap'],https://demo.themesberg.com/volt-react-dashboard/,,,,,,,,,,,,,,,,,,,,,,
173,Notus React,creativetimofficial/notus-react,notus-react,admin-dashboards,,https://github.com/creativetimofficial/notus-react,https://github.com/creativetimofficial/notus-react,MIT,2020-09-01 07:23:16.000,2021-08-24 06:41:53.000,2021-03-19 12:57:49.000,304.0,,106,10.0,6.0,1.0,3.0,456,2021-03-19 13:05:10.458,1.1.0,2.0,Notus React: Free Tailwind CSS UI Kit and Admin.,,,2,12,https://www.npmjs.com/package/notus-react,2021-03-19 13:05:10.458,,6.0,6.0,,,,True,3,,,https://demos.creative-tim.com/notus-react/,,,,,,,,,,,,,,,,,,,,,,
174,Material-UI Theme Creator,bareynol/mui-theme-creator,,dev-tools,,https://github.com/bareynol/mui-theme-creator,https://github.com/bareynol/mui-theme-creator,0BSD,2020-08-25 14:51:49.000,2020-08-27 18:19:42.000,2020-08-27 18:08:37.000,102.0,,32,5.0,,6.0,2.0,155,,,,A tool to help design and customize themes for the Material-UI component library. Includes basic site templates to..,,,1,7,,,,,,,,,False,3,-2.0,['material-ui'],https://bareynol.github.io/mui-theme-creator/,,,,,,,,,,,,,,,,,,,,,,
