,name,github_id,category,npm_id,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,license,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
142,headlessui,tailwindlabs/headlessui,ui-frameworks,headlessui,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,2020-09-16 09:53:09.000,2021-07-29 11:00:02.000,2021-07-29 10:56:11.000,321,52.0,243.0,10098,,2021-07-29 13:31:52.000,@headlessui/vue@v1.4.0,25.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",38.0,38.0,23,22,https://www.npmjs.com/package/headlessui,MIT,2020-09-13 00:34:17.623,,1251.0,1251.0,True,3,,,,,,,,,,
143,React Flow,wbkd/react-flow,other-components,react-flow-renderer,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,2019-07-15 14:47:30.000,2021-07-26 11:45:06.000,2021-07-26 11:45:02.000,344,55.0,551.0,7058,,2021-07-26 11:45:08.000,9.6.6,153.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",0.0,,36,22,https://www.npmjs.com/package/react-flow-renderer,MIT,2021-07-26 11:44:59.598,0.0,149470.0,149470.0,True,3,,https://reactflow.dev/examples/,,-4.0,,,,,,
144,styletron,styletron/styletron,styling,styletron,https://github.com/styletron/styletron,https://github.com/styletron/styletron,2016-04-01 00:00:06.000,2021-07-07 13:16:12.000,2021-06-01 19:21:49.000,124,32.0,147.0,3180,530.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,189.0,123.0,36,22,https://www.npmjs.com/package/styletron,MIT,2018-01-17 22:16:05.111,66.0,5204.0,5204.0,True,3,,,,,,,,,,
145,Drawflow,jerosoler/Drawflow,data-viz,drawflow,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,2020-04-21 17:59:14.000,2021-07-22 08:09:24.000,2021-07-22 08:07:41.000,191,20.0,177.0,993,180.0,2021-07-22 08:09:24.000,0.0.46,45.0,Simple flow library.,29.0,29.0,7,22,https://www.npmjs.com/package/drawflow,MIT,2021-07-22 08:08:11.192,0.0,6032.0,6032.0,True,3,,,,,,,,,,
146,react-lz-editor,leejaen/react-lz-editor,editors,react-lz-editor,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,2016-12-27 06:32:40.000,2021-05-09 13:47:32.000,2019-10-18 03:45:52.000,156,96.0,80.0,911,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",449.0,373.0,14,22,https://www.npmjs.com/package/react-lz-editor,MIT,2018-03-31 07:30:24.605,76.0,960.0,960.0,False,3,,,,,,,,,,
147,React-Data-Export,securedeveloper/react-data-export,file-handling,react-data-export,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,2017-10-13 20:35:38.000,2021-04-14 13:58:02.000,2020-01-23 21:39:15.000,101,54.0,47.0,150,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,876.0,836.0,13,22,https://www.npmjs.com/package/react-data-export,MIT,2020-01-20 11:33:32.229,40.0,41488.0,41488.0,False,3,,,,,,,,,,
148,mozaik,plouc/mozaik,others,,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,2014-12-26 03:18:38.000,2021-07-20 01:58:13.000,2019-05-28 02:07:43.000,367,86.0,90.0,3526,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,51.0,51.0,31,21,,MIT,,,,,False,3,,,,,,,,,,
149,ReactPivot,davidguttman/react-pivot,data-tables,react-pivot,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,989,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",185.0,137.0,20,21,https://www.npmjs.com/package/react-pivot,MIT,2020-06-17 22:38:08.272,48.0,2661.0,2661.0,False,3,,http://davidguttman.github.io/react-pivot/,,,,,,,,
150,codejar,antonmedv/codejar,editors,codejar,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,2020-03-31 13:01:35.000,2021-06-26 11:24:20.000,2021-06-26 11:24:15.000,70,9.0,34.0,929,81.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,113.0,113.0,17,21,https://www.npmjs.com/package/codejar,MIT,2021-06-26 11:24:10.978,0.0,4945.0,4945.0,True,3,,,,,,,,,,
151,Monaco Yaml,pengx17/monaco-yaml,editors,monaco-yaml,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,2018-02-26 06:08:04.000,2021-07-26 19:09:45.000,2021-07-18 13:01:19.000,31,15.0,20.0,78,,2021-07-18 13:08:39.000,3.0.0,13.0,YAML plugin for the Monaco Editor.,73.0,73.0,16,21,https://www.npmjs.com/package/monaco-yaml,MIT,2021-07-18 13:01:51.418,0.0,208731.0,208731.0,False,3,,,,,remcohaszing/monaco-yaml,,,,,
152,atomic-layout,kettanaito/atomic-layout,others,atomic-layout,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,2018-05-09 15:52:48.000,2021-06-16 10:05:30.000,2021-05-08 09:22:55.000,26,23.0,159.0,965,683.0,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,Physical representation of layout composition to create declarative responsive layouts in React.,77.0,75.0,14,20,https://www.npmjs.com/package/atomic-layout,MIT,2020-08-06 08:18:56.996,2.0,3015.0,3015.0,True,3,,,,,,,,,,
153,react-design-editor,salgum1114/react-design-editor,editors,react-design-editor,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,2018-06-26 01:03:54.000,2021-05-27 04:51:05.000,2021-05-01 06:48:01.000,210,41.0,114.0,783,424.0,2021-05-01 06:55:33.892,0.0.34,34.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, We've..",7.0,5.0,3,20,https://www.npmjs.com/package/react-design-editor,MIT,2021-05-01 06:55:33.892,2.0,720.0,720.0,True,3,,,,,,,,,,
154,shards-react,designrevision/shards-react,ui-frameworks,shards-react,https://github.com/DesignRevision/shards-react,https://github.com/DesignRevision/shards-react,2018-12-27 17:50:22.000,2021-05-09 20:45:35.000,2019-02-25 18:54:18.000,68,31.0,8.0,677,9.0,2019-02-25 18:54:46.150,1.0.3,9.0,A beautiful and modern React design system.,2923.0,2783.0,1,20,https://www.npmjs.com/package/shards-react,MIT,2019-02-25 18:54:46.150,140.0,7990.0,7990.0,False,3,,,,,,,,,,
155,React Dashboard,flatlogic/react-dashboard,admin-dashboards,,https://github.com/flatlogic/react-dashboard,https://github.com/flatlogic/react-dashboard,2016-02-02 14:08:02.000,2021-07-22 10:28:49.000,2021-02-18 16:53:02.000,299,9.0,9.0,1325,1028.0,2020-10-07 10:43:47.000,1.4.0,5.0,"React Dashboard - isomorphic admin dashboard template (React.js, Bootstrap, Node.js, GraphQL, React Router, Babel,..",,,152,19,,MIT,,,,,True,2,['bootstrap'],https://flatlogic.com/templates/react-dashboard/demo,,,,,,,,
156,iconify,iconify/iconify,others,iconify,https://github.com/iconify/iconify,https://github.com/iconify/iconify,2017-02-22 15:23:59.000,2021-07-21 09:06:20.000,2021-07-20 18:03:16.000,24,10.0,52.0,630,212.0,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",38.0,36.0,3,19,https://www.npmjs.com/package/iconify,Apache-2.0,2020-05-17 01:07:13.697,2.0,961.0,961.0,True,3,,,,,,,,,,
157,coreui-free-bootstrap-admin-template,coreui/coreui-free-bootstrap-admin-template,admin-dashboards,,https://github.com/coreui/coreui-free-bootstrap-admin-template,https://github.com/coreui/coreui-free-bootstrap-admin-template,2016-08-04 12:30:57.000,2021-07-05 15:45:38.000,2021-07-05 15:44:01.000,2891,21.0,443.0,10885,,2021-07-05 15:45:38.000,4.0.1,34.0,CoreUI is free bootstrap admin template.,,,26,18,,MIT,,,,1.0,True,2,,,48.0,,,,,,,
158,Remotion,remotion-dev/remotion,others,,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,2020-06-23 19:49:10.000,2021-07-28 16:55:53.000,2021-07-26 17:17:40.000,294,40.0,196.0,7903,,2021-07-13 12:14:50.000,2.2.0,35.0,Create videos programmatically in React.,149.0,149.0,61,18,,,,,,,False,3,,,,,,,,,,
159,Radix Primitives,radix-ui/primitives,ui-frameworks,@radix-ui/utils,https://github.com/radix-ui/primitives,https://github.com/radix-ui/primitives,2020-06-19 13:23:22.000,2021-07-29 15:57:57.000,2021-07-29 15:57:56.000,34,54.0,153.0,1176,,2021-01-27 10:06:42.425,0.0.3,3.0,"An open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by..",2.0,2.0,10,18,https://www.npmjs.com/package/@radix-ui/utils,MIT,2021-01-27 10:06:42.425,0.0,11010.0,11010.0,True,3,,,,,,,,,,
160,glide-data-grid,glideapps/glide-data-grid,data-tables,@glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,2020-10-28 04:19:29.000,2021-07-18 23:05:56.315,2021-07-18 23:05:16.000,41,11.0,18.0,512,,2021-07-18 23:05:56.315,2.2.4,61.0,"A high-performance React grid component, with rich rendering and first-class TypeScript support.",9.0,9.0,12,18,https://www.npmjs.com/package/@glideapps/glide-data-grid,MIT,2021-07-18 23:05:56.315,,1617.0,1617.0,True,3,,,,,,,,,,
161,dashboard-ui-kit,march08/dashboard-ui-kit,ui-frameworks,@duik/it,https://github.com/march08/dashboard-ui-kit,https://github.com/march08/dashboard-ui-kit,2019-02-27 06:58:38.000,2021-06-04 23:36:39.000,2020-05-19 14:07:37.000,23,18.0,10.0,176,202.0,2020-05-14 18:39:21.000,0.6.0,36.0,React UI components for rapid development.,21.0,20.0,1,18,https://www.npmjs.com/package/@duik/it,MIT,2020-05-14 18:31:07.948,1.0,901.0,901.0,False,3,,,,,,,,,,
162,React Material Admin,flatlogic/react-material-admin,admin-dashboards,,https://github.com/flatlogic/react-material-admin,https://github.com/flatlogic/react-material-admin,2019-04-24 12:47:06.000,2021-06-05 01:06:39.000,2021-04-13 09:36:57.000,392,11.0,19.0,1129,78.0,2021-02-02 10:54:17.000,1.3.2,8.0,React Material Admin is a React template built with Material-UI.,,,9,17,,MIT,,,,,True,3,['material-ui'],https://flatlogic.com/templates/react-material-admin/demo,,,,,,,,
163,orb,nnajm/orb,data-tables,orb,https://github.com/nnajm/orb,https://github.com/nnajm/orb,2014-11-11 13:09:07.000,2020-12-30 22:32:47.000,2020-12-30 22:32:47.000,161,72.0,23.0,523,78.0,2015-06-29 00:03:49.124,1.0.9,9.0,Pivot table javascript library.,21.0,17.0,2,17,https://www.npmjs.com/package/orb,MIT,2015-06-29 00:03:49.124,4.0,195.0,195.0,True,3,,https://nnajm.github.io/orb/,,,,,,,,
164,react-nice-avatar,chilllab/react-nice-avatar,other-components,react-nice-avatar,https://github.com/chilllab/react-nice-avatar,https://github.com/chilllab/react-nice-avatar,2021-05-29 15:41:45.000,2021-07-26 13:45:51.000,2021-07-26 13:45:51.000,30,,6.0,469,,2021-07-24 13:55:00.577,1.2.2,14.0,react library for generating avatar.,14.0,14.0,8,17,https://www.npmjs.com/package/react-nice-avatar,MIT,2021-07-24 13:55:00.577,,889.0,889.0,True,3,,,,,,,,,,
165,reactdatagrid,inovua/reactdatagrid,data-tables,@inovua/reactdatagrid-community,https://github.com/inovua/reactdatagrid,https://github.com/inovua/reactdatagrid,2020-10-07 13:47:44.000,2021-07-15 07:35:24.000,2021-07-15 07:35:15.000,12,23.0,95.0,172,279.0,2021-07-15 07:36:00.000,4.1.24,70.0,Empower Your Data with the best React Data Grid there is.,0.0,,1,17,https://www.npmjs.com/package/@inovua/reactdatagrid-community,MIT,2021-07-15 07:34:47.101,0.0,5691.0,5691.0,True,3,,https://reactdatagrid.io/demo,,,,,,,,
166,React SaaS Template,dunky11/react-saas-template,admin-dashboards,,https://github.com/dunky11/react-saas-template,https://github.com/dunky11/react-saas-template,2020-01-30 23:38:23.000,2021-07-27 04:20:36.000,2021-07-20 15:54:36.000,270,,9.0,1165,1234.0,,,,Template for building an SaaS / admin website using React + Material-UI.,,,8,16,,MIT,,,,,True,3,,https://reactsaastemplate.com/,,,,,,,,
167,Material Kit React,devias-io/material-kit-react,admin-dashboards,,https://github.com/devias-io/material-kit-react,https://github.com/devias-io/material-kit-react,2019-05-02 15:25:39.000,2021-05-18 20:47:11.000,2021-04-18 07:25:48.000,1187,13.0,16.0,3165,,2019-07-29 07:50:25.000,1.0.0,1.0,"React Dashboard made with Material UIs components. Our pro template contains features like TypeScript version,..",,,8,15,,MIT,,,,,True,3,['material-ui'],https://react-material-dashboard.devias.io/app/dashboard,,,,,,,,
168,datav,datav-io/datav,others,,https://github.com/datav-io/datav,https://github.com/datav-io/datav,2017-09-28 03:36:52.000,2021-07-19 00:46:39.000,2021-07-19 00:46:39.000,461,18.0,5.0,2654,332.0,,,,"Beautiful and interactive data visualization platform, for metrics,logs,traces and big-screens.",,,5,15,,Apache-2.0,,,,,True,3,,,,,,,,,,
169,Luna,rvpanoz/luna,dev-tools,,https://github.com/rvpanoz/luna,https://github.com/rvpanoz/luna,2017-09-18 22:22:06.000,2020-11-01 09:43:41.000,2020-10-31 22:27:04.000,41,9.0,84.0,969,1491.0,2020-10-29 23:06:39.000,.3.4.6,26.0,Manage npm dependencies through a modern UI.,,,10,15,,GPL-3.0,,,,172.0,True,3,,,7574.0,,,,,,,
170,React Ansi,RaoHai/react-ansi,other-components,react-ansi,https://github.com/RaoHai/react-ansi,https://github.com/RaoHai/react-ansi,2019-05-29 15:39:22.000,2021-07-28 21:30:09.000,2020-12-17 09:06:28.000,4,4.0,2.0,17,115.0,2020-12-17 09:09:03.463,2.1.4,23.0,A foldable and searchable ansi log viewer for React.,11.0,11.0,4,15,https://www.npmjs.com/package/react-ansi,MIT,2020-12-17 09:09:03.463,,625.0,625.0,False,3,,,,,,,,,,
171,Volt React Dashboard,themesberg/volt-react-dashboard,admin-dashboards,,https://github.com/themesberg/volt-react-dashboard,https://github.com/themesberg/volt-react-dashboard,2021-01-20 16:17:34.000,2021-07-26 11:03:59.000,2021-07-26 11:03:54.000,102,1.0,2.0,379,46.0,2021-01-22 09:58:07.000,1.0.0,1.0,A React.js admin dashboard template and UI library based on Bootstrap 5.,1.0,1.0,3,13,,MIT,,,,,True,3,['bootstrap'],https://demo.themesberg.com/volt-react-dashboard/,,,,,,,,
172,Notus React,creativetimofficial/notus-react,admin-dashboards,,https://github.com/creativetimofficial/notus-react,https://github.com/creativetimofficial/notus-react,2020-09-01 07:23:16.000,2021-03-19 12:58:05.000,2021-03-19 12:57:49.000,86,,3.0,355,,2021-03-19 12:58:05.000,1.1.0,2.0,Notus React: Free Tailwind CSS UI Kit and Admin.,,,2,12,,MIT,,,,,True,3,,https://demos.creative-tim.com/notus-react/,,,,,,,,
173,matx-react,uilibrary/matx-react,admin-dashboards,,https://github.com/uilibrary/matx-react,https://github.com/uilibrary/matx-react,2020-01-16 10:56:54.000,2021-07-05 07:48:40.000,2021-07-05 07:45:12.000,184,2.0,9.0,474,18.0,,,,Matx React Redux Material Design Admin Dashboard Template.,,,2,11,,MIT,,,,,True,3,,,,,,,,,,
174,Material-UI Theme Creator,bareynol/mui-theme-creator,dev-tools,,https://github.com/bareynol/mui-theme-creator,https://github.com/bareynol/mui-theme-creator,2020-08-25 14:51:49.000,2020-08-27 18:19:42.000,2020-08-27 18:08:37.000,19,6.0,2.0,91,102.0,,,,A tool to help design and customize themes for the Material-UI component library. Includes basic site templates to..,,,1,7,,0BSD,,,,,False,3,['material-ui'],https://bareynol.github.io/mui-theme-creator/,,,,,,,,
