,name,github_id,category,npm_id,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,license,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
103,react-digraph,uber/react-digraph,editors,react-digraph,https://github.com/uber/react-digraph,https://github.com/uber/react-digraph,2016-11-11 07:43:00.000,2021-06-09 06:37:33.000,2021-05-28 22:17:49.000,243,73.0,98.0,2142,455.0,2021-05-28 22:22:04.000,8.0.0-beta.7,95.0,A library for creating directed graph editors.,263.0,231.0,44,27,https://www.npmjs.com/package/react-digraph,MIT,2021-05-28 22:58:26.271,32.0,31109.0,31109.0,True,3,,,,,,,,,,
104,tabler-react,tabler/tabler-react,ui-frameworks,tabler-react,https://github.com/tabler/tabler-react,https://github.com/tabler/tabler-react,2018-04-12 21:32:09.000,2021-06-07 23:53:21.000,2021-03-07 23:12:06.000,426,58.0,147.0,1756,1363.0,2019-06-04 21:54:09.577,1.30.1,66.0,React components and demo for the Tabler UI theme.,622.0,580.0,34,27,https://www.npmjs.com/package/tabler-react,MIT,2019-06-30 13:10:01.077,42.0,9733.0,9733.0,True,3,,,,,,,,,,
105,fullcalendar-react,fullcalendar/fullcalendar-react,other-components,@fullcalendar/react,https://github.com/fullcalendar/fullcalendar-react,https://github.com/fullcalendar/fullcalendar-react,2018-12-03 21:32:44.000,2021-06-16 03:19:22.000,2021-06-16 02:44:45.000,54,20.0,116.0,955,181.0,2021-06-16 03:16:52.667,5.8.0,23.0,An official React component for FullCalendar.,5363.0,5243.0,3,27,https://www.npmjs.com/package/@fullcalendar/react,MIT,2021-06-16 03:16:52.667,120.0,313358.0,313358.0,True,3,,,,,,,,,,
106,React ApexCharts,apexcharts/react-apexcharts,data-viz,react-apexcharts,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,2018-08-20 13:36:46.000,2021-06-10 12:01:29.000,2021-06-10 12:01:22.000,75,116.0,134.0,778,159.0,2021-04-11 17:44:40.019,1.3.8,24.0,React Component for ApexCharts.,13488.0,13200.0,17,27,https://www.npmjs.com/package/react-apexcharts,MIT,2021-04-12 12:08:42.212,288.0,391010.0,391010.0,True,3,,https://apexcharts.com/react-chart-demos/,,,,,,,,
107,material-ui-chip-input,TeamWertarbyte/material-ui-chip-input,other-components,material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,2016-09-07 16:47:10.000,2021-04-13 10:30:39.000,2020-09-08 13:18:49.000,179,35.0,232.0,706,305.0,2019-12-01 15:35:30.000,1.1.0,73.0,A chip input field using Material-UI.,4822.0,3996.0,48,27,https://www.npmjs.com/package/material-ui-chip-input,MIT,2019-12-01 15:47:13.811,826.0,219855.0,219855.0,True,3,['material-ui'],https://mui.wertarbyte.com/#material-ui-chip-input,,,,,,,,
108,material-ui-dropzone,Yuvaleros/material-ui-dropzone,file-handling,material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,2017-10-16 11:50:16.000,2021-07-14 23:15:59.000,2020-10-01 14:00:45.000,164,75.0,128.0,370,427.0,2020-09-20 20:21:49.283,3.5.0,32.0,A Material-UI file upload dropzone.,3366.0,3254.0,48,27,https://www.npmjs.com/package/material-ui-dropzone,MIT,2020-09-20 20:21:49.283,112.0,196263.0,196263.0,True,3,['material-ui'],https://yuvaleros.github.io/material-ui-dropzone/,,,,,,,,
109,React Flow,wbkd/react-flow,other-components,react-flow-renderer,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,2019-07-15 14:47:30.000,2021-07-20 19:52:12.000,2021-07-20 17:27:48.000,339,48.0,546.0,6943,,2021-07-20 17:27:55.000,9.6.5,152.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",682.0,682.0,35,26,https://www.npmjs.com/package/react-flow-renderer,MIT,2021-07-20 17:27:45.171,0.0,148894.0,148894.0,True,3,,https://reactflow.dev/examples/,,,,,,,,
110,react-diagrams,projectstorm/react-diagrams,data-viz,@projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,2016-06-03 09:10:01.000,2021-07-22 11:59:47.000,2021-07-11 16:25:29.000,914,233.0,460.0,6222,819.0,2021-07-11 16:21:47.654,6.6.0,28.0,"a super simple, no-nonsense diagramming library written in react that just works.",158.0,144.0,78,26,https://www.npmjs.com/package/@projectstorm/react-diagrams,MIT,2021-07-11 16:21:47.654,14.0,38087.0,38087.0,True,3,,,,,,,,,,
111,searchkit,searchkit/searchkit,other-components,searchkit,https://github.com/searchkit/searchkit,https://github.com/searchkit/searchkit,2015-11-19 18:27:43.000,2021-07-16 19:23:53.000,2021-07-09 13:47:07.000,397,11.0,515.0,4229,,2021-06-25 08:22:02.000,3.0.0-canary.40,93.0,GraphQL API & React UI components for Elasticsearch. The easiest way to build a great search experience.,868.0,582.0,51,26,https://www.npmjs.com/package/searchkit,Apache-2.0,2021-01-13 21:30:25.068,286.0,10640.0,10640.0,True,3,,,,,,,,,,
112,restful-react,contiamo/restful-react,data-fetching,restful-react,https://github.com/contiamo/restful-react,https://github.com/contiamo/restful-react,2018-06-29 12:52:25.000,2021-07-20 14:22:15.442,2021-07-20 14:20:27.000,98,30.0,125.0,1730,604.0,2021-07-20 14:21:35.000,15.8.0,188.0,"A consistent, declarative way of interacting with RESTful backends, featuring code-generation from Swagger and OpenAPI..",255.0,247.0,47,26,https://www.npmjs.com/package/restful-react,MIT,2021-07-20 14:22:15.442,8.0,40824.0,40824.0,True,3,,,,,,,,,,
113,react-mde,andrerpena/react-mde,editors,react-mde,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,138,56.0,144.0,1271,765.0,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,138.0,,50,26,https://www.npmjs.com/package/react-mde,MIT,2021-05-04 08:58:15.604,138.0,96204.0,96204.0,True,3,,http://andrerpena.me/react-mde/,,,,,,,,
114,components,primer/components,ui-frameworks,@primer/components,https://github.com/primer/components,https://github.com/primer/components,2018-02-17 00:09:05.000,2021-07-22 18:12:46.000,2021-07-22 18:11:58.000,177,72.0,332.0,1255,,2021-06-18 13:43:30.000,28.2.5,2854.0,Primer React components.,1006.0,958.0,71,26,https://www.npmjs.com/package/@primer/components,MIT,2021-06-18 13:43:13.458,48.0,47273.0,47273.0,True,3,,,,,,,,,,
115,rsuite-table,rsuite/rsuite-table,data-tables,rsuite-table,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,2016-06-10 16:19:14.000,2021-07-12 08:16:43.000,2021-07-12 08:16:43.000,75,18.0,79.0,421,475.0,2021-05-12 05:36:00.374,3.15.1,167.0,A React table component.,1215.0,1145.0,12,26,https://www.npmjs.com/package/rsuite-table,MIT,2021-07-08 16:04:07.580,70.0,70799.0,70799.0,True,3,,,,,,,,,,
116,tabler,tabler/tabler,ui-frameworks,tabler,https://github.com/tabler/tabler,https://github.com/tabler/tabler,2018-02-01 09:08:59.000,2021-07-12 17:04:50.000,2021-05-09 19:19:09.000,2665,85.0,385.0,23811,362.0,2020-04-20 21:19:30.000,1.0.0-alpha.7,26.0,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap.,44.0,40.0,62,25,https://www.npmjs.com/package/tabler,MIT,2017-09-11 23:14:32.082,4.0,698.0,698.0,True,3,['bootstrap'],,,1.0,,,,,,
117,why-did-you-render,welldone-software/why-did-you-render,dev-tools,why-did-you-render,https://github.com/welldone-software/why-did-you-render,https://github.com/welldone-software/why-did-you-render,2018-11-10 19:31:09.000,2021-07-08 13:44:23.000,2021-06-13 09:45:59.000,104,12.0,136.0,6707,397.0,2021-06-13 09:49:45.000,6.2.0,79.0,why-did-you-render by Welldone Software monkey patches React to notify you about potentially avoidable re-renders...,2961.0,2961.0,26,25,https://www.npmjs.com/package/why-did-you-render,MIT,2020-05-17 14:12:57.191,,594.0,594.0,True,3,,,,,,,,,,
118,React Hot Toast,timolins/react-hot-toast,notifications,react-hot-toast,https://github.com/timolins/react-hot-toast,https://github.com/timolins/react-hot-toast,2020-12-07 22:05:40.000,2021-07-15 11:39:37.000,2021-07-15 11:39:37.000,84,26.0,37.0,3139,,2021-05-31 13:51:38.000,2.0.0,10.0,Smoking hot React Notifications.,2358.0,2358.0,14,25,https://www.npmjs.com/package/react-hot-toast,MIT,2021-05-31 13:47:35.593,0.0,179127.0,179127.0,True,3,,https://react-hot-toast.com/,,,,,,,,
119,GGEditor,alibaba/GGEditor,data-viz,gg-editor,https://github.com/alibaba/GGEditor,https://github.com/alibaba/GGEditor,2018-08-24 05:50:30.000,2020-09-10 10:08:53.000,2020-07-10 10:33:23.000,508,272.0,201.0,3117,405.0,2020-07-10 10:34:08.312,3.1.3,48.0,A visual graph editor based on G6 and React.,1989.0,1885.0,6,25,https://www.npmjs.com/package/gg-editor,MIT,2020-07-10 10:34:08.312,104.0,22152.0,22152.0,True,3,,,,,,,,,,
120,React Email Editor,unlayer/react-email-editor,editors,react-email-editor,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,2017-10-01 22:44:29.000,2021-06-17 17:31:57.000,2021-06-10 21:35:06.000,449,114.0,84.0,2936,90.0,2021-06-10 21:34:25.605,1.3.0,21.0,Drag-n-Drop Email Editor Component for React.js.,346.0,332.0,5,25,https://www.npmjs.com/package/react-email-editor,MIT,2021-06-10 21:34:25.605,14.0,34670.0,34670.0,True,3,,https://react-email-editor-demo.netlify.app/,,,,,,,,
121,Semiotic,nteract/semiotic,data-viz,semiotic,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,2017-03-16 17:46:24.000,2021-03-11 23:25:45.000,2020-12-02 03:45:24.000,135,114.0,397.0,2171,1988.0,2020-12-02 04:27:28.174,1.20.6,198.0,A data visualization framework combining React & D3.,377.0,311.0,24,25,https://www.npmjs.com/package/semiotic,Apache-2.0,2021-01-05 04:52:46.836,66.0,19647.0,19647.0,True,3,,https://semiotic.nteract.io/examples,,,,,,,,
122,Viser,viserjs/viser,data-viz,viser-react,https://github.com/viserjs/viser,https://github.com/viserjs/viser,2017-10-27 16:47:46.000,2021-06-17 08:40:35.000,2020-07-30 03:40:48.000,122,115.0,324.0,1489,502.0,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2490.0,2444.0,22,25,https://www.npmjs.com/package/viser-react,MIT,2019-12-24 13:03:44.941,46.0,7493.0,7493.0,True,3,,https://viserjs.github.io/demoHome.html,,,,,,,,
123,React Flow Chart,MrBlenny/react-flow-chart,other-components,@mrblenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,2018-11-07 01:34:23.000,2021-06-15 17:01:15.000,2020-06-28 02:55:27.000,255,89.0,103.0,1132,268.0,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",174.0,158.0,29,25,https://www.npmjs.com/package/@mrblenny/react-flow-chart,MIT,2020-06-28 02:55:34.091,16.0,19435.0,19435.0,False,3,,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,,
124,React FilePond,pqina/react-filepond,file-handling,react-filepond,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,2018-03-08 14:52:44.000,2021-07-14 13:49:05.000,2021-07-14 13:49:05.000,60,14.0,158.0,1088,95.0,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2314.0,2120.0,6,25,https://www.npmjs.com/package/react-filepond,MIT,2021-02-11 12:26:38.817,194.0,100473.0,100473.0,True,3,,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,,
125,react-simple-code-editor,satya164/react-simple-code-editor,editors,react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,2018-06-21 14:15:50.000,2021-04-06 21:51:05.000,2021-02-03 10:37:47.000,101,35.0,27.0,857,101.0,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,6579.0,4979.0,10,25,https://www.npmjs.com/package/react-simple-code-editor,MIT,2020-01-17 14:38:58.265,1600.0,959461.0,959461.0,True,3,,,,,,,,,,
126,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,dev-tools,storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,2016-09-13 08:30:16.000,2021-04-09 14:33:27.000,2021-03-25 21:33:47.000,113,14.0,63.0,531,176.0,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,967.0,799.0,40,25,https://www.npmjs.com/package/storybook-addon-material-ui,MIT,2021-02-20 19:36:07.318,168.0,141878.0,141878.0,True,3,['material-ui'],,,,,,,,,
127,react-file-viewer,plangrid/react-file-viewer,file-handling,react-file-viewer,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,2017-05-16 04:05:21.000,2021-05-27 07:34:06.000,2019-11-13 20:16:39.000,194,113.0,12.0,307,118.0,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,862.0,828.0,12,25,https://www.npmjs.com/package/react-file-viewer,MIT,2019-11-13 20:16:45.447,34.0,64944.0,64944.0,False,3,,,,,,,,,,
128,Tauri,tauri-apps/tauri,desktop-apps,tauri,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,2019-07-13 09:09:37.000,2021-07-22 15:27:19.000,2021-07-21 07:40:03.000,403,77.0,489.0,18271,,2021-07-16 14:21:59.000,create-tauri-app-v1.0.0-beta.3,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",199.0,195.0,84,24,https://www.npmjs.com/package/tauri,MIT,2021-01-24 12:41:34.564,4.0,999.0,1224.0,True,3,,,2708.0,,,,,,,
129,Reactotron,infinitered/reactotron,dev-tools,,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron,2016-04-15 21:58:32.000,2021-06-25 19:11:46.000,2021-06-25 19:11:45.000,827,122.0,374.0,13038,1256.0,2019-08-28 01:19:24.000,2.17.1,100.0,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",,,103,24,,MIT,,,,26344.0,True,3,,,1659723.0,,,,,,,
130,Unstated Next,jamiebuilds/unstated-next,state-management,unstated-next,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,2019-05-02 00:44:35.000,2020-09-28 23:34:51.000,2020-05-04 17:55:59.000,117,50.0,27.0,3584,23.0,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,1681.0,1621.0,11,24,https://www.npmjs.com/package/unstated-next,MIT,2019-05-13 23:34:47.580,60.0,165036.0,165036.0,False,3,,,,,,,,,,
131,dnd-kit,clauderic/dnd-kit,other-components,@dnd-kit/core,https://github.com/clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,2020-11-26 00:46:52.000,2021-07-22 17:58:40.000,2021-07-22 17:56:22.000,88,56.0,147.0,2489,255.0,2021-06-17 17:16:18.000,@dnd-kit/core@3.1.1,53.0,"A modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",82.0,82.0,20,24,https://www.npmjs.com/package/@dnd-kit/core,MIT,2021-07-22 16:21:00.487,0.0,154031.0,154031.0,True,3,,,,,,,,,,
132,atomize,proksh/atomize,ui-frameworks,atomize,https://github.com/proksh/atomize,https://github.com/proksh/atomize,2019-07-03 12:28:04.000,2021-06-14 08:09:10.456,2021-06-11 09:35:11.000,161,22.0,20.0,1217,53.0,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,318.0,306.0,11,24,https://www.npmjs.com/package/atomize,MIT,2021-06-14 08:09:10.456,12.0,4580.0,4580.0,True,3,,,,,,,,,,
133,react-pivottable,plotly/react-pivottable,data-tables,react-pivottable,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,2017-08-14 18:36:06.000,2021-06-24 11:25:16.000,2020-11-19 15:02:35.000,186,68.0,42.0,769,110.0,2020-11-19 15:06:48.000,0.11.0,24.0,React-based drag'n'drop pivot table with Plotly.js charts.,318.0,282.0,10,24,https://www.npmjs.com/package/react-pivottable,MIT,2020-11-19 15:04:38.247,36.0,60806.0,60806.0,True,3,,https://react-pivottable.js.org/,,,,,,,,
134,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,editors,react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,2019-01-21 03:56:31.000,2021-07-05 02:40:08.787,2021-07-05 02:36:48.000,116,20.0,113.0,610,469.0,2021-07-05 02:42:39.000,1.3.0,46.0,a light-weight Markdown editor based on React. Reactmarkdown.,828.0,810.0,18,24,https://www.npmjs.com/package/react-markdown-editor-lite,MIT,2021-07-05 02:40:08.787,18.0,30565.0,30565.0,True,3,,,,,,,,,,
135,Supabase UI,supabase/ui,ui-frameworks,@supabase/ui,https://github.com/supabase/ui,https://github.com/supabase/ui,2020-12-11 10:41:08.000,2021-07-13 08:41:28.000,2021-07-13 08:41:28.000,62,26.0,95.0,575,621.0,2021-07-12 16:01:37.000,0.29.2,97.0,Supabase UI Library.,290.0,290.0,30,24,https://www.npmjs.com/package/@supabase/ui,MIT,2020-12-23 10:07:30.739,,3869.0,3869.0,True,3,,,,,,,,,,
136,elastic-charts,elastic/elastic-charts,data-viz,@elastic/charts,https://github.com/elastic/elastic-charts,https://github.com/elastic/elastic-charts,2019-01-14 11:49:41.000,2021-07-22 17:58:50.000,2021-07-20 10:14:26.000,76,214.0,385.0,222,896.0,2021-07-20 10:14:38.425,33.0.2,251.0,Elastic Charts library.,155.0,149.0,28,24,https://www.npmjs.com/package/@elastic/charts,Apache-2.0,2021-07-20 10:14:38.425,6.0,30633.0,30633.0,True,3,,,,,,,,,,
137,React Lazylog,mozilla-frontend-infra/react-lazylog,other-components,react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,2017-04-27 16:46:34.000,2021-05-28 04:12:05.000,2020-07-23 15:46:22.000,75,54.0,23.0,211,159.0,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,290.0,248.0,15,24,https://www.npmjs.com/package/react-lazylog,MPL-2.0,2020-07-23 15:47:23.944,42.0,76410.0,76410.0,True,3,,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,
138,RevoGrid,revolist/revogrid,data-tables,@revolist/revogrid,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,2020-05-04 21:23:09.000,2021-07-22 12:28:58.000,2021-07-22 12:28:02.000,74,49.0,91.0,1681,602.0,2021-07-22 12:30:08.833,3.0.96,169.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,47.0,47.0,8,23,https://www.npmjs.com/package/@revolist/revogrid,MIT,2021-06-30 19:03:58.395,0.0,5894.0,5894.0,True,3,,,,,,,,,,
139,Material-UI Treasury,siriwatknp/mui-treasury,other-components,@mui-treasury/components,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,2019-03-11 16:21:23.000,2021-07-21 06:22:44.000,2021-06-18 17:07:27.000,114,51.0,230.0,1602,747.0,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,25.0,25.0,18,23,https://www.npmjs.com/package/@mui-treasury/components,MIT,2021-06-18 16:46:52.506,0.0,10917.0,10917.0,True,3,['material-ui'],https://mui-treasury.com/components/,,,,,,,,
140,Reaviz,reaviz/reaviz,data-viz,reaviz,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,2020-04-17 21:17:18.000,2021-07-09 11:25:24.000,2021-07-09 11:22:19.000,60,15.0,7.0,1122,302.0,2021-06-18 11:51:01.755,10.3.0,234.0,Data visualization library for React based on D3.,164.0,158.0,8,23,https://www.npmjs.com/package/reaviz,Apache-2.0,2021-06-18 11:51:01.755,6.0,5794.0,5794.0,True,3,,,,,,,,,,
141,CodeFlask,kazzkiq/CodeFlask,editors,codeflask,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,2015-08-15 19:58:05.000,2020-11-08 20:58:12.000,2020-06-05 16:46:21.000,93,24.0,61.0,853,190.0,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,403.0,309.0,28,23,https://www.npmjs.com/package/codeflask,MIT,2019-05-13 00:11:15.298,94.0,22334.0,22334.0,False,3,,,,,,,,,,
142,React Spreadsheet,iddan/react-spreadsheet,data-tables,react-spreadsheet,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,2018-02-18 17:12:32.000,2021-07-16 11:59:45.000,2021-07-16 11:59:45.000,36,26.0,49.0,454,533.0,2021-07-10 20:06:19.299,0.5.5,41.0,"Simple, customizable yet performant spreadsheet for React.",151.0,145.0,16,23,https://www.npmjs.com/package/react-spreadsheet,MIT,2021-07-10 20:06:19.299,6.0,13187.0,13187.0,True,3,,https://iddan.github.io/react-spreadsheet,,,,,,,,
143,Monaco Yaml,pengx17/monaco-yaml,editors,monaco-yaml,https://github.com/pengx17/monaco-yaml,https://github.com/pengx17/monaco-yaml,2018-02-26 06:08:04.000,2021-07-18 13:03:28.000,2021-07-18 13:01:19.000,31,15.0,20.0,75,150.0,2021-07-18 13:08:39.000,3.0.0,13.0,YAML plugin for the Monaco Editor.,73.0,73.0,16,23,https://www.npmjs.com/package/monaco-yaml,MIT,2021-07-18 13:01:51.418,0.0,203144.0,203144.0,False,3,,,,3.0,,,,,,
144,headlessui,tailwindlabs/headlessui,ui-frameworks,headlessui,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,2020-09-16 09:53:09.000,2021-07-15 11:30:26.000,2021-06-22 10:29:59.000,317,48.0,241.0,9993,,2021-06-21 09:51:23.000,@headlessui/react@v1.3.0,23.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",36.0,36.0,23,22,https://www.npmjs.com/package/headlessui,MIT,2020-09-13 00:34:17.623,,1319.0,1319.0,True,3,,,,,,,,,,
145,styletron,styletron/styletron,styling,styletron,https://github.com/styletron/styletron,https://github.com/styletron/styletron,2016-04-01 00:00:06.000,2021-07-07 13:16:12.000,2021-06-01 19:21:49.000,124,32.0,147.0,3180,530.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,189.0,123.0,36,22,https://www.npmjs.com/package/styletron,MIT,2018-01-17 22:16:05.111,66.0,4721.0,4721.0,True,3,,,,,,,,,,
146,Drawflow,jerosoler/Drawflow,data-viz,drawflow,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,2020-04-21 17:59:14.000,2021-07-22 08:09:24.000,2021-07-22 08:07:41.000,191,20.0,175.0,982,180.0,2021-07-22 08:09:24.000,0.0.46,45.0,Simple flow library.,29.0,29.0,7,22,https://www.npmjs.com/package/drawflow,MIT,2021-07-22 08:08:11.192,0.0,6075.0,6075.0,True,3,,,,,,,,,,
147,react-lz-editor,leejaen/react-lz-editor,editors,react-lz-editor,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,2016-12-27 06:32:40.000,2021-05-09 13:47:32.000,2019-10-18 03:45:52.000,155,96.0,80.0,910,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",449.0,373.0,14,22,https://www.npmjs.com/package/react-lz-editor,MIT,2018-03-31 07:30:24.605,76.0,910.0,910.0,False,3,,,,,,,,,,
148,React-Data-Export,securedeveloper/react-data-export,file-handling,react-data-export,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,2017-10-13 20:35:38.000,2021-04-14 13:58:02.000,2020-01-23 21:39:15.000,101,54.0,47.0,149,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,865.0,825.0,13,22,https://www.npmjs.com/package/react-data-export,MIT,2020-01-20 11:33:32.229,40.0,41774.0,41774.0,False,3,,,,,,,,,,
149,mozaik,plouc/mozaik,others,,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,2014-12-26 03:18:38.000,2021-07-20 01:58:13.000,2019-05-28 02:07:43.000,367,86.0,90.0,3526,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,51.0,51.0,31,21,,MIT,,,,,False,3,,,,,,,,,,
150,ReactPivot,davidguttman/react-pivot,data-tables,react-pivot,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,990,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",185.0,137.0,20,21,https://www.npmjs.com/package/react-pivot,MIT,2020-06-17 22:38:08.272,48.0,2617.0,2617.0,False,3,,http://davidguttman.github.io/react-pivot/,,,,,,,,
151,codejar,antonmedv/codejar,editors,codejar,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,2020-03-31 13:01:35.000,2021-06-26 11:24:20.000,2021-06-26 11:24:15.000,69,8.0,34.0,925,81.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,113.0,113.0,17,21,https://www.npmjs.com/package/codejar,MIT,2021-06-26 11:24:10.978,0.0,5375.0,5375.0,True,3,,,,,,,,,,
152,shards-react,designrevision/shards-react,ui-frameworks,shards-react,https://github.com/DesignRevision/shards-react,https://github.com/DesignRevision/shards-react,2018-12-27 17:50:22.000,2021-05-09 20:45:35.000,2019-02-25 18:54:18.000,67,31.0,8.0,677,9.0,2019-02-25 18:54:46.150,1.0.3,9.0,A beautiful and modern React design system.,2906.0,2766.0,1,21,https://www.npmjs.com/package/shards-react,MIT,2019-02-25 18:54:46.150,140.0,8182.0,8182.0,False,3,,,,,,,,,,
153,atomic-layout,kettanaito/atomic-layout,others,atomic-layout,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,2018-05-09 15:52:48.000,2021-06-16 10:05:30.000,2021-05-08 09:22:55.000,26,23.0,159.0,965,683.0,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,Physical representation of layout composition to create declarative responsive layouts in React.,76.0,74.0,14,20,https://www.npmjs.com/package/atomic-layout,MIT,2020-08-06 08:18:56.996,2.0,2958.0,2958.0,True,3,,,,,,,,,,
154,react-design-editor,salgum1114/react-design-editor,editors,react-design-editor,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,2018-06-26 01:03:54.000,2021-05-27 04:51:05.000,2021-05-01 06:48:01.000,209,41.0,114.0,773,424.0,2021-05-01 06:55:33.892,0.0.34,34.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, We've..",7.0,5.0,3,20,https://www.npmjs.com/package/react-design-editor,MIT,2021-05-01 06:55:33.892,2.0,706.0,706.0,True,3,,,,,,,,,,
