,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
0,Material-UI,mui-org/material-ui,@material-ui/core,['material-ui'],ui-frameworks,https://github.com/mui-org/material-ui,https://github.com/mui-org/material-ui,MIT,2014-08-18 19:11:54.000,2022-01-06 14:15:44.000,2022-01-06 05:04:11.000,25474,857.0,13976.0,74125,18792.0,2022-01-03 12:37:13.000,5.2.7,161.0,"MUI (formerly Material-UI) is the React UI library you always wanted. Follow your own design system, or start with..",812490.0,782978.0,2649,43,https://www.npmjs.com/package/@material-ui/core,2021-08-25 07:29:18.576,29512.0,7390956.0,7390956.0,True,1,,,,,,,,,
1,axios,axios/axios,axios,,utils,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27.000,2022-01-06 10:58:49.000,2021-12-29 05:30:54.000,9090,288.0,3192.0,90291,1069.0,2021-10-25 17:51:25.987,0.24.0,52.0,Promise based HTTP client for the browser and node.js.,6058099.0,5509211.0,319,42,https://www.npmjs.com/package/axios,2021-10-25 17:51:25.987,548888.0,79746106.0,79746106.0,True,1,,,,,,,,,
2,Next.js,vercel/next.js,next,,cms-frameworks,https://github.com/vercel/next.js,https://github.com/vercel/next.js,MIT,2016-10-05 23:32:51.000,2022-01-06 14:54:18.000,2022-01-06 13:58:57.000,15841,1255.0,10542.0,79159,8577.0,2021-12-05 01:08:57.000,12.0.7,1414.0,The React Framework.,32120.0,16688.0,2003,41,https://www.npmjs.com/package/next,2022-01-05 20:47:17.071,15432.0,7576073.0,7576073.0,True,1,https://nextjs.org/showcase,,,,,,,,
3,Ant Design,ant-design/ant-design,antd,['ant-design'],ui-frameworks,https://github.com/ant-design/ant-design,https://github.com/ant-design/ant-design,MIT,2015-04-24 15:37:24.000,2022-01-06 07:01:18.000,2022-01-06 07:01:16.000,31973,778.0,22102.0,76857,21443.0,2021-12-30 07:52:20.000,4.18.2,627.0,An enterprise-class UI design language and React UI library.,303816.0,276614.0,1752,41,https://www.npmjs.com/package/antd,2021-12-30 07:47:56.816,27202.0,2789757.0,2789757.0,True,1,,,,,,,,,
4,lodash,lodash/lodash,lodash,,utils,https://github.com/lodash/lodash,https://github.com/lodash/lodash,MIT,2012-04-07 04:11:46.000,2021-12-31 18:19:14.000,2021-04-23 17:25:37.000,6191,327.0,3734.0,51836,8005.0,2021-02-20 15:42:16.891,4.17.21,114.0,"A modern JavaScript utility library delivering modularity, performance, & extras.",15313745.0,13331279.0,327,41,https://www.npmjs.com/package/lodash,2021-02-20 15:42:16.891,1982466.0,163636731.0,163636731.0,True,2,,,,,,,,,
5,Storybook,storybookjs/storybook,@storybook/react,,dev-tools,https://github.com/storybookjs/storybook,https://github.com/storybookjs/storybook,MIT,2016-03-18 04:23:44.000,2022-01-06 14:55:49.000,2022-01-06 14:29:41.000,6963,1648.0,6993.0,67866,33500.0,2021-12-09 02:24:30.000,6.4.9,964.0,"The UI component explorer. Develop, document, & test React, Vue, Angular, Web Components, Ember, Svelte & more!.",30419.0,15841.0,1668,40,https://www.npmjs.com/package/@storybook/react,2022-01-05 17:52:51.436,14578.0,8418310.0,8418310.0,True,1,,,,,,,,,
6,Webpack,webpack/webpack,webpack,,dev-tools,https://github.com/webpack/webpack,https://github.com/webpack/webpack,MIT,2012-03-10 10:08:14.000,2022-01-06 03:04:13.000,2021-12-17 22:43:51.000,8085,276.0,8575.0,60183,,2021-12-06 13:57:50.000,5.65.0,795.0,A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading..,9727350.0,8439686.0,788,40,https://www.npmjs.com/package/webpack,2021-12-06 13:57:39.615,1287664.0,67417598.0,67417598.0,True,1,,,,,,,,,
7,Gatsby,gatsbyjs/gatsby,gatsby,,cms-frameworks,https://github.com/gatsbyjs/gatsby,https://github.com/gatsbyjs/gatsby,MIT,2015-05-21 22:43:05.000,2022-01-06 15:16:41.000,2022-01-06 14:52:44.000,10076,370.0,13007.0,52107,19650.0,2021-12-15 07:19:23.000,gatsby@4.4.0,2394.0,"Build blazing fast, modern apps and websites with React.",420608.0,396248.0,4145,40,https://www.npmjs.com/package/gatsby,2022-01-04 21:51:08.473,24360.0,1361350.0,1361350.0,True,2,https://www.gatsbyjs.com/showcase/,,,,,,,,
8,Tailewind CSS,tailwindlabs/tailwindcss,tailwindcss,,styling,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14.000,2022-01-06 13:20:58.000,2022-01-06 13:20:58.000,2450,64.0,1968.0,51867,4431.0,2022-01-05 13:46:52.324,3.0.11,473.0,A utility-first CSS framework for rapid UI development.,493701.0,488313.0,210,39,https://www.npmjs.com/package/tailwindcss,2022-01-05 13:46:52.324,5388.0,6071721.0,6072043.0,True,1,,5480.0,,,,,,,
9,jest,facebook/jest,jest,,testing,https://github.com/facebook/jest,https://github.com/facebook/jest,MIT,2013-12-10 00:18:04.000,2022-01-06 15:15:42.000,2022-01-06 07:52:11.000,5551,1690.0,5110.0,37544,,2022-01-05 13:06:35.000,27.4.7,290.0,Delightful JavaScript Testing.,4853039.0,4312381.0,1386,39,https://www.npmjs.com/package/jest,2022-01-05 13:05:50.479,540658.0,51192129.0,51192129.0,True,1,,,,,,,,,
10,cypress,cypress-io/cypress,cypress,,testing,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress,MIT,2015-03-04 00:46:28.000,2022-01-06 15:21:50.000,2022-01-05 22:53:19.000,2108,1967.0,7283.0,35801,16155.0,2021-12-21 16:41:21.000,9.2.0,150.0,"Fast, easy and reliable testing for anything that runs in a browser.",341723.0,333717.0,329,39,https://www.npmjs.com/package/cypress,2021-12-21 16:13:41.383,8006.0,10931132.0,10931132.0,True,1,,,,,,,,,
11,Bootstrap React,react-bootstrap/react-bootstrap,react-bootstrap,"['bootstrap""']",ui-frameworks,https://github.com/react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,MIT,2013-12-27 19:06:07.000,2022-01-05 19:17:21.000,2022-01-05 19:17:21.000,3250,161.0,3080.0,20310,4244.0,2021-12-31 00:52:31.000,2.1.0,185.0,Bootstrap components built with React.,702027.0,643185.0,462,39,https://www.npmjs.com/package/react-bootstrap,2021-12-31 00:51:28.926,58842.0,3474421.0,3474981.0,True,1,,50479.0,,,,,,,
12,winston,winstonjs/winston,winston,,utils,https://github.com/winstonjs/winston,https://github.com/winstonjs/winston,MIT,2010-12-29 18:49:51.000,2022-01-04 16:16:42.000,2021-12-23 04:42:50.000,1538,378.0,900.0,18246,1381.0,2020-06-23 22:31:38.000,3.3.3,83.0,A logger for just about everything.,563432.0,444450.0,352,39,https://www.npmjs.com/package/winston,2020-06-23 22:31:24.942,118982.0,32712136.0,32712136.0,True,2,,,,,,,,,
13,preact,preactjs/preact,preact,,others,https://github.com/preactjs/preact,https://github.com/preactjs/preact,MIT,2015-09-11 02:40:18.000,2022-01-05 23:16:49.000,2021-12-17 08:18:02.000,1700,220.0,1310.0,30640,4948.0,2021-12-09 20:58:03.000,10.6.4,188.0,Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,83729.0,72207.0,287,38,https://www.npmjs.com/package/preact,2021-12-09 20:57:46.032,11522.0,3369383.0,3369383.0,True,1,,,,,,,,,
14,react-hook-form,react-hook-form/react-hook-form,react-hook-form,,others,https://github.com/react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,MIT,2019-03-05 23:47:10.000,2022-01-06 11:38:03.000,2022-01-06 08:56:53.000,1211,7.0,2856.0,25152,3048.0,2021-12-24 06:06:21.000,7.22.5,908.0,React Hooks for form state management and validation (Web + React Native).,117350.0,117096.0,197,38,https://www.npmjs.com/package/react-hook-form,2021-12-30 01:14:54.450,254.0,4778891.0,4778891.0,True,1,,,,,,,,,
15,enzyme,enzymejs/enzyme,enzyme,,testing,https://github.com/enzymejs/enzyme,https://github.com/enzymejs/enzyme,MIT,2015-11-10 21:45:38.000,2022-01-02 05:20:02.000,2021-09-17 19:39:36.000,2083,282.0,1489.0,19790,1973.0,2019-12-20 00:08:40.725,3.11.0,54.0,JavaScript Testing utilities for React.,517629.0,414759.0,397,38,https://www.npmjs.com/package/enzyme,2019-12-20 00:08:40.725,102870.0,7547928.0,7547928.0,True,3,,,,,,,,,
16,SheetJS,SheetJS/sheetjs,xlsx,,file-handling,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2021-12-29 10:38:49.000,2021-12-29 10:36:44.000,7321,101.0,2030.0,28645,580.0,2021-11-14 05:16:28.581,0.17.4,163.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,96554.0,87796.0,173,37,https://www.npmjs.com/package/xlsx,2021-11-14 05:16:28.581,8758.0,4608691.0,4608691.0,True,1,,,,,,,,,
17,react-query,tannerlinsley/react-query,react-query,,data-fetching,https://github.com/tannerlinsley/react-query,https://github.com/tannerlinsley/react-query,MIT,2019-09-10 19:23:58.000,2022-01-05 17:42:55.000,2022-01-05 17:42:55.000,1298,34.0,817.0,24717,1425.0,2021-12-28 17:38:49.000,3.34.7,421.0,"Hooks for fetching, caching and updating asynchronous data in React.",35971.0,35961.0,405,37,https://www.npmjs.com/package/react-query,2021-12-28 21:29:47.079,10.0,3274904.0,3274904.0,True,1,,,,,,,,,
18,localForage,localForage/localForage,localforage,,state-management,https://github.com/localForage/localForage,https://github.com/localForage/localForage,Apache-2.0,2013-10-31 00:10:06.000,2022-01-05 13:53:43.000,2021-10-03 10:15:28.000,1139,211.0,488.0,19906,1122.0,2021-08-18 21:22:59.000,1.10.0,62.0,"Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",217805.0,189345.0,111,37,https://www.npmjs.com/package/localforage,2021-08-18 21:22:08.980,28460.0,5278118.0,5278334.0,True,1,,20383.0,,,,,,,
19,Semantic UI React,Semantic-Org/Semantic-UI-React,semantic-ui-react,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,MIT,2015-06-19 16:47:19.000,2021-12-22 21:38:13.000,2021-10-15 11:28:36.000,3789,148.0,2299.0,12581,3076.0,2021-09-24 10:35:28.000,2.0.4,148.0,The official Semantic-UI-React integration.,153667.0,136737.0,313,37,https://www.npmjs.com/package/semantic-ui-react,2021-01-20 19:57:11.349,16930.0,885096.0,885096.0,True,2,https://react.semantic-ui.com/elements/button/,,,,,,,,
20,loglevel,pimterry/loglevel,loglevel,,utils,https://github.com/pimterry/loglevel,https://github.com/pimterry/loglevel,MIT,2013-03-23 20:35:58.000,2021-11-18 12:58:28.369,2021-11-18 12:51:09.000,160,16.0,103.0,2146,289.0,2021-11-18 12:58:28.369,1.8.0,27.0,"Minimal lightweight logging for JavaScript, adding reliable log level methods to wrap any available console.log methods.",6306956.0,5727652.0,30,37,https://www.npmjs.com/package/loglevel,2021-11-18 12:58:28.369,579304.0,37080241.0,37080241.0,True,3,,,8.0,,,,,,
21,bulma,jgthms/bulma,bulma,,ui-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34.000,2022-01-04 17:00:58.000,2022-01-04 17:00:55.000,3829,356.0,2169.0,44869,1658.0,2021-06-18 17:45:30.000,0.9.3,59.0,Modern CSS framework based on Flexbox.,196765.0,176021.0,379,36,https://www.npmjs.com/package/bulma,2021-06-18 17:42:02.342,20744.0,686754.0,698008.0,True,2,,573956.0,,,,,,,
22,Styled Components,styled-components/styled-components,styled-components,,styling,https://github.com/styled-components/styled-components,https://github.com/styled-components/styled-components,MIT,2016-08-16 06:41:32.000,2021-12-29 16:20:07.000,2021-12-15 16:53:33.000,2182,55.0,2422.0,35621,,2021-10-19 13:37:20.000,5.3.3,291.0,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress.,960380.0,906068.0,318,36,https://www.npmjs.com/package/styled-components,2021-10-19 13:31:04.868,54312.0,11743842.0,11743842.0,True,2,,,,,,,,,
23,esbuild,evanw/esbuild,esbuild,,dev-tools,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild,MIT,2016-06-14 16:08:50.000,2022-01-05 21:54:38.000,2022-01-05 21:41:11.000,724,234.0,1418.0,29732,2765.0,2021-12-31 16:34:34.000,0.14.10,303.0,An extremely fast JavaScript and CSS bundler and minifier.,177106.0,177106.0,74,36,https://www.npmjs.com/package/esbuild,2021-12-31 16:34:10.387,0.0,8945867.0,8945867.0,True,2,,,,,,,,,
24,react-use,streamich/react-use,react-use,,others,https://github.com/streamich/react-use,https://github.com/streamich/react-use,Unlicense,2018-10-27 10:16:05.000,2022-01-05 13:41:28.000,2021-12-30 14:35:38.000,2076,437.0,208.0,27233,2910.0,2021-12-30 14:35:45.000,17.3.2,263.0,React Hooks.,21421.0,20913.0,184,36,https://www.npmjs.com/package/react-use,2021-12-30 14:35:41.846,508.0,2595115.0,2595115.0,True,2,,,,,,,,,
25,Recharts,recharts/recharts,recharts,,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2022-01-05 22:54:50.000,2021-12-21 15:46:23.000,1322,297.0,1994.0,17556,1891.0,2021-12-14 08:13:08.988,2.1.8,185.0,Redefined chart library built with React and D3.,71483.0,64479.0,230,36,https://www.npmjs.com/package/recharts,2021-12-14 08:13:08.988,7004.0,2598823.0,2598823.0,True,1,http://recharts.org/en-US/examples,,,,,,,,
26,sweetalert2,sweetalert2/sweetalert2,sweetalert2,,other-components,https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2/sweetalert2,MIT,2015-01-03 16:15:52.000,2022-01-06 10:26:52.000,2022-01-03 16:26:46.000,1410,8.0,1449.0,14007,2682.0,2022-01-01 11:54:24.000,11.3.3,596.0,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScript's popup boxes. Zero..",140911.0,134019.0,123,36,https://www.npmjs.com/package/sweetalert2,2022-01-01 11:54:00.074,6892.0,1353703.0,1359633.0,True,1,,106745.0,,,,,,,
27,React Dropzone,react-dropzone/react-dropzone,react-dropzone,,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-12-21 08:10:03.000,2021-10-03 00:49:46.000,716,17.0,661.0,8667,560.0,2021-09-23 23:58:10.000,11.4.2,149.0,Simple HTML5 drag-drop zone with React.js.,92606.0,82290.0,170,36,https://www.npmjs.com/package/react-dropzone,2021-09-14 13:21:29.494,10316.0,5989236.0,5989236.0,True,2,https://react-dropzone.js.org/#section-basic-example,,,,,,,,
28,i18next,i18next/i18next,i18next,,utils,https://github.com/i18next/i18next,https://github.com/i18next/i18next,MIT,2011-12-16 12:37:42.000,2022-01-04 13:43:00.000,2022-01-04 13:42:58.000,576,3.0,1127.0,6005,1767.0,2022-01-04 13:42:43.742,21.6.5,348.0,i18next: learn once - translate everywhere.,82182.0,72792.0,210,36,https://www.npmjs.com/package/i18next,2022-01-04 13:42:43.742,9390.0,7821777.0,7821777.0,True,3,,,,,,,,,
29,log4js-node,log4js-node/log4js-node,log4js,,utils,https://github.com/log4js-node/log4js-node,https://github.com/log4js-node/log4js-node,Apache-2.0,2010-01-17 00:57:58.000,2022-01-05 15:48:32.000,2022-01-05 15:48:32.000,751,128.0,634.0,5226,1550.0,2020-05-24 23:01:08.195,6.3.0,134.0,A port of log4js to node.js.,1459096.0,1281126.0,162,36,https://www.npmjs.com/package/log4js,2020-05-24 23:01:08.195,177970.0,9744430.0,9744430.0,True,3,,,,,,,,,
30,Electron,electron/electron,electron,,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2022-01-06 14:48:28.000,,13085,1557.0,,99619,,2022-01-03 23:23:47.914,16.0.6,660.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,777,35,https://www.npmjs.com/package/electron,2022-01-03 19:56:30.942,46992.0,1768254.0,1768254.0,True,1,,,,,,,,,
31,react-virtualized,bvaughn/react-virtualized,react-virtualized,,data-tables,https://github.com/bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,MIT,2015-11-03 00:48:07.000,2021-12-14 08:31:50.000,2021-05-17 21:35:30.000,2845,435.0,708.0,23049,1984.0,2020-12-18 22:18:53.000,9.22.3,294.0,React components for efficiently rendering large lists and tabular data.,48481.0,43025.0,214,35,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3165864.0,3165864.0,True,1,https://bvaughn.github.io/react-virtualized/#/components/List,,-1.0,,,,,,
32,React Admin,marmelab/react-admin,react-admin,['material-ui'],admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2022-01-06 14:11:44.000,2022-01-03 16:34:46.000,4097,149.0,3266.0,18650,11216.0,2022-01-03 16:33:40.000,3.19.6,191.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",8669.0,8173.0,502,35,https://www.npmjs.com/package/react-admin,2022-01-03 15:23:44.416,496.0,162419.0,162419.0,True,1,https://marmelab.com/react-admin-demo/,,,,,,,,
33,react-table,tannerlinsley/react-table,react-table,,data-tables,https://github.com/tannerlinsley/react-table,https://github.com/tannerlinsley/react-table,MIT,2016-10-20 17:25:08.000,2021-12-30 16:18:01.000,2021-11-28 16:20:53.000,2154,224.0,1776.0,15954,1392.0,2021-04-25 22:58:23.000,7.7.0,216.0,Hooks for building fast and extendable tables and datagrids for React.,47084.0,43544.0,267,35,https://www.npmjs.com/package/react-table,2021-04-25 22:58:20.146,3540.0,3167091.0,3167091.0,True,1,,,-1.0,,,,,,
34,react-slick,akiran/react-slick,react-slick,,other-components,https://github.com/akiran/react-slick,https://github.com/akiran/react-slick,MIT,2014-11-16 05:14:39.000,2021-12-14 13:34:30.000,2021-12-11 17:16:06.000,1914,410.0,1162.0,10091,1212.0,2021-03-08 05:01:08.649,0.28.1,114.0,React carousel component.,172040.0,153646.0,148,35,https://www.npmjs.com/package/react-slick,2021-03-08 05:01:08.649,18394.0,2845949.0,2845949.0,True,1,,,,,,,,,
35,lerna,lerna/lerna,lerna,,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-11-11 19:35:14.000,2021-06-02 22:46:25.000,2042,743.0,1484.0,31265,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,134327.0,106165.0,280,34,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,4083474.0,4083474.0,True,2,,,,,,,,,
36,react-beautiful-dnd,atlassian/react-beautiful-dnd,react-beautiful-dnd,,other-components,https://github.com/atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Apache-2.0,2017-08-09 03:37:15.000,2021-12-14 00:33:46.000,2021-10-15 06:06:19.000,1918,476.0,994.0,25933,793.0,2021-03-21 23:46:09.000,13.1.0,93.0,Beautiful and accessible drag and drop for lists with React.,38064.0,36080.0,126,34,https://www.npmjs.com/package/react-beautiful-dnd,2021-03-21 23:24:40.308,1984.0,3594949.0,3594949.0,True,2,,,,,,,,,
37,react-testing-library,testing-library/react-testing-library,react-testing-library,,testing,https://github.com/testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,MIT,2018-03-19 13:39:49.000,2021-12-06 13:40:37.000,2021-10-07 12:12:08.000,892,29.0,532.0,15721,,2021-10-03 13:19:49.000,12.1.2,100.0,Simple and complete React DOM testing utilities that encourage good testing practices.,3553567.0,3548935.0,166,34,https://www.npmjs.com/package/react-testing-library,2019-05-30 18:10:43.138,4632.0,295145.0,295145.0,True,3,,,,,,,,,
38,tinymce,tinymce/tinymce,tinymce,,editors,https://github.com/tinymce/tinymce,https://github.com/tinymce/tinymce,LGPL-2.1,2010-01-11 14:46:42.000,2022-01-06 05:38:55.000,2021-12-23 07:18:42.000,1869,867.0,4658.0,10235,24803.0,2021-11-17 04:34:14.764,5.10.2,142.0,"The world's #1 JavaScript library for rich text editing. Available for React, Vue and Angular.",3387.0,379.0,300,34,https://www.npmjs.com/package/tinymce,2021-11-17 04:34:14.764,3008.0,872161.0,872161.0,False,1,,,,,,,,,
39,React-Toastify,fkhadra/react-toastify,react-toastify,,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2022-01-05 12:11:08.000,2021-11-03 18:51:28.000,418,43.0,449.0,8197,1090.0,2021-11-03 18:53:43.000,8.1.0,123.0,React notification made easy !.,144747.0,138811.0,71,34,https://www.npmjs.com/package/react-toastify,2021-11-03 18:52:17.547,5936.0,3057368.0,3057368.0,True,1,https://fkhadra.github.io/react-toastify/introduction/,,-1.0,,,,,,
40,Semantic-UI,Semantic-Org/Semantic-UI,semantic-ui,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,MIT,2013-04-08 23:32:04.000,2021-12-22 11:19:19.000,2018-10-21 20:59:02.000,5139,1055.0,5234.0,49779,6684.0,2018-10-21 21:03:55.194,2.4.2,100.0,Semantic is a UI component framework based around useful principles from natural language.,17307.0,12935.0,225,33,https://www.npmjs.com/package/semantic-ui,2018-10-21 21:03:55.194,4372.0,30709.0,30751.0,False,2,,4036.0,,,,,,,
41,Draft JS,facebook/draft-js,draft-js,,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-12-23 03:23:36.000,2021-12-03 08:56:18.000,2469,905.0,959.0,21255,,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,119324.0,100906.0,315,33,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,2538345.0,2538345.0,True,1,,,,,,,,,
42,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2022-01-02 20:58:27.000,2021-12-31 08:08:43.000,920,171.0,1236.0,14251,,2021-12-21 09:17:43.000,@emotion/babel-plugin@11.7.2,100.0,CSS-in-JS library designed for high performance style composition.,95583.0,95583.0,278,33,https://www.npmjs.com/package/@emotion/react,2021-12-12 22:28:40.805,0.0,7826376.0,7826376.0,True,3,,,,,,,,,
43,umi,umijs/umi,umi,,cms-frameworks,https://github.com/umijs/umi,https://github.com/umijs/umi,MIT,2017-11-22 10:09:36.000,2022-01-05 09:14:43.000,2021-12-21 06:59:14.000,1979,350.0,4208.0,11794,4498.0,2021-09-28 05:56:20.000,3.5.20,528.0,Pluggable enterprise-level react application framework.,2187.0,973.0,318,33,https://www.npmjs.com/package/umi,2021-12-30 09:20:17.099,1214.0,108052.0,108052.0,True,3,,,,,,,,,
44,nivo,plouc/nivo,@nivo/core,,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2022-01-02 19:00:49.000,2022-01-02 19:00:46.000,776,86.0,1116.0,9616,1689.0,2022-01-02 17:25:34.739,0.78.0,62.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and React libraries.",1575.0,1273.0,164,33,https://www.npmjs.com/package/@nivo/core,2022-01-02 17:25:34.739,302.0,796626.0,796626.0,True,1,https://nivo.rocks/components/,,,,,,,,
45,ag-Grid,ag-grid/ag-grid,ag-grid-community,,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2022-01-06 14:28:54.000,2022-01-06 07:08:25.000,1388,37.0,4294.0,7886,21406.0,2021-12-17 15:29:26.938,26.2.1,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1675.0,1029.0,133,33,https://www.npmjs.com/package/ag-grid-community,2021-12-17 15:29:26.938,646.0,958754.0,958754.0,True,2,,,,,,,,,
46,redux-toolkit,reduxjs/redux-toolkit,redux-toolkit,,state-management,https://github.com/reduxjs/redux-toolkit,https://github.com/reduxjs/redux-toolkit,MIT,2018-03-03 21:21:53.000,2022-01-05 05:15:54.000,2022-01-05 03:06:20.000,563,99.0,945.0,6967,1429.0,2021-12-16 03:52:22.000,1.7.1,65.0,"The official, opinionated, batteries-included toolset for efficient Redux development.",155321.0,155317.0,199,33,https://www.npmjs.com/package/redux-toolkit,2015-10-21 03:50:29.233,4.0,17447.0,17447.0,True,2,,,,,,,,,
47,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2022-01-04 19:09:51.000,2021-12-27 08:40:53.000,908,122.0,536.0,4699,442.0,2021-11-22 20:38:25.000,4.0.0,74.0,"React components for Chart.js, the most popular charting library.",114103.0,107379.0,68,33,https://www.npmjs.com/package/react-chartjs-2,2021-11-22 20:36:55.002,6724.0,1607857.0,1607857.0,True,1,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,,
48,material-table,mbrn/material-table,material-table,['material-ui'],data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2022-01-06 05:03:24.000,2021-04-21 11:22:33.000,1048,101.0,2394.0,3214,1576.0,2021-04-21 11:24:11.402,1.69.3,187.0,Datatable for React based on material-ui's table with additional features.,18721.0,18193.0,198,33,https://www.npmjs.com/package/material-table,2021-04-21 11:24:11.402,528.0,449971.0,449971.0,True,2,,,,,,,,,
49,Slate,ianstormtaylor/slate,slate,,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2022-01-06 00:47:54.000,2022-01-06 00:44:48.000,2566,444.0,2312.0,23232,,2021-12-23 12:25:15.000,slate@0.72.3,606.0,A completely customizable framework for building rich text editors. (Currently in beta.).,76813.0,69815.0,456,32,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,966383.0,966383.0,True,1,https://www.slatejs.org/examples/richtext,,,,,,,,
50,Blueprint,palantir/blueprint,@blueprintjs/core,,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2022-01-05 21:53:28.000,2022-01-05 17:16:40.000,1948,669.0,1966.0,18441,,2021-12-09 20:41:43.926,3.52.0,171.0,A React-based UI toolkit for the web.,12707.0,10629.0,294,32,https://www.npmjs.com/package/@blueprintjs/core,2021-12-14 18:39:53.317,2078.0,617805.0,617805.0,True,2,https://blueprintjs.com/docs/,,,,,,,,
51,Handsontable,handsontable/handsontable,handsontable,,data-tables,https://github.com/handsontable/handsontable,https://github.com/handsontable/handsontable,ICU,2011-05-23 22:38:58.000,2022-01-05 16:56:30.000,2021-11-17 15:15:23.000,2692,824.0,6339.0,16109,7299.0,2021-11-17 15:19:55.000,11.0.1,100.0,"JavaScript data grid with a spreadsheet look & feel. Works with React, Angular, and Vue. Supported by the Handsontable..",4829.0,4105.0,120,32,https://www.npmjs.com/package/handsontable,2021-11-17 15:17:10.950,724.0,295169.0,295169.0,False,2,https://handsontable.com/examples,,,,,,,,
