,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,trending,demo_url,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
51,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-08-20 15:29:10.000,2021-08-08 09:37:48.000,859,141.0,1195.0,13517,,2021-08-08 09:40:42.000,@emotion/sheet@1.0.2,100.0,CSS-in-JS library designed for high performance style composition.,22374.0,22374.0,261,32,https://www.npmjs.com/package/@emotion/react,2021-08-08 09:40:38.740,0.0,5116256.0,5116256.0,True,3,,,,,,,,,
52,Grommet,grommet/grommet,grommet,,ui-frameworks,https://github.com/grommet/grommet,https://github.com/grommet/grommet,Apache-2.0,2015-03-24 08:54:10.000,2021-08-26 17:14:56.000,2021-08-26 16:43:12.000,910,224.0,2488.0,7445,5967.0,2021-08-25 23:36:33.000,2.17.5,135.0,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package.",8073.0,6841.0,305,32,https://www.npmjs.com/package/grommet,2021-08-25 23:35:08.839,1232.0,102370.0,102400.0,True,2,,https://v2.grommet.io/components,1916.0,,,,,,
53,react-json-view,mac-s-g/react-json-view,react-json-view,,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-08-12 09:42:33.000,2021-03-09 03:27:31.000,302,116.0,89.0,2180,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,19743.0,18749.0,33,32,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1130025.0,1130025.0,True,2,,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,
54,editor.js,codex-team/editor.js,@editorjs/editorjs,,editors,https://github.com/codex-team/editor.js,https://github.com/codex-team/editor.js,Apache-2.0,2015-11-28 20:56:35.000,2021-08-25 13:17:43.000,2021-08-07 11:17:31.000,1226,393.0,600.0,16201,523.0,2021-07-21 19:19:41.654,2.22.2,39.0,A block-styled editor with clean JSON output.,2229.0,2155.0,36,31,https://www.npmjs.com/package/@editorjs/editorjs,2021-07-21 19:19:41.654,74.0,69364.0,69396.0,True,2,,,1792.0,,,,,,
55,sql.js,sql-js/sql.js,sql.js,,others,https://github.com/sql-js/sql.js,https://github.com/sql-js/sql.js,MIT,2012-02-27 03:05:49.000,2021-08-18 22:15:39.000,2021-08-18 22:06:32.000,883,96.0,257.0,9240,478.0,2021-08-12 13:01:09.859,1.6.1,32.0,A javascript library to run SQLite on the web.,4040.0,3242.0,42,31,https://www.npmjs.com/package/sql.js,2021-08-12 13:01:09.859,798.0,245762.0,246376.0,True,2,,,12909.0,,,,,,
56,Victory,FormidableLabs/victory,victory,,data-viz,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,MIT,2015-07-02 22:36:50.000,2021-08-25 23:58:17.000,2021-08-25 23:58:15.000,450,164.0,1248.0,9050,,2021-08-23 23:20:58.034,35.11.0,207.0,A collection of composable React components for building interactive data visualizations.,11283.0,9911.0,234,31,https://www.npmjs.com/package/victory,2021-08-23 23:20:58.034,1372.0,604882.0,604882.0,True,2,,https://formidable.com/open-source/victory/gallery/,,,,,,,
57,baseweb,uber/baseweb,baseui,,ui-frameworks,https://github.com/uber/baseweb,https://github.com/uber/baseweb,MIT,2018-03-09 01:32:10.000,2021-08-26 18:03:10.000,2021-08-26 18:03:07.000,598,115.0,735.0,6711,2878.0,2021-08-20 23:48:45.731,10.1.0,596.0,A React Component library implementing the Base design language.,2204.0,2160.0,206,31,https://www.npmjs.com/package/baseui,2021-08-20 23:48:45.731,44.0,141557.0,141557.0,True,2,,,,,,,,,
58,redux-toolkit,reduxjs/redux-toolkit,redux-toolkit,,state-management,https://github.com/reduxjs/redux-toolkit,https://github.com/reduxjs/redux-toolkit,MIT,2018-03-03 21:21:53.000,2021-08-23 13:55:20.000,2021-08-22 15:54:31.000,456,75.0,747.0,6152,1041.0,2021-07-17 23:47:39.000,1.6.1,59.0,"The official, opinionated, batteries-included toolset for efficient Redux development.",99720.0,99716.0,159,31,https://www.npmjs.com/package/redux-toolkit,2015-10-21 03:50:29.233,4.0,6791.0,6791.0,True,2,,,,,,,,,
59,React Suite,rsuite/rsuite,rsuite,,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2021-08-26 14:55:33.000,2021-08-26 14:50:14.000,613,153.0,476.0,5945,1641.0,2021-06-03 06:32:49.982,4.10.2,229.0,A suite of React components .,4170.0,4038.0,57,31,https://www.npmjs.com/package/rsuite,2021-08-18 13:24:51.873,132.0,166956.0,166956.0,True,2,,https://rsuitejs.com/components/overview/,,,,,,,
60,react-draft-wysiwyg,jpuri/react-draft-wysiwyg,react-draft-wysiwyg,,editors,https://github.com/jpuri/react-draft-wysiwyg,https://github.com/jpuri/react-draft-wysiwyg,MIT,2016-09-04 18:33:34.000,2021-08-11 01:53:21.000,2021-05-05 01:18:14.000,942,547.0,359.0,5228,826.0,2021-05-05 01:18:31.148,1.14.7,130.0,A Wysiwyg editor build on top of ReactJS and DraftJS. https://jpuri.github.io/react-draft-wysiwyg.,16382.0,14810.0,83,31,https://www.npmjs.com/package/react-draft-wysiwyg,2021-05-05 01:18:31.148,1572.0,727384.0,727384.0,True,2,,,,,,,,,
61,react-quill,zenoamaro/react-quill,react-quill,,editors,https://github.com/zenoamaro/react-quill,https://github.com/zenoamaro/react-quill,MIT,2014-11-07 12:25:40.000,2021-08-18 17:37:53.000,2021-08-18 17:37:34.000,645,181.0,408.0,4542,425.0,2020-03-29 19:25:46.394,1.3.5,48.0,A Quill component for React.,17570.0,16016.0,52,31,https://www.npmjs.com/package/react-quill,2020-03-29 18:18:10.355,1554.0,819662.0,819664.0,True,2,,,179.0,,,,,,
62,React Ace,securingsincity/react-ace,react-ace,,editors,https://github.com/securingsincity/react-ace,https://github.com/securingsincity/react-ace,MIT,2014-11-29 05:15:14.000,2021-08-26 01:01:42.000,2021-07-31 20:43:42.000,530,123.0,284.0,3215,853.0,2021-07-31 20:44:51.577,9.4.3,94.0,React Ace Component.,16758.0,13178.0,116,31,https://www.npmjs.com/package/react-ace,2021-07-31 20:44:51.577,3580.0,1290238.0,1290250.0,True,2,,https://securingsincity.github.io/react-ace/,903.0,,,,,,
63,Notistack,iamhosseindhv/notistack,notistack,['material-ui'],notifications,https://github.com/iamhosseindhv/notistack,https://github.com/iamhosseindhv/notistack,MIT,2018-08-04 21:05:47.000,2021-08-22 01:29:59.000,2021-07-25 21:20:18.000,233,19.0,270.0,2297,477.0,2021-07-26 09:10:56.280,1.0.10,87.0,Highly customizable notification snackbars (toasts) that can be stacked on top of each other.,12472.0,11966.0,44,31,https://www.npmjs.com/package/notistack,2021-08-22 00:46:47.526,506.0,1512325.0,1512325.0,True,3,,https://iamhosseindhv.com/notistack/demos,,,,,,,
64,primereact,primefaces/primereact,primereact,,ui-frameworks,https://github.com/primefaces/primereact,https://github.com/primefaces/primereact,MIT,2016-12-16 15:56:27.000,2021-08-25 09:17:36.000,2021-08-25 09:17:32.000,476,214.0,1759.0,2186,4831.0,2021-08-18 11:08:53.895,6.5.1,89.0,The Most Complete React UI Component Library.,6355.0,6027.0,113,31,https://www.npmjs.com/package/primereact,2021-08-18 11:08:53.895,328.0,136063.0,136063.0,True,2,,,,,,,,,
65,uppy,transloadit/uppy,uppy,,file-handling,https://github.com/transloadit/uppy,https://github.com/transloadit/uppy,MIT,2015-11-16 12:32:33.000,2021-08-26 14:32:31.000,2021-08-26 14:21:37.000,1580,105.0,1428.0,24392,,2021-08-24 19:58:42.107,2.0.1,144.0,The next open source file uploader for web browsers.,1488.0,1372.0,302,30,https://www.npmjs.com/package/uppy,2021-08-26 14:22:28.765,116.0,65559.0,65559.0,True,2,-4.0,,,,,,,,
66,zustand,pmndrs/zustand,zustand,,state-management,https://github.com/pmndrs/zustand,https://github.com/pmndrs/zustand,MIT,2019-04-09 09:10:06.000,2021-08-26 14:15:43.000,2021-08-26 14:15:08.000,268,24.0,241.0,10385,,2021-08-26 14:24:56.000,3.5.10,63.0,Bear necessities for state management in React.,5544.0,5524.0,73,30,https://www.npmjs.com/package/zustand,2021-08-20 23:48:47.184,20.0,516266.0,516266.0,True,3,,,,,,,,,
67,blitz,blitz-js/blitz,blitz,,cms-frameworks,https://github.com/blitz-js/blitz,https://github.com/blitz-js/blitz,MIT,2020-02-17 21:54:15.000,2021-08-25 20:00:11.269,2021-08-25 15:54:23.000,508,123.0,819.0,8954,212.0,2021-08-13 17:35:17.000,0.39.0,317.0,The Fullstack React Framework built on Next.js.,1061.0,1055.0,236,30,https://www.npmjs.com/package/blitz,2021-08-25 20:00:11.269,6.0,14764.0,14764.0,True,3,,,,,,,,,
68,Rebass,rebassjs/rebass,rebass,,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-08-11 11:06:15.000,2021-08-03 19:54:17.000,604,74.0,429.0,7449,2024.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,11612.0,10124.0,58,30,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,284863.0,284863.0,True,3,,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,
69,BizCharts,alibaba/BizCharts,bizcharts,,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-07-20 08:06:54.000,2021-07-13 06:11:40.000,635,267.0,974.0,5673,962.0,2021-07-06 07:56:25.000,4.1.11,216.0,Powerful data visualization library based on G2 and React.,12474.0,11242.0,78,30,https://www.npmjs.com/package/bizcharts,2021-07-06 07:39:27.956,1232.0,108963.0,108963.0,True,2,,,,,,,,,
70,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2021-08-23 16:50:17.000,2021-08-23 16:50:16.000,276,23.0,229.0,2354,384.0,2021-07-27 06:57:28.859,0.44.0,70.0,Monaco Editor for React.,10195.0,9599.0,62,30,https://www.npmjs.com/package/react-monaco-editor,2021-07-27 06:57:28.859,596.0,298208.0,298208.0,True,2,,,,,,,,,
71,MUI-Datatables,gregnb/mui-datatables,mui-datatables,['material-ui'],data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-08-22 04:40:31.753,2021-08-22 04:34:02.000,761,479.0,782.0,2111,941.0,2021-08-22 04:40:31.753,3.7.8,144.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,5618.0,5364.0,134,30,https://www.npmjs.com/package/mui-datatables,2021-08-22 04:40:31.753,254.0,205627.0,205627.0,True,2,,,,,,,,,
72,react-avatar-editor,mosch/react-avatar-editor,react-avatar-editor,,other-components,https://github.com/mosch/react-avatar-editor,https://github.com/mosch/react-avatar-editor,MIT,2014-12-12 01:22:23.000,2021-07-23 09:01:09.370,2021-07-23 09:00:39.000,327,3.0,208.0,1805,527.0,2021-07-23 09:01:09.370,12.0.0,67.0,Small avatar & profile picture component. Resize and crop uploaded images using a intuitive user interface.,4494.0,4080.0,61,30,https://www.npmjs.com/package/react-avatar-editor,2021-07-23 09:01:09.370,414.0,333941.0,333941.0,True,2,,,,,,,,,
73,react-copy-to-clipboard,nkbt/react-copy-to-clipboard,react-copy-to-clipboard,,other-components,https://github.com/nkbt/react-copy-to-clipboard,https://github.com/nkbt/react-copy-to-clipboard,MIT,2015-07-04 09:10:02.000,2021-08-17 15:55:10.000,2021-08-17 15:55:09.000,113,18.0,68.0,1800,515.0,2021-08-17 13:21:12.109,5.0.4,28.0,Copy-to-clipboard React component.,55063.0,49147.0,18,30,https://www.npmjs.com/package/react-copy-to-clipboard,2021-08-17 13:21:12.109,5916.0,2920865.0,2920865.0,True,2,,,,,,,,,
74,React Data Table,jbetancur/react-data-table-component,react-data-table-component,,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-08-26 16:10:50.000,2021-08-26 16:10:48.000,232,37.0,519.0,1121,789.0,2021-08-14 19:22:05.604,6.11.8,159.0,"A responsive table library with built-in sorting, pagination, selection, expandable rows, and customizable styling.",5012.0,4924.0,46,30,https://www.npmjs.com/package/react-data-table-component,2021-08-26 16:05:00.133,88.0,169076.0,169076.0,True,2,,https://jbetancur.github.io/react-data-table-component/,,,,,,,
75,docz,pedronauck/docz,docz,,dev-tools,https://github.com/doczjs/docz,https://github.com/doczjs/docz,MIT,2018-03-17 04:24:10.000,2021-08-18 23:23:45.000,2021-08-18 23:21:45.000,1327,84.0,1105.0,21617,,2020-04-05 08:58:58.000,2.3.1,273.0,It has never been so easy to document your things!.,6904.0,5532.0,128,29,https://www.npmjs.com/package/docz,2020-04-07 10:55:25.773,1372.0,118637.0,118637.0,True,2,,,,doczjs/docz,,,,,
76,relay,facebook/relay,relay,,data-fetching,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16.000,2021-08-26 15:48:03.000,2021-08-26 15:37:48.000,1616,351.0,1495.0,15896,,2021-04-15 17:38:20.000,11.0.2,65.0,Relay is a JavaScript framework for building data-driven React applications.,4575.0,4497.0,592,29,https://www.npmjs.com/package/relay,2013-04-14 20:53:10.498,78.0,1159.0,1159.0,True,3,,,,,,,,,
77,visx,airbnb/visx,@visx/group,,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2021-08-25 16:58:19.000,2021-08-17 20:42:59.000,521,91.0,492.0,14033,2971.0,2021-08-17 20:42:16.915,2.1.0,76.0,visx | visualization components.,75.0,75.0,121,29,https://www.npmjs.com/package/@visx/group,2021-08-10 07:12:40.063,0.0,295352.0,295352.0,True,2,,https://airbnb.io/visx/gallery,,,,,,,
78,fluentui,microsoft/fluentui,@fluentui/react,,ui-frameworks,https://github.com/microsoft/fluentui,https://github.com/microsoft/fluentui,MIT,2016-06-06 15:03:44.000,2021-08-26 17:58:56.000,2021-08-26 17:23:27.000,1972,992.0,7273.0,11993,11702.0,2021-08-26 07:37:35.000,@fluentui/babel-make-styles_v9.0.0-alpha.39,378.0,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",4.0,4.0,690,29,https://www.npmjs.com/package/@fluentui/react,2021-08-25 07:33:50.343,0.0,246528.0,246528.0,True,3,,,,,,,,,
79,Evergreen,segmentio/evergreen,evergreen-ui,,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2021-08-24 20:10:23.000,2021-08-12 20:29:57.000,685,24.0,354.0,11030,770.0,2021-08-11 00:07:33.000,6.4.0,213.0,Evergreen React UI Framework by Segment.,2648.0,2498.0,111,29,https://www.npmjs.com/package/evergreen-ui,2021-08-11 00:04:47.803,150.0,40580.0,40580.0,True,3,,,,,,,,,
80,React-Move,sghall/react-move,react-move,,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-06-28 18:46:30.000,2021-06-13 06:33:28.000,202,1.0,39.0,6348,524.0,2021-06-13 05:41:59.344,6.5.0,60.0,"React Move | Beautiful, data-driven animations for React.",4537.0,3891.0,13,29,https://www.npmjs.com/package/react-move,2021-06-13 05:41:59.344,646.0,416550.0,416550.0,True,1,,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,
81,ncc,vercel/ncc,@vercel/ncc,,dev-tools,https://github.com/vercel/ncc,https://github.com/vercel/ncc,MIT,2018-11-13 04:00:21.000,2021-08-19 19:50:25.000,2021-08-19 19:44:53.000,187,143.0,276.0,5847,,2021-08-19 17:41:46.000,0.29.2,68.0,"Compile a Node.js project into a single file. Supports TypeScript, binary addons, dynamic requires.",6437.0,6437.0,42,29,https://www.npmjs.com/package/@vercel/ncc,2021-08-19 17:41:20.488,0.0,594690.0,594690.0,True,2,,,,,,,,,
82,twin.macro,ben-rogerson/twin.macro,twin.macro,,styling,https://github.com/ben-rogerson/twin.macro,https://github.com/ben-rogerson/twin.macro,MIT,2020-02-19 04:45:25.000,2021-08-25 12:47:58.000,2021-08-22 07:11:51.000,97,14.0,213.0,4544,733.0,2021-08-22 07:14:17.000,2.7.0,59.0,"Twin blends the magic of Tailwind with the flexibility of css-in-js (emotion, styled-components, stitches and goober)..",3976.0,3976.0,34,29,https://www.npmjs.com/package/twin.macro,2021-08-22 07:13:48.790,0.0,159727.0,159727.0,True,3,,,,,,,,,
83,theme-ui,system-ui/theme-ui,theme-ui,,ui-frameworks,https://github.com/system-ui/theme-ui,https://github.com/system-ui/theme-ui,MIT,2019-04-03 22:10:49.000,2021-08-25 15:13:21.000,2021-08-13 03:26:11.000,504,78.0,497.0,3917,,2021-08-25 15:13:23.000,0.11.1,285.0,"Build consistent, themeable React apps based on constraint-based design principles.",14602.0,13940.0,131,29,https://www.npmjs.com/package/theme-ui,2021-05-19 08:13:11.218,662.0,491755.0,491755.0,True,3,,,,,,,,,
84,react-csv,react-csv/react-csv,react-csv,,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2021-07-20 14:58:36.000,2020-07-09 05:32:23.000,220,111.0,120.0,802,164.0,2020-04-01 19:55:11.000,2.0.3,30.0,React components to build CSV files on the fly basing on Array/literal object of data.,7662.0,7140.0,27,29,https://www.npmjs.com/package/react-csv,2020-04-01 16:36:39.880,522.0,864614.0,864614.0,False,3,,,,,,,,,
85,Ant Design Pro,ant-design/ant-design-pro,,['ant-design'],admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2021-08-11 05:47:07.000,2021-08-11 05:38:34.000,6889,120.0,7465.0,29929,2338.0,2021-07-02 02:42:28.000,5.0.0,23.0,Use Ant Design like a Pro!.,2247.0,2247.0,289,28,,,,,,True,2,,https://preview.pro.ant.design/,,,,,,,
86,chakra-ui,chakra-ui/chakra-ui,chakra-ui,,ui-frameworks,https://github.com/chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,MIT,2019-08-17 14:27:54.000,2021-08-26 11:42:07.000,2021-08-24 19:55:54.000,1651,121.0,1940.0,20206,,2021-08-09 10:27:36.000,@chakra-ui/styled-system@1.12.2,100.0,"Simple, Modular & Accessible UI Components for your React Applications.",12706.0,12704.0,448,28,https://www.npmjs.com/package/chakra-ui,2019-04-27 08:34:34.655,2.0,1637.0,1637.0,True,3,,,,,,,,,
87,react-vis,uber/react-vis,react-vis,,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-08-15 17:15:53.000,2020-07-13 14:33:01.000,820,327.0,506.0,7965,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122,28,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,305788.0,305788.0,False,2,,http://uber.github.io/react-vis/examples/showcases/,,,,,,,
88,react-data-grid,adazzle/react-data-grid,react-data-grid,,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2021-08-26 17:21:57.000,2021-08-26 17:19:46.000,1862,127.0,1221.0,4742,,2019-04-03 17:25:26.810,6.1.0,1004.0,"Excel-like grid component built with React, with editors, keyboard navigation, copy & paste, and the like.",5430.0,4548.0,124,28,https://www.npmjs.com/package/react-data-grid,2021-05-26 14:56:53.386,882.0,251493.0,251493.0,True,3,,,,,,,,,
89,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2021-08-20 14:29:23.000,2021-08-20 14:26:58.000,448,176.0,877.0,4462,2378.0,2021-08-20 14:28:27.000,3.23.0,283.0,Search UI components for React and Vue: powered by appbase.io / Elasticsearch.,302.0,118.0,61,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-08-20 12:19:18.853,184.0,26849.0,26849.0,True,2,,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,
90,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-08-03 20:06:48.000,2021-06-11 13:41:37.000,754,312.0,295.0,4227,553.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,2905.0,2557.0,38,28,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,382329.0,382329.0,True,2,,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,
91,polaris-react,Shopify/polaris-react,@shopify/polaris,,ui-frameworks,https://github.com/Shopify/polaris-react,https://github.com/Shopify/polaris-react,MIT,2017-04-20 18:26:34.000,2021-08-26 18:18:12.000,2021-08-26 18:05:05.000,797,289.0,1653.0,4209,,2021-07-12 17:49:20.000,6.6.0,394.0,Shopifys admin product component library.,3272.0,3014.0,278,28,https://www.npmjs.com/package/@shopify/polaris,2021-08-11 19:55:04.718,258.0,263621.0,264318.0,True,3,,,22321.0,,,,,,
92,Perspective,finos/perspective,@finos/perspective,,data-tables,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2021-08-26 08:14:09.000,2021-08-16 23:47:03.000,386,75.0,366.0,3520,4606.0,2021-08-12 06:12:16.827,0.10.1,48.0,Streaming pivot visualization via WebAssembly.,218.0,204.0,64,28,https://www.npmjs.com/package/@finos/perspective,2021-08-12 06:12:16.827,6.0,6529.0,8382.0,True,3,,https://perspective.finos.org/,,,perspective-python,https://pypi.org/project/perspective-python,2021-07-08 06:14:18.000,8.0,1853.0
93,eui,elastic/eui,@elastic/eui,,ui-frameworks,https://github.com/elastic/eui,https://github.com/elastic/eui,ICU,2017-10-18 14:49:20.000,2021-08-26 18:18:38.000,2021-08-26 18:18:17.000,526,395.0,1873.0,2984,3789.0,2021-08-26 18:10:14.000,37.4.0,354.0,Elastic UI Framework.,134.0,66.0,195,28,https://www.npmjs.com/package/@elastic/eui,2021-08-26 18:05:21.330,68.0,67374.0,67456.0,False,3,,,3369.0,,,,,,
94,react-rte,sstur/react-rte,react-rte,,editors,https://github.com/sstur/react-rte,https://github.com/sstur/react-rte,ISC,2016-02-25 02:36:56.000,2021-08-20 18:01:24.000,2021-05-02 21:12:55.000,417,177.0,145.0,2590,314.0,2016-02-24 23:30:39.985,1.0.0,38.0,Pure React rich text WYSIWYG editor based on draft-js.,2830.0,2356.0,46,28,https://www.npmjs.com/package/react-rte,2016-02-24 23:30:39.985,474.0,127286.0,127286.0,True,2,,,,,,,,,
95,react-mde,andrerpena/react-mde,react-mde,,editors,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,138,56.0,144.0,1281,765.0,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,1548.0,1410.0,50,28,https://www.npmjs.com/package/react-mde,2021-05-04 08:58:15.604,138.0,104951.0,104951.0,True,2,2.0,http://andrerpena.me/react-mde/,,,,,,,
96,Monaco React,suren-atoyan/monaco-react,@monaco-editor/react,,editors,https://github.com/suren-atoyan/monaco-react,https://github.com/suren-atoyan/monaco-react,MIT,2019-06-16 07:46:31.000,2021-08-09 08:23:42.000,2021-08-07 08:26:25.000,97,35.0,177.0,1194,366.0,2021-08-09 08:23:42.000,4.2.2,86.0,Monaco Editor for React - use the monaco-editor in any React application without needing to use webpack (or..,2596.0,2574.0,25,28,https://www.npmjs.com/package/@monaco-editor/react,2021-08-09 08:22:03.167,22.0,298968.0,298968.0,True,2,,https://monaco-react.surenatoyan.com/,,,,,,,
97,ant-design-charts,ant-design/ant-design-charts,@ant-design/charts,['ant-design'],data-viz,https://github.com/ant-design/ant-design-charts,https://github.com/ant-design/ant-design-charts,MIT,2020-03-09 09:08:31.000,2021-08-23 10:01:56.000,2021-08-23 09:54:02.000,196,69.0,471.0,786,614.0,2021-08-20 13:46:18.000,1.2.10,87.0,A React Chart Library.,1449.0,1449.0,33,28,https://www.npmjs.com/package/@ant-design/charts,2021-08-20 13:40:13.230,0.0,140733.0,140733.0,True,2,,,,,,,,,
98,Bit,teambit/bit,bit-bin,,dev-tools,https://github.com/teambit/bit,https://github.com/teambit/bit,Apache-2.0,2017-01-22 14:51:43.000,2021-08-26 18:08:30.000,2021-08-26 04:26:04.000,737,134.0,1173.0,13889,8560.0,2020-07-13 09:59:04.000,14.8.8,757.0,"Build, distribute, and collaborate on components.",18.0,8.0,59,27,https://www.npmjs.com/package/bit-bin,2021-07-05 14:30:42.755,10.0,11025.0,11134.0,True,3,,,5450.0,,,,,,
99,muuri,haltu/muuri,muuri,,other-components,https://github.com/haltu/muuri,https://github.com/haltu/muuri,MIT,2015-12-21 07:00:44.000,2021-07-09 19:14:08.022,2021-07-09 19:05:04.000,597,70.0,397.0,9663,516.0,2021-07-09 19:14:08.022,0.9.5,22.0,"Infinite responsive, sortable, filterable and draggable layouts.",781.0,737.0,14,27,https://www.npmjs.com/package/muuri,2021-07-09 19:14:08.022,44.0,58706.0,58706.0,True,3,,,,,,,,,
100,ReactPage,react-page/react-page,@react-page/editor,,editors,https://github.com/react-page/react-page,https://github.com/react-page/react-page,MIT,2015-05-29 12:19:44.000,2021-08-23 21:54:27.000,2021-08-23 15:17:58.000,566,10.0,632.0,8593,1159.0,2021-06-21 13:01:32.000,3.2.1,255.0,"Next-gen, highly customizable content editor for the browser - based on React and written in TypeScript. WYSIWYG on..",61.0,61.0,52,27,https://www.npmjs.com/package/@react-page/editor,2021-08-23 20:58:28.049,0.0,4267.0,4267.0,True,3,,,,,,,,,
101,React-Datasheet,nadbm/react-datasheet,react-datasheet,,data-tables,https://github.com/nadbm/react-datasheet,https://github.com/nadbm/react-datasheet,MIT,2016-09-25 19:18:17.000,2021-08-10 22:48:06.000,2021-08-05 02:48:08.000,456,116.0,97.0,4747,277.0,2021-02-14 04:56:00.552,1.4.9,46.0,Excel-like data grid (table) component for React.,626.0,566.0,44,27,https://www.npmjs.com/package/react-datasheet,2021-02-14 04:56:00.552,60.0,111036.0,111036.0,True,3,,,,,,,,,
102,carbon,carbon-design-system/carbon,carbon-components-react,,ui-frameworks,https://github.com/carbon-design-system/carbon,https://github.com/carbon-design-system/carbon,Apache-2.0,2017-03-13 14:23:59.000,2021-08-26 18:06:34.000,2021-08-26 18:03:15.000,1090,461.0,4544.0,4574,,2021-08-23 15:09:29.798,7.42.0,940.0,A design system built by IBM.,351.0,31.0,346,27,https://www.npmjs.com/package/carbon-components-react,2021-08-23 15:09:29.798,320.0,206750.0,206813.0,True,3,,,1390.0,,,,,,
