,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
102,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-08-03 20:06:48.000,2021-06-11 13:41:37.000,802,319.0,297.0,4325,553.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,3173.0,2825.0,38,27,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,412103.0,412103.0,True,3,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,,
103,react-refetch,heroku/react-refetch,react-refetch,,data-fetching,https://github.com/heroku/react-refetch,https://github.com/heroku/react-refetch,MIT,2015-11-11 21:02:02.000,2021-10-12 14:35:48.000,2021-10-12 14:35:48.000,151,37.0,102.0,3417,639.0,2019-10-28 22:11:40.841,3.0.1,82.0,"A simple, declarative, and composable way to fetch data for React components.",1065.0,751.0,71,27,https://www.npmjs.com/package/react-refetch,2020-01-20 05:17:56.980,314.0,41474.0,41474.0,True,3,,,,,,,,,
104,react-rte,sstur/react-rte,react-rte,,editors,https://github.com/sstur/react-rte,https://github.com/sstur/react-rte,ISC,2016-02-25 02:36:56.000,2021-08-20 18:01:24.000,2021-05-02 21:12:55.000,422,181.0,145.0,2607,314.0,2016-02-24 23:30:39.985,1.0.0,38.0,Pure React rich text WYSIWYG editor based on draft-js.,2937.0,2463.0,46,27,https://www.npmjs.com/package/react-rte,2016-02-24 23:30:39.985,474.0,134435.0,134435.0,True,3,,,,,,,,,
105,react-digraph,uber/react-digraph,react-digraph,,editors,https://github.com/uber/react-digraph,https://github.com/uber/react-digraph,MIT,2016-11-11 07:43:00.000,2021-09-25 17:52:03.000,2021-09-25 04:17:54.000,250,77.0,98.0,2212,460.0,2021-09-25 04:40:42.000,8.0.0-beta.8,96.0,A library for creating directed graph editors.,281.0,249.0,45,27,https://www.npmjs.com/package/react-digraph,2021-09-25 04:27:21.587,32.0,25967.0,25967.0,True,3,,,,,,,,,
106,Semiotic,nteract/semiotic,semiotic,,data-viz,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,Apache-2.0,2017-03-16 17:46:24.000,2021-10-26 23:04:43.332,2020-12-02 03:45:24.000,149,43.0,397.0,2194,1988.0,2020-12-02 04:27:28.174,1.20.6,202.0,A data visualization framework combining React & D3.,386.0,320.0,24,27,https://www.npmjs.com/package/semiotic,2021-10-26 23:04:43.332,66.0,24881.0,24881.0,True,3,https://semiotic.nteract.io/examples,,,,,,,,
107,tabler-react,tabler/tabler-react,tabler-react,,ui-frameworks,https://github.com/tabler/tabler-react,https://github.com/tabler/tabler-react,MIT,2018-04-12 21:32:09.000,2021-09-21 03:55:23.000,2021-03-07 23:12:06.000,440,71.0,147.0,1815,1363.0,2019-06-04 21:54:09.577,1.30.1,66.0,React components and demo for the Tabler UI theme.,657.0,615.0,34,27,https://www.npmjs.com/package/tabler-react,2019-06-30 13:10:01.077,42.0,9644.0,9644.0,True,3,,,,,,,,,
108,components,primer/components,@primer/components,,ui-frameworks,https://github.com/primer/react,https://github.com/primer/react,MIT,2018-02-17 00:09:05.000,2021-11-18 15:11:17.000,2021-11-17 23:42:42.000,213,35.0,390.0,1437,,2021-10-27 20:18:18.000,31.1.0,3495.0,A React implementation of GitHub's Primer Design System.,1668.0,1620.0,83,27,https://www.npmjs.com/package/@primer/components,2021-11-01 17:57:00.712,48.0,140001.0,140001.0,True,3,,,,primer/react,,,,,
109,fullcalendar-react,fullcalendar/fullcalendar-react,@fullcalendar/react,,other-components,https://github.com/fullcalendar/fullcalendar-react,https://github.com/fullcalendar/fullcalendar-react,MIT,2018-12-03 21:32:44.000,2021-11-03 04:11:23.000,2021-11-03 03:48:13.000,60,23.0,122.0,1075,184.0,2021-11-03 04:09:30.051,5.10.1,26.0,An official React component for FullCalendar.,7010.0,6890.0,3,27,https://www.npmjs.com/package/@fullcalendar/react,2021-11-03 04:09:30.051,120.0,406640.0,406640.0,True,3,,,,,,,,,
110,why-did-you-render,welldone-software/why-did-you-render,why-did-you-render,,dev-tools,https://github.com/welldone-software/why-did-you-render,https://github.com/welldone-software/why-did-you-render,MIT,2018-11-10 19:31:09.000,2021-11-14 16:36:23.000,2021-11-14 16:36:21.000,122,16.0,147.0,7485,410.0,2021-11-14 16:43:54.000,6.2.3,81.0,why-did-you-render by Welldone Software monkey patches React to notify you about potentially avoidable re-renders...,4179.0,4179.0,28,26,https://www.npmjs.com/package/why-did-you-render,2020-05-17 14:12:57.191,,175.0,175.0,True,3,,,,,,,,,
111,react-diagrams,projectstorm/react-diagrams,@projectstorm/react-diagrams,,data-viz,https://github.com/projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,MIT,2016-06-03 09:10:01.000,2021-11-12 17:17:34.000,2021-11-12 17:17:34.000,953,252.0,467.0,6516,842.0,2021-08-10 00:10:06.057,6.6.1,29.0,"a super simple, no-nonsense diagramming library written in react that just works.",188.0,174.0,82,26,https://www.npmjs.com/package/@projectstorm/react-diagrams,2021-08-10 00:10:06.057,14.0,40962.0,40962.0,True,3,,,,,,,,,
112,searchkit,searchkit/searchkit,searchkit,,other-components,https://github.com/searchkit/searchkit,https://github.com/searchkit/searchkit,Apache-2.0,2015-11-19 18:27:43.000,2021-11-16 22:33:13.000,2021-11-14 11:53:04.000,414,33.0,530.0,4326,,2021-11-03 19:04:48.000,3.0.0-canary.46,93.0,GraphQL API & React UI components for Elasticsearch. The easiest way to build a great search experience.,888.0,602.0,53,26,https://www.npmjs.com/package/searchkit,2021-01-13 21:30:25.068,286.0,15613.0,15613.0,True,3,,,,,,,,,
113,React Hot Toast,timolins/react-hot-toast,react-hot-toast,,notifications,https://github.com/timolins/react-hot-toast,https://github.com/timolins/react-hot-toast,MIT,2020-12-07 22:05:40.000,2021-11-04 10:02:59.000,2021-09-05 13:04:41.000,119,38.0,48.0,4101,,2021-08-24 10:28:50.000,2.1.1,12.0,Smoking hot React Notifications.,5769.0,5769.0,17,26,https://www.npmjs.com/package/react-hot-toast,2021-08-24 10:28:22.073,0.0,419254.0,419254.0,True,3,https://react-hot-toast.com/,,,,,,,,
114,dnd-kit,clauderic/dnd-kit,@dnd-kit/core,,other-components,https://github.com/clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,MIT,2020-11-26 00:46:52.000,2021-11-18 02:37:41.000,2021-11-14 20:03:42.000,129,82.0,206.0,3230,300.0,2021-10-25 16:09:28.000,@dnd-kit/core@4.0.1,58.0,"A modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",190.0,190.0,25,26,https://www.npmjs.com/package/@dnd-kit/core,2021-11-14 20:08:42.022,0.0,590088.0,590088.0,True,3,,,,,,,,,
115,restful-react,contiamo/restful-react,restful-react,,data-fetching,https://github.com/contiamo/restful-react,https://github.com/contiamo/restful-react,MIT,2018-06-29 12:52:25.000,2021-11-04 11:47:28.000,2021-10-07 15:25:31.000,105,33.0,126.0,1807,611.0,2021-09-23 23:41:00.000,15.9.2,190.0,"A consistent, declarative way of interacting with RESTful backends, featuring code-generation from Swagger and OpenAPI..",305.0,297.0,47,26,https://www.npmjs.com/package/restful-react,2021-08-16 11:28:10.975,8.0,51701.0,51701.0,True,3,,,,,,,,,
116,react-mde,andrerpena/react-mde,react-mde,,editors,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,147,58.0,144.0,1296,765.0,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,1672.0,1534.0,50,26,https://www.npmjs.com/package/react-mde,2021-05-04 08:58:15.604,138.0,136973.0,136973.0,True,3,http://andrerpena.me/react-mde/,,,,,,,,
117,react-simple-code-editor,satya164/react-simple-code-editor,react-simple-code-editor,,editors,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,MIT,2018-06-21 14:15:50.000,2021-10-05 07:35:58.000,2021-02-03 10:37:47.000,114,35.0,27.0,943,101.0,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,7752.0,6152.0,10,26,https://www.npmjs.com/package/react-simple-code-editor,2020-01-17 14:38:58.265,1600.0,1046826.0,1046826.0,True,3,,,,,,,,,
118,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,storybook-addon-material-ui,['material-ui'],dev-tools,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,MIT,2016-09-13 08:30:16.000,2021-11-03 10:15:48.000,2021-11-03 10:15:48.000,113,15.0,63.0,545,176.0,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,1091.0,923.0,41,26,https://www.npmjs.com/package/storybook-addon-material-ui,2021-02-20 19:36:07.318,168.0,178069.0,178069.0,True,3,,,,,,,,,
119,rsuite-table,rsuite/rsuite-table,rsuite-table,,data-tables,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,MIT,2016-06-10 16:19:14.000,2021-11-18 08:24:26.944,2021-11-18 08:18:39.000,87,19.0,86.0,464,520.0,2021-11-18 08:24:26.944,5.2.0,175.0,A React table component.,1545.0,1475.0,14,26,https://www.npmjs.com/package/rsuite-table,2021-11-18 08:24:26.944,70.0,93374.0,93374.0,True,3,,,,,,,,,
120,tabler,tabler/tabler,tabler,['bootstrap'],ui-frameworks,https://github.com/tabler/tabler,https://github.com/tabler/tabler,MIT,2018-02-01 09:08:59.000,2021-11-15 12:02:21.000,2021-11-15 12:02:19.000,2767,59.0,404.0,24440,362.0,2020-04-20 21:19:30.000,1.0.0-alpha.7,27.0,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap.,79.0,75.0,67,25,https://www.npmjs.com/package/tabler,2017-09-11 23:14:32.082,4.0,336.0,336.0,True,3,,,,,,,,,
121,eui,elastic/eui,@elastic/eui,,ui-frameworks,https://github.com/elastic/eui,https://github.com/elastic/eui,ICU,2017-10-18 14:49:20.000,2021-11-17 21:34:06.000,2021-11-17 20:06:01.000,582,394.0,1998.0,3230,,2021-11-11 16:47:18.000,41.1.0,373.0,Elastic UI Framework.,142.0,74.0,204,25,https://www.npmjs.com/package/@elastic/eui,2021-11-11 00:30:09.307,68.0,136217.0,136295.0,False,3,,3447.0,,,,,,,
122,GGEditor,alibaba/GGEditor,gg-editor,,data-viz,https://github.com/alibaba/GGEditor,https://github.com/alibaba/GGEditor,MIT,2018-08-24 05:50:30.000,2020-09-10 10:08:53.000,2020-07-10 10:33:23.000,528,277.0,203.0,3197,405.0,2020-07-10 10:34:08.312,3.1.3,48.0,A visual graph editor based on G6 and React.,2180.0,2076.0,6,25,https://www.npmjs.com/package/gg-editor,2020-07-10 10:34:08.312,104.0,19472.0,19472.0,False,3,,,,,,,,,
123,React Email Editor,unlayer/react-email-editor,react-email-editor,,editors,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,MIT,2017-10-01 22:44:29.000,2021-11-18 01:53:06.000,2021-09-30 17:33:14.000,486,122.0,89.0,3094,96.0,2021-09-30 17:32:59.606,1.4.0,22.0,Drag-n-Drop Email Editor Component for React.js.,422.0,408.0,6,25,https://www.npmjs.com/package/react-email-editor,2021-09-30 17:32:59.606,14.0,55990.0,55990.0,True,3,https://react-email-editor-demo.netlify.app/,,,,,,,,
124,Viser,viserjs/viser,viser-react,,data-viz,https://github.com/viserjs/viser,https://github.com/viserjs/viser,MIT,2017-10-27 16:47:46.000,2021-10-06 20:42:40.000,2020-07-30 03:40:48.000,122,131.0,324.0,1529,502.0,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2640.0,2594.0,22,25,https://www.npmjs.com/package/viser-react,2019-12-24 13:03:44.941,46.0,5690.0,5690.0,False,3,https://viserjs.github.io/demoHome.html,,,,,,,,
125,React Flow Chart,MrBlenny/react-flow-chart,@mrblenny/react-flow-chart,,other-components,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,MIT,2018-11-07 01:34:23.000,2021-10-05 19:55:26.000,2020-06-28 02:55:27.000,272,92.0,105.0,1179,268.0,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",184.0,168.0,29,25,https://www.npmjs.com/package/@mrblenny/react-flow-chart,2020-06-28 02:55:34.091,16.0,16841.0,16841.0,False,3,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,,
126,React FilePond,pqina/react-filepond,react-filepond,,file-handling,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,MIT,2018-03-08 14:52:44.000,2021-10-11 14:01:32.000,2021-10-11 14:01:32.000,66,14.0,165.0,1164,100.0,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2553.0,2359.0,6,25,https://www.npmjs.com/package/react-filepond,2021-02-11 12:26:38.817,194.0,106884.0,106884.0,True,3,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,,
127,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,react-markdown-editor-lite,,editors,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,MIT,2019-01-21 03:56:31.000,2021-11-08 20:10:21.000,2021-09-24 08:07:44.000,119,20.0,121.0,663,470.0,2021-07-05 02:42:39.000,1.3.0,46.0,a light-weight Markdown editor based on React. Reactmarkdown.,1020.0,1002.0,18,25,https://www.npmjs.com/package/react-markdown-editor-lite,2021-07-05 02:40:08.787,18.0,37525.0,37525.0,True,3,,,,,,,,,
128,react-file-viewer,plangrid/react-file-viewer,react-file-viewer,,file-handling,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2021-10-05 20:05:14.000,2019-11-13 20:16:39.000,217,124.0,12.0,338,118.0,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,997.0,963.0,12,25,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,34.0,69065.0,69065.0,False,3,,,,,,,,,
129,elastic-charts,elastic/elastic-charts,@elastic/charts,,data-viz,https://github.com/elastic/elastic-charts,https://github.com/elastic/elastic-charts,Apache-2.0,2019-01-14 11:49:41.000,2021-11-18 14:19:22.000,2021-11-17 17:12:57.000,79,235.0,439.0,235,1045.0,2021-11-17 14:54:45.492,39.0.2,279.0,Elastic Charts library.,185.0,179.0,29,25,https://www.npmjs.com/package/@elastic/charts,2021-11-17 14:54:45.492,6.0,136616.0,136616.0,True,3,,,,,,,,,
130,Tauri,tauri-apps/tauri,tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,MIT,2019-07-13 09:09:37.000,2021-11-18 03:40:35.000,2021-11-18 03:40:33.000,581,113.0,679.0,24379,,2021-08-23 14:51:22.000,cli.rs-v1.0.0-beta.7,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",570.0,566.0,128,24,https://www.npmjs.com/package/tauri,2021-01-24 12:41:34.564,4.0,802.0,1128.0,True,3,,2288.0,,,,,,,
131,Reactotron,infinitered/reactotron,,,dev-tools,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron,MIT,2016-04-15 21:58:32.000,2021-11-16 17:18:06.000,2021-11-16 17:18:05.000,827,122.0,376.0,13265,1257.0,2019-08-28 01:19:24.000,2.17.1,100.0,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",,,103,24,,,,,27686.0,True,3,,1854962.0,,,,,,,
132,Unstated Next,jamiebuilds/unstated-next,unstated-next,,state-management,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,MIT,2019-05-02 00:44:35.000,2021-08-30 00:15:26.000,2020-05-04 17:55:59.000,126,50.0,27.0,3752,23.0,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,2095.0,2035.0,11,24,https://www.npmjs.com/package/unstated-next,2019-05-13 23:34:47.580,60.0,213611.0,213611.0,False,3,,,,,,,,,
133,styletron,styletron/styletron,styletron,,styling,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-10-21 21:00:31.000,2021-10-21 21:00:23.000,125,41.0,148.0,3214,532.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,194.0,128.0,38,24,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,66.0,9467.0,9467.0,True,3,,,,,,,,,
134,RevoGrid,revolist/revogrid,@revolist/revogrid,,data-tables,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,MIT,2020-05-04 21:23:09.000,2021-11-02 15:34:45.000,2021-10-05 17:07:31.000,96,58.0,108.0,1833,613.0,2021-10-05 17:09:37.000,3.0.98,204.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,70.0,70.0,10,24,https://www.npmjs.com/package/@revolist/revogrid,2021-10-07 21:45:12.131,0.0,11014.0,11014.0,True,3,,,,,,,,,
135,Drawflow,jerosoler/Drawflow,drawflow,,data-viz,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,MIT,2020-04-21 17:59:14.000,2021-11-11 08:26:55.000,2021-11-11 08:24:45.000,253,34.0,251.0,1365,203.0,2021-11-11 08:26:55.000,0.0.53,51.0,Simple flow library.,53.0,53.0,9,24,https://www.npmjs.com/package/drawflow,2021-11-11 08:25:57.520,0.0,7188.0,7188.0,True,3,,,,,,,,,
136,atomize,proksh/atomize,atomize,,ui-frameworks,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-10-06 02:04:32.000,2021-06-11 09:35:11.000,186,20.0,20.0,1347,53.0,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,413.0,401.0,11,24,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,12.0,3223.0,3223.0,True,3,,,,,,,,,
137,Supabase UI,supabase/ui,@supabase/ui,,ui-frameworks,https://github.com/supabase/ui,https://github.com/supabase/ui,MIT,2020-12-11 10:41:08.000,2021-11-17 06:50:55.000,2021-11-17 06:50:55.000,80,36.0,105.0,776,695.0,2021-09-14 15:16:55.000,0.35.0,112.0,Supabase UI Library.,522.0,522.0,37,24,https://www.npmjs.com/package/@supabase/ui,2020-12-23 10:07:30.739,,6254.0,6254.0,True,3,,,,,,,,,
138,React Lazylog,mozilla-frontend-infra/react-lazylog,react-lazylog,,other-components,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2021-11-17 10:16:16.000,2020-07-23 15:46:22.000,85,58.0,23.0,230,159.0,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,351.0,309.0,15,24,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,42.0,96440.0,96440.0,False,3,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,
139,headlessui,tailwindlabs/headlessui,headlessui,,ui-frameworks,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09.000,2021-11-12 18:26:31.000,2021-11-08 13:21:01.000,401,77.0,291.0,11831,,2021-11-08 10:21:38.000,@headlessui/react@v1.4.2,29.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",85.0,85.0,27,23,https://www.npmjs.com/package/headlessui,2020-09-13 00:34:17.623,,2863.0,2863.0,True,3,,,,,,,,,
140,Material-UI Treasury,siriwatknp/mui-treasury,@mui-treasury/components,['material-ui'],other-components,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,MIT,2019-03-11 16:21:23.000,2021-10-06 08:55:38.000,2021-09-14 03:21:10.000,125,61.0,232.0,1794,750.0,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,51.0,51.0,19,23,https://www.npmjs.com/package/@mui-treasury/components,2021-06-18 16:46:52.506,0.0,9158.0,9158.0,True,3,https://mui-treasury.com/components/,,,,,,,,
141,CodeFlask,kazzkiq/CodeFlask,codeflask,,editors,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,MIT,2015-08-15 19:58:05.000,2020-11-08 20:58:12.000,2020-06-05 16:46:21.000,97,24.0,61.0,882,190.0,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,442.0,348.0,28,23,https://www.npmjs.com/package/codeflask,2019-05-13 00:11:15.298,94.0,28787.0,28787.0,False,3,,,,,,,,,
142,React Spreadsheet,iddan/react-spreadsheet,react-spreadsheet,,data-tables,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,MIT,2018-02-18 17:12:32.000,2021-10-28 11:48:13.000,2021-09-26 09:30:28.000,52,25.0,64.0,602,751.0,2021-09-26 09:33:31.000,0.6.0,52.0,"Simple, customizable yet performant spreadsheet for React.",185.0,179.0,18,23,https://www.npmjs.com/package/react-spreadsheet,2021-09-26 09:30:11.033,6.0,41891.0,41891.0,True,3,https://iddan.github.io/react-spreadsheet,,,,,,,,
143,Reaviz,reaviz/reaviz,reaviz,,data-viz,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2021-11-03 16:48:11.000,2021-11-03 16:45:19.000,64,21.0,8.0,495,373.0,2021-11-03 16:45:17.130,11.1.2,242.0,Data visualization library for React.,193.0,187.0,8,23,https://www.npmjs.com/package/reaviz,2021-11-03 16:45:17.130,6.0,7401.0,7401.0,True,3,,,,,,,,,
144,React-Data-Export,securedeveloper/react-data-export,react-data-export,,file-handling,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-10-09 17:50:43.000,2020-01-23 21:39:15.000,101,57.0,48.0,159,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,1010.0,970.0,13,23,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,40.0,38879.0,38879.0,False,3,,,,,,,,,
145,React Flow,wbkd/react-flow,react-flow-renderer,,other-components,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,MIT,2019-07-15 14:47:30.000,2021-11-18 12:07:58.652,2021-11-12 10:05:44.000,453,86.0,665.0,8040,,2021-11-02 13:56:16.000,9.6.11,175.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",0.0,,40,22,https://www.npmjs.com/package/react-flow-renderer,2021-11-18 12:07:58.652,0.0,322379.0,322379.0,True,3,https://reactflow.dev/examples/,,,,,,,,
146,codejar,antonmedv/codejar,codejar,,editors,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-09-13 19:31:52.000,2021-08-14 10:52:28.000,76,13.0,35.0,1008,82.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,158.0,158.0,17,22,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,0.0,13300.0,13300.0,True,3,,,,,,,,,
147,react-pivottable,plotly/react-pivottable,react-pivottable,,data-tables,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,MIT,2017-08-14 18:36:06.000,2021-08-23 09:52:27.000,2020-11-19 15:02:35.000,199,74.0,43.0,801,110.0,2020-11-19 15:06:48.000,0.11.0,24.0,React-based drag'n'drop pivot table with Plotly.js charts.,348.0,312.0,10,22,https://www.npmjs.com/package/react-pivottable,2020-11-19 15:04:38.247,36.0,24836.0,24836.0,True,3,https://react-pivottable.js.org/,,,,,,,,
148,mozaik,plouc/mozaik,,,others,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,MIT,2014-12-26 03:18:38.000,2021-09-21 03:42:07.000,2019-05-28 02:07:43.000,367,86.0,91.0,3544,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,53.0,53.0,31,21,,,,,,False,3,,,,,,,,,
149,react-lz-editor,leejaen/react-lz-editor,react-lz-editor,,editors,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-10 23:34:02.000,2019-10-18 03:45:52.000,159,104.0,80.0,921,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",455.0,379.0,14,21,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,76.0,591.0,591.0,False,3,,,,,,,,,
150,Monaco Yaml,pengx17/monaco-yaml,monaco-yaml,,editors,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,MIT,2018-02-26 06:08:04.000,2021-11-16 09:34:16.000,2021-11-15 16:57:36.000,38,9.0,51.0,98,,2021-09-15 20:01:30.000,3.2.1,17.0,YAML plugin for the Monaco Editor.,103.0,103.0,20,21,https://www.npmjs.com/package/monaco-yaml,2021-11-09 21:01:55.395,0.0,258287.0,258287.0,False,3,,,,remcohaszing/monaco-yaml,,,,,
151,Remotion,remotion-dev/remotion,,,others,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,,2020-06-23 19:49:10.000,2021-11-18 12:20:43.000,2021-11-17 11:15:32.000,351,40.0,269.0,8608,,2021-11-11 13:36:09.000,2.5.4,50.0,Create videos programmatically in React.,219.0,219.0,76,20,,,,,,False,3,,,,,,,,,
152,atomic-layout,kettanaito/atomic-layout,atomic-layout,,others,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,MIT,2018-05-09 15:52:48.000,2021-09-21 12:55:49.000,2021-09-03 17:23:39.000,27,28.0,159.0,1033,688.0,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,Physical representation of layout composition to create declarative responsive layouts in React.,83.0,81.0,14,20,https://www.npmjs.com/package/atomic-layout,2020-08-06 08:18:56.996,2.0,4704.0,4704.0,True,3,,,,,,,,,
153,ReactPivot,davidguttman/react-pivot,react-pivot,,data-tables,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,996,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",186.0,138.0,20,20,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,48.0,1832.0,1832.0,False,3,http://davidguttman.github.io/react-pivot/,,,,,,,,
