,name,github_id,category,npm_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,trending,demo_url,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
103,tabler-react,tabler/tabler-react,ui-frameworks,tabler-react,https://github.com/tabler/tabler-react,https://github.com/tabler/tabler-react,MIT,2018-04-12 21:32:09.000,2021-08-04 00:43:48.000,2021-03-07 23:12:06.000,426,58.0,147.0,1757,1363.0,2019-06-04 21:54:09.577,1.30.1,66.0,React components and demo for the Tabler UI theme.,628.0,586.0,34,27,https://www.npmjs.com/package/tabler-react,2019-06-30 13:10:01.077,42.0,8908.0,8908.0,True,3,,,,,,,,,,
104,fullcalendar-react,fullcalendar/fullcalendar-react,other-components,@fullcalendar/react,https://github.com/fullcalendar/fullcalendar-react,https://github.com/fullcalendar/fullcalendar-react,MIT,2018-12-03 21:32:44.000,2021-07-28 16:44:43.000,2021-07-28 12:31:08.000,55,20.0,116.0,968,182.0,2021-07-28 16:40:04.357,5.9.0,24.0,An official React component for FullCalendar.,5557.0,5437.0,3,27,https://www.npmjs.com/package/@fullcalendar/react,2021-07-28 16:40:04.357,120.0,281897.0,281897.0,True,3,,,,,,,,,,
105,React ApexCharts,apexcharts/react-apexcharts,data-viz,react-apexcharts,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,MIT,2018-08-20 13:36:46.000,2021-06-10 12:01:29.000,2021-06-10 12:01:22.000,76,116.0,135.0,782,159.0,2021-04-11 17:44:40.019,1.3.8,24.0,React Component for ApexCharts.,13946.0,13658.0,17,27,https://www.npmjs.com/package/react-apexcharts,2021-04-12 12:08:42.212,288.0,367444.0,367444.0,True,3,,,https://apexcharts.com/react-chart-demos/,,,,,,,
106,material-ui-chip-input,TeamWertarbyte/material-ui-chip-input,other-components,material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,MIT,2016-09-07 16:47:10.000,2021-04-13 10:30:39.000,2020-09-08 13:18:49.000,179,35.0,232.0,711,305.0,2019-12-01 15:35:30.000,1.1.0,73.0,A chip input field using Material-UI.,4917.0,4091.0,48,27,https://www.npmjs.com/package/material-ui-chip-input,2019-12-01 15:47:13.811,826.0,199561.0,199561.0,True,3,['material-ui'],,https://mui.wertarbyte.com/#material-ui-chip-input,,,,,,,
107,material-ui-dropzone,Yuvaleros/material-ui-dropzone,file-handling,material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,MIT,2017-10-16 11:50:16.000,2021-07-14 23:15:59.000,2020-10-01 14:00:45.000,164,75.0,128.0,373,427.0,2020-09-20 20:21:49.283,3.5.0,32.0,A Material-UI file upload dropzone.,3450.0,3338.0,48,27,https://www.npmjs.com/package/material-ui-dropzone,2020-09-20 20:21:49.283,112.0,181702.0,181702.0,True,3,['material-ui'],,https://yuvaleros.github.io/material-ui-dropzone/,,,,,,,
108,react-diagrams,projectstorm/react-diagrams,data-viz,@projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,MIT,2016-06-03 09:10:01.000,2021-07-23 23:36:49.000,2021-07-23 23:36:34.000,914,233.0,462.0,6255,831.0,2021-07-11 16:21:47.654,6.6.0,28.0,"a super simple, no-nonsense diagramming library written in react that just works.",160.0,146.0,81,26,https://www.npmjs.com/package/@projectstorm/react-diagrams,2021-07-11 16:21:47.654,14.0,37227.0,37227.0,True,3,,,,,,,,,,
109,searchkit,searchkit/searchkit,other-components,searchkit,https://github.com/searchkit/searchkit,https://github.com/searchkit/searchkit,Apache-2.0,2015-11-19 18:27:43.000,2021-08-04 01:09:53.000,2021-07-28 18:40:23.000,401,13.0,516.0,4238,,2021-07-24 18:08:13.000,3.0.0-canary.41,93.0,GraphQL API & React UI components for Elasticsearch. The easiest way to build a great search experience.,869.0,583.0,51,26,https://www.npmjs.com/package/searchkit,2021-01-13 21:30:25.068,286.0,10332.0,10332.0,True,3,,,,,,,,,,
110,react-refetch,heroku/react-refetch,data-fetching,react-refetch,https://github.com/heroku/react-refetch,https://github.com/heroku/react-refetch,MIT,2015-11-11 21:02:02.000,2021-05-25 18:31:33.000,2021-04-05 23:58:04.000,151,37.0,102.0,3402,638.0,2019-10-28 22:11:40.841,3.0.1,82.0,"A simple, declarative, and composable way to fetch data for React components.",1047.0,733.0,70,26,https://www.npmjs.com/package/react-refetch,2020-01-20 05:17:56.980,314.0,25547.0,25547.0,True,3,,,,,,,,,,
111,restful-react,contiamo/restful-react,data-fetching,restful-react,https://github.com/contiamo/restful-react,https://github.com/contiamo/restful-react,MIT,2018-06-29 12:52:25.000,2021-07-20 14:22:15.442,2021-07-20 14:20:27.000,99,30.0,125.0,1740,604.0,2021-07-20 14:21:35.000,15.8.0,188.0,"A consistent, declarative way of interacting with RESTful backends, featuring code-generation from Swagger and OpenAPI..",257.0,249.0,47,26,https://www.npmjs.com/package/restful-react,2021-07-20 14:22:15.442,8.0,38566.0,38566.0,True,3,,,,,,,,,,
112,react-mde,andrerpena/react-mde,editors,react-mde,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,138,56.0,144.0,1275,765.0,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,138.0,,50,26,https://www.npmjs.com/package/react-mde,2021-05-04 08:58:15.604,138.0,84523.0,84523.0,True,3,,,http://andrerpena.me/react-mde/,,,,,,,
113,components,primer/components,ui-frameworks,@primer/components,https://github.com/primer/react,https://github.com/primer/react,MIT,2018-02-17 00:09:05.000,2021-08-05 17:40:48.000,2021-08-05 17:37:47.000,177,72.0,334.0,1274,,2021-07-30 00:11:54.000,28.3.1,2882.0,A React implementation of GitHub's Primer Design System.,1088.0,1040.0,71,26,https://www.npmjs.com/package/@primer/components,2021-07-27 23:46:26.730,48.0,45131.0,45131.0,True,3,,,,,primer/react,,,,,
114,rsuite-table,rsuite/rsuite-table,data-tables,rsuite-table,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,MIT,2016-06-10 16:19:14.000,2021-08-05 16:27:04.000,2021-08-03 09:16:09.000,75,18.0,79.0,428,477.0,2021-05-12 05:36:00.374,3.15.1,167.0,A React table component.,1233.0,1163.0,12,26,https://www.npmjs.com/package/rsuite-table,2021-07-08 16:04:07.580,70.0,66550.0,66550.0,True,3,,,,,,,,,,
115,tabler,tabler/tabler,ui-frameworks,tabler,https://github.com/tabler/tabler,https://github.com/tabler/tabler,MIT,2018-02-01 09:08:59.000,2021-08-01 06:22:54.000,2021-05-09 19:19:09.000,2674,85.0,385.0,23889,362.0,2020-04-20 21:19:30.000,1.0.0-alpha.7,26.0,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap.,48.0,44.0,62,25,https://www.npmjs.com/package/tabler,2017-09-11 23:14:32.082,4.0,756.0,756.0,True,3,['bootstrap'],,,,,,,,,
116,why-did-you-render,welldone-software/why-did-you-render,dev-tools,why-did-you-render,https://github.com/welldone-software/why-did-you-render,https://github.com/welldone-software/why-did-you-render,MIT,2018-11-10 19:31:09.000,2021-07-08 13:44:23.000,2021-06-13 09:45:59.000,108,12.0,136.0,6817,397.0,2021-06-13 09:49:45.000,6.2.0,79.0,why-did-you-render by Welldone Software monkey patches React to notify you about potentially avoidable re-renders...,3067.0,3067.0,26,25,https://www.npmjs.com/package/why-did-you-render,2020-05-17 14:12:57.191,,846.0,846.0,True,3,,,,,,,,,,
117,React Hot Toast,timolins/react-hot-toast,notifications,react-hot-toast,https://github.com/timolins/react-hot-toast,https://github.com/timolins/react-hot-toast,MIT,2020-12-07 22:05:40.000,2021-07-31 11:55:01.000,2021-07-31 11:54:10.000,89,23.0,43.0,3317,,2021-07-31 11:56:04.000,2.1.0,11.0,Smoking hot React Notifications.,2673.0,2673.0,14,25,https://www.npmjs.com/package/react-hot-toast,2021-07-31 11:54:56.694,0.0,178672.0,178672.0,True,3,,,https://react-hot-toast.com/,,,,,,,
118,GGEditor,alibaba/GGEditor,data-viz,gg-editor,https://github.com/alibaba/GGEditor,https://github.com/alibaba/GGEditor,MIT,2018-08-24 05:50:30.000,2020-09-10 10:08:53.000,2020-07-10 10:33:23.000,511,272.0,201.0,3126,405.0,2020-07-10 10:34:08.312,3.1.3,48.0,A visual graph editor based on G6 and React.,2013.0,1909.0,6,25,https://www.npmjs.com/package/gg-editor,2020-07-10 10:34:08.312,104.0,20166.0,20166.0,False,3,,,,,,,,,,
119,React Email Editor,unlayer/react-email-editor,editors,react-email-editor,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,MIT,2017-10-01 22:44:29.000,2021-06-17 17:31:57.000,2021-06-10 21:35:06.000,449,114.0,84.0,2952,90.0,2021-06-10 21:34:25.605,1.3.0,21.0,Drag-n-Drop Email Editor Component for React.js.,356.0,342.0,5,25,https://www.npmjs.com/package/react-email-editor,2021-06-10 21:34:25.605,14.0,31943.0,31943.0,True,3,,,https://react-email-editor-demo.netlify.app/,,,,,,,
120,Semiotic,nteract/semiotic,data-viz,semiotic,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,Apache-2.0,2017-03-16 17:46:24.000,2021-03-11 23:25:45.000,2020-12-02 03:45:24.000,135,114.0,397.0,2172,1988.0,2020-12-02 04:27:28.174,1.20.6,198.0,A data visualization framework combining React & D3.,377.0,311.0,24,25,https://www.npmjs.com/package/semiotic,2021-01-05 04:52:46.836,66.0,18194.0,18194.0,True,3,,,https://semiotic.nteract.io/examples,,,,,,,
121,Viser,viserjs/viser,data-viz,viser-react,https://github.com/viserjs/viser,https://github.com/viserjs/viser,MIT,2017-10-27 16:47:46.000,2021-08-05 00:59:42.000,2020-07-30 03:40:48.000,122,115.0,324.0,1492,502.0,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2506.0,2460.0,22,25,https://www.npmjs.com/package/viser-react,2019-12-24 13:03:44.941,46.0,6316.0,6316.0,False,3,,,https://viserjs.github.io/demoHome.html,,,,,,,
122,React Flow Chart,MrBlenny/react-flow-chart,other-components,@mrblenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,MIT,2018-11-07 01:34:23.000,2021-06-15 17:01:15.000,2020-06-28 02:55:27.000,255,89.0,103.0,1136,268.0,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",177.0,161.0,29,25,https://www.npmjs.com/package/@mrblenny/react-flow-chart,2020-06-28 02:55:34.091,16.0,16847.0,16847.0,False,3,,,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,
123,React FilePond,pqina/react-filepond,file-handling,react-filepond,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,MIT,2018-03-08 14:52:44.000,2021-07-14 13:49:05.000,2021-07-14 13:49:05.000,60,14.0,159.0,1107,95.0,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2333.0,2139.0,6,25,https://www.npmjs.com/package/react-filepond,2021-02-11 12:26:38.817,194.0,89734.0,89734.0,True,3,,,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,
124,react-simple-code-editor,satya164/react-simple-code-editor,editors,react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,MIT,2018-06-21 14:15:50.000,2021-04-06 21:51:05.000,2021-02-03 10:37:47.000,104,35.0,27.0,867,101.0,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,6679.0,5079.0,10,25,https://www.npmjs.com/package/react-simple-code-editor,2020-01-17 14:38:58.265,1600.0,841334.0,841334.0,True,3,,,,,,,,,,
125,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,dev-tools,storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,MIT,2016-09-13 08:30:16.000,2021-04-09 14:33:27.000,2021-03-25 21:33:47.000,113,14.0,63.0,536,176.0,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,980.0,812.0,40,25,https://www.npmjs.com/package/storybook-addon-material-ui,2021-02-20 19:36:07.318,168.0,129788.0,129788.0,True,3,['material-ui'],,,,,,,,,
126,Tauri,tauri-apps/tauri,desktop-apps,tauri,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,MIT,2019-07-13 09:09:37.000,2021-08-04 21:41:54.000,2021-08-04 13:41:50.000,422,82.0,511.0,19092,,2021-07-16 14:21:59.000,create-tauri-app-v1.0.0-beta.3,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",235.0,231.0,90,24,https://www.npmjs.com/package/tauri,2021-01-24 12:41:34.564,4.0,906.0,1114.0,True,3,,,,2715.0,,,,,,
127,Reactotron,infinitered/reactotron,dev-tools,,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron,MIT,2016-04-15 21:58:32.000,2021-06-25 19:11:46.000,2021-06-25 19:11:45.000,827,122.0,375.0,13083,1256.0,2019-08-28 01:19:24.000,2.17.1,100.0,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",,,103,24,,,,,26307.0,True,3,,,,1683658.0,,,,,,
128,Unstated Next,jamiebuilds/unstated-next,state-management,unstated-next,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,MIT,2019-05-02 00:44:35.000,2020-09-28 23:34:51.000,2020-05-04 17:55:59.000,120,50.0,27.0,3594,23.0,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,1714.0,1654.0,11,24,https://www.npmjs.com/package/unstated-next,2019-05-13 23:34:47.580,60.0,145692.0,145692.0,False,3,,,,,,,,,,
129,dnd-kit,clauderic/dnd-kit,other-components,@dnd-kit/core,https://github.com/clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,MIT,2020-11-26 00:46:52.000,2021-08-04 13:39:15.000,2021-07-27 18:37:45.000,93,71.0,153.0,2619,259.0,2021-06-17 17:16:18.000,@dnd-kit/core@3.1.1,53.0,"A modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",89.0,89.0,20,24,https://www.npmjs.com/package/@dnd-kit/core,2021-07-27 18:42:49.441,0.0,136526.0,136526.0,True,3,,,,,,,,,,
130,atomize,proksh/atomize,ui-frameworks,atomize,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-06-14 08:09:10.456,2021-06-11 09:35:11.000,166,22.0,20.0,1232,53.0,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,335.0,323.0,11,24,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,12.0,4137.0,4137.0,True,3,,,,,,,,,,
131,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,editors,react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,MIT,2019-01-21 03:56:31.000,2021-07-05 02:40:08.787,2021-07-05 02:36:48.000,116,20.0,116.0,617,469.0,2021-07-05 02:42:39.000,1.3.0,46.0,a light-weight Markdown editor based on React. Reactmarkdown.,847.0,829.0,18,24,https://www.npmjs.com/package/react-markdown-editor-lite,2021-07-05 02:40:08.787,18.0,30085.0,30085.0,True,3,,,,,,,,,,
132,Supabase UI,supabase/ui,ui-frameworks,@supabase/ui,https://github.com/supabase/ui,https://github.com/supabase/ui,MIT,2020-12-11 10:41:08.000,2021-08-04 18:51:25.000,2021-08-03 06:57:50.000,66,26.0,98.0,603,642.0,2021-08-03 07:02:01.000,0.32.0,100.0,Supabase UI Library.,327.0,327.0,31,24,https://www.npmjs.com/package/@supabase/ui,2020-12-23 10:07:30.739,,4434.0,4434.0,True,3,,,,,,,,,,
133,react-file-viewer,plangrid/react-file-viewer,file-handling,react-file-viewer,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2021-07-31 00:44:27.000,2019-11-13 20:16:39.000,197,115.0,12.0,309,118.0,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,879.0,845.0,12,24,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,34.0,50910.0,50910.0,False,3,,,,,,,,,,
134,elastic-charts,elastic/elastic-charts,data-viz,@elastic/charts,https://github.com/elastic/elastic-charts,https://github.com/elastic/elastic-charts,Apache-2.0,2019-01-14 11:49:41.000,2021-08-05 16:46:37.000,2021-08-04 17:30:24.000,76,211.0,398.0,223,905.0,2021-07-28 16:49:03.685,33.1.0,252.0,Elastic Charts library.,158.0,152.0,28,24,https://www.npmjs.com/package/@elastic/charts,2021-07-28 16:49:03.685,6.0,30654.0,30654.0,True,3,,,,,,,,,,
135,React Lazylog,mozilla-frontend-infra/react-lazylog,other-components,react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2021-08-03 22:21:25.000,2020-07-23 15:46:22.000,75,54.0,23.0,215,159.0,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,301.0,259.0,15,24,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,42.0,74219.0,74219.0,False,3,,,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,
136,RevoGrid,revolist/revogrid,data-tables,@revolist/revogrid,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,MIT,2020-05-04 21:23:09.000,2021-08-04 21:33:09.538,2021-07-23 11:56:41.000,75,39.0,101.0,1699,607.0,2021-07-23 11:59:23.930,3.0.97,176.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,50.0,50.0,9,23,https://www.npmjs.com/package/@revolist/revogrid,2021-08-04 21:33:09.538,0.0,6059.0,6059.0,True,3,,,,,,,,,,
137,Reaviz,reaviz/reaviz,data-viz,reaviz,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2021-08-03 14:32:30.000,2021-08-02 17:31:43.000,60,15.0,7.0,1122,304.0,2021-06-18 11:51:01.755,10.3.0,234.0,Data visualization library for React based on D3.,167.0,161.0,8,23,https://www.npmjs.com/package/reaviz,2021-06-18 11:51:01.755,6.0,5549.0,5549.0,True,3,,,,,,,,,,
138,CodeFlask,kazzkiq/CodeFlask,editors,codeflask,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,MIT,2015-08-15 19:58:05.000,2020-11-08 20:58:12.000,2020-06-05 16:46:21.000,93,24.0,61.0,859,190.0,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,408.0,314.0,28,23,https://www.npmjs.com/package/codeflask,2019-05-13 00:11:15.298,94.0,22657.0,22657.0,False,3,,,,,,,,,,
139,react-pivottable,plotly/react-pivottable,data-tables,react-pivottable,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,MIT,2017-08-14 18:36:06.000,2021-06-24 11:25:16.000,2020-11-19 15:02:35.000,186,68.0,43.0,774,110.0,2020-11-19 15:06:48.000,0.11.0,24.0,React-based drag'n'drop pivot table with Plotly.js charts.,319.0,283.0,10,23,https://www.npmjs.com/package/react-pivottable,2020-11-19 15:04:38.247,36.0,52887.0,52887.0,True,3,,,https://react-pivottable.js.org/,,,,,,,
140,React Spreadsheet,iddan/react-spreadsheet,data-tables,react-spreadsheet,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,MIT,2018-02-18 17:12:32.000,2021-08-03 19:49:15.000,2021-07-26 15:29:34.000,38,22.0,50.0,466,539.0,2021-07-26 15:32:39.572,0.5.6,42.0,"Simple, customizable yet performant spreadsheet for React.",152.0,146.0,17,23,https://www.npmjs.com/package/react-spreadsheet,2021-07-26 15:32:39.572,6.0,13777.0,13777.0,True,3,,,https://iddan.github.io/react-spreadsheet,,,,,,,
141,headlessui,tailwindlabs/headlessui,ui-frameworks,headlessui,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09.000,2021-08-02 12:42:05.000,2021-07-29 10:56:11.000,326,52.0,245.0,10226,,2021-07-29 13:31:52.000,@headlessui/vue@v1.4.0,25.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",40.0,40.0,23,22,https://www.npmjs.com/package/headlessui,2020-09-13 00:34:17.623,,1186.0,1186.0,True,3,,,,,,,,,,
142,React Flow,wbkd/react-flow,other-components,react-flow-renderer,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,MIT,2019-07-15 14:47:30.000,2021-08-02 04:03:07.000,2021-07-26 11:45:02.000,350,59.0,554.0,7125,,2021-07-26 11:45:08.000,9.6.6,153.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",0.0,,36,22,https://www.npmjs.com/package/react-flow-renderer,2021-07-26 11:44:59.598,0.0,142432.0,142432.0,True,3,,,https://reactflow.dev/examples/,,,,,,,
143,styletron,styletron/styletron,styling,styletron,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-08-03 22:50:38.000,2021-06-01 19:21:49.000,124,32.0,147.0,3180,530.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,189.0,123.0,36,22,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,66.0,5215.0,5215.0,True,3,,,,,,,,,,
144,Material-UI Treasury,siriwatknp/mui-treasury,other-components,@mui-treasury/components,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,MIT,2019-03-11 16:21:23.000,2021-08-03 20:13:31.000,2021-06-18 17:07:27.000,114,51.0,230.0,1620,747.0,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,27.0,27.0,18,22,https://www.npmjs.com/package/@mui-treasury/components,2021-06-18 16:46:52.506,0.0,9495.0,9495.0,True,3,['material-ui'],,https://mui-treasury.com/components/,,,,,,,
145,Drawflow,jerosoler/Drawflow,data-viz,drawflow,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,MIT,2020-04-21 17:59:14.000,2021-08-04 16:33:04.602,2021-08-04 16:30:43.000,198,22.0,177.0,1002,187.0,2021-08-04 16:33:04.602,0.0.48,46.0,Simple flow library.,31.0,31.0,7,22,https://www.npmjs.com/package/drawflow,2021-08-04 16:33:04.602,0.0,5518.0,5518.0,True,3,,,,,,,,,,
146,react-lz-editor,leejaen/react-lz-editor,editors,react-lz-editor,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-04 06:20:51.000,2019-10-18 03:45:52.000,156,96.0,80.0,912,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",449.0,373.0,14,22,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,76.0,906.0,906.0,False,3,,,,,,,,,,
147,React-Data-Export,securedeveloper/react-data-export,file-handling,react-data-export,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-04-14 13:58:02.000,2020-01-23 21:39:15.000,101,54.0,47.0,150,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,881.0,841.0,13,22,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,40.0,38109.0,38109.0,False,3,,,,,,,,,,
148,mozaik,plouc/mozaik,others,,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,MIT,2014-12-26 03:18:38.000,2021-08-04 07:42:35.000,2019-05-28 02:07:43.000,367,86.0,90.0,3525,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,51.0,51.0,31,21,,,,,,False,3,,,,,,,,,,
149,codejar,antonmedv/codejar,editors,codejar,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-06-26 11:24:20.000,2021-06-26 11:24:15.000,72,10.0,34.0,933,81.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,117.0,117.0,17,21,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,0.0,4552.0,4552.0,True,3,,,,,,,,,,
150,Monaco Yaml,pengx17/monaco-yaml,editors,monaco-yaml,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,MIT,2018-02-26 06:08:04.000,2021-08-05 17:10:28.000,2021-08-05 17:08:54.000,31,15.0,22.0,79,,2021-07-18 13:08:39.000,3.0.0,13.0,YAML plugin for the Monaco Editor.,73.0,73.0,16,21,https://www.npmjs.com/package/monaco-yaml,2021-07-18 13:01:51.418,0.0,189248.0,189248.0,False,3,,,,,remcohaszing/monaco-yaml,,,,,
151,ReactPivot,davidguttman/react-pivot,data-tables,react-pivot,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,990,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",185.0,137.0,20,20,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,48.0,2446.0,2446.0,False,3,,,http://davidguttman.github.io/react-pivot/,,,,,,,
152,atomic-layout,kettanaito/atomic-layout,others,atomic-layout,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,MIT,2018-05-09 15:52:48.000,2021-08-04 13:23:22.000,2021-08-04 13:21:42.000,26,23.0,159.0,968,685.0,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,Physical representation of layout composition to create declarative responsive layouts in React.,77.0,75.0,14,20,https://www.npmjs.com/package/atomic-layout,2020-08-06 08:18:56.996,2.0,2836.0,2836.0,True,3,,,,,,,,,,
153,react-design-editor,salgum1114/react-design-editor,editors,react-design-editor,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,MIT,2018-06-26 01:03:54.000,2021-08-02 08:58:52.000,2021-05-01 06:48:01.000,212,41.0,114.0,787,424.0,2021-05-01 06:55:33.892,0.0.34,34.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, We've..",7.0,5.0,3,20,https://www.npmjs.com/package/react-design-editor,2021-05-01 06:55:33.892,2.0,493.0,493.0,True,3,,,,,,,,,,
154,shards-react,designrevision/shards-react,ui-frameworks,shards-react,https://github.com/DesignRevision/shards-react,https://github.com/DesignRevision/shards-react,MIT,2018-12-27 17:50:22.000,2021-08-04 03:37:53.000,2019-02-25 18:54:18.000,68,31.0,8.0,676,9.0,2019-02-25 18:54:46.150,1.0.3,9.0,A beautiful and modern React design system.,2936.0,2796.0,1,20,https://www.npmjs.com/package/shards-react,2019-02-25 18:54:46.150,140.0,7095.0,7095.0,False,3,,,,,,,,,,
