,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
51,Grommet,grommet/grommet,grommet,,ui-frameworks,https://github.com/grommet/grommet,https://github.com/grommet/grommet,Apache-2.0,2015-03-24 08:54:10.000,2022-01-08 00:12:57.000,2022-01-06 20:18:00.000,938,179.0,2640.0,7721,6155.0,2022-01-06 18:15:36.000,2.20.0,139.0,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package.",8540.0,7308.0,323,32,https://www.npmjs.com/package/grommet,2022-01-06 18:15:18.068,1232.0,84459.0,84486.0,True,2,https://v2.grommet.io/components,1847.0,,,,,,,
52,React Ace,securingsincity/react-ace,react-ace,,editors,https://github.com/securingsincity/react-ace,https://github.com/securingsincity/react-ace,MIT,2014-11-29 05:15:14.000,2022-01-06 01:00:54.000,2021-11-04 01:38:59.000,540,124.0,289.0,3368,853.0,2021-10-22 01:16:22.000,9.5.0,94.0,React Ace Component.,18559.0,14979.0,116,32,https://www.npmjs.com/package/react-ace,2021-07-31 20:44:51.577,3580.0,1053177.0,1053188.0,True,2,https://securingsincity.github.io/react-ace/,938.0,,,,,,,
53,material-table,mbrn/material-table,material-table,['material-ui'],data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2022-01-06 05:03:24.000,2021-04-21 11:22:33.000,1048,101.0,2395.0,3210,1576.0,2021-04-21 11:24:11.402,1.69.3,187.0,Datatable for React based on material-ui's table with additional features.,18764.0,18236.0,198,32,https://www.npmjs.com/package/material-table,2021-04-21 11:24:11.402,528.0,439172.0,439172.0,True,2,,,-1.0,,,,,,
54,swr,vercel/swr,swr,,data-fetching,https://github.com/vercel/swr,https://github.com/vercel/swr,MIT,2019-10-28 18:16:01.000,2022-01-09 00:14:13.000,2022-01-08 17:00:09.000,764,56.0,497.0,20613,,2021-12-26 20:32:43.977,1.1.2,110.0,React Hooks for data fetching.,41193.0,41167.0,129,31,https://www.npmjs.com/package/swr,2021-12-28 22:53:17.458,26.0,1766171.0,1766171.0,True,2,,,,,,,,,
55,editor.js,codex-team/editor.js,@editorjs/editorjs,,editors,https://github.com/codex-team/editor.js,https://github.com/codex-team/editor.js,Apache-2.0,2015-11-28 20:56:35.000,2022-01-06 08:57:00.000,2021-11-24 18:14:24.000,1356,457.0,614.0,17676,523.0,2021-09-20 15:59:27.000,2.22.3,41.0,A block-styled editor with clean JSON output.,2804.0,2730.0,36,31,https://www.npmjs.com/package/@editorjs/editorjs,2021-11-24 20:05:38.213,74.0,83898.0,83951.0,True,2,,3219.0,,,,,,,
56,sql.js,sql-js/sql.js,sql.js,,others,https://github.com/sql-js/sql.js,https://github.com/sql-js/sql.js,MIT,2012-02-27 03:05:49.000,2021-12-30 09:35:40.000,2021-09-30 15:23:15.000,914,103.0,265.0,9673,482.0,2021-09-30 15:31:29.334,1.6.2,33.0,A javascript library to run SQLite on the web.,4349.0,3551.0,42,31,https://www.npmjs.com/package/sql.js,2021-09-30 15:31:29.334,798.0,189812.0,190431.0,True,2,,16108.0,,,,,,,
57,Victory,FormidableLabs/victory,victory,,data-viz,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,MIT,2015-07-02 22:36:50.000,2021-12-23 23:40:25.000,2021-11-03 21:53:26.000,456,194.0,1284.0,9291,,2021-11-03 21:53:38.283,36.2.0,213.0,A collection of composable React components for building interactive data visualizations.,12891.0,11519.0,289,31,https://www.npmjs.com/package/victory,2021-11-03 21:53:38.283,1372.0,560233.0,560233.0,True,2,https://formidable.com/open-source/victory/gallery/,,,,,,,,
58,baseweb,uber/baseweb,baseui,,ui-frameworks,https://github.com/uber/baseweb,https://github.com/uber/baseweb,MIT,2018-03-09 01:32:10.000,2022-01-07 20:46:58.000,2022-01-04 22:06:12.000,667,99.0,775.0,7268,2982.0,2022-01-04 22:12:41.459,10.7.1,667.0,A React Component library implementing the Base design language.,2701.0,2657.0,220,31,https://www.npmjs.com/package/baseui,2022-01-04 22:12:41.459,44.0,104970.0,104970.0,True,2,,,,,,,,,
59,react-draft-wysiwyg,jpuri/react-draft-wysiwyg,react-draft-wysiwyg,,editors,https://github.com/jpuri/react-draft-wysiwyg,https://github.com/jpuri/react-draft-wysiwyg,MIT,2016-09-04 18:33:34.000,2022-01-08 18:49:38.000,2021-05-05 01:18:14.000,990,573.0,367.0,5469,826.0,2021-05-05 01:18:31.148,1.14.7,130.0,A Wysiwyg editor build on top of ReactJS and DraftJS. https://jpuri.github.io/react-draft-wysiwyg.,18978.0,17406.0,83,31,https://www.npmjs.com/package/react-draft-wysiwyg,2021-05-05 01:18:31.148,1572.0,637600.0,637600.0,True,2,,,,,,,,,
60,react-quill,zenoamaro/react-quill,react-quill,,editors,https://github.com/zenoamaro/react-quill,https://github.com/zenoamaro/react-quill,MIT,2014-11-07 12:25:40.000,2021-12-01 19:33:42.000,2021-08-18 17:37:34.000,662,198.0,412.0,4784,425.0,2020-03-29 19:25:46.394,1.3.5,48.0,A Quill component for React.,21176.0,19622.0,52,31,https://www.npmjs.com/package/react-quill,2020-03-29 18:18:10.355,1554.0,825882.0,825884.0,True,2,,187.0,,,,,,,
61,Notistack,iamhosseindhv/notistack,notistack,['material-ui'],notifications,https://github.com/iamhosseindhv/notistack,https://github.com/iamhosseindhv/notistack,MIT,2018-08-04 21:05:47.000,2021-12-29 16:35:24.000,2021-10-31 03:49:11.000,248,24.0,293.0,2603,480.0,2021-10-31 03:52:26.752,2.0.3,92.0,Highly customizable notification snackbars (toasts) that can be stacked on top of each other.,15780.0,15274.0,45,31,https://www.npmjs.com/package/notistack,2021-10-31 03:39:16.160,506.0,1225312.0,1225312.0,True,3,https://iamhosseindhv.com/notistack/demos,,,,,,,,
62,primereact,primefaces/primereact,primereact,,ui-frameworks,https://github.com/primefaces/primereact,https://github.com/primefaces/primereact,MIT,2016-12-16 15:56:27.000,2022-01-07 19:23:00.000,2021-12-28 11:25:02.000,526,225.0,1974.0,2409,5178.0,2021-12-13 11:42:52.246,7.1.0,96.0,The Most Complete React UI Component Library.,7582.0,7254.0,129,31,https://www.npmjs.com/package/primereact,2021-12-13 11:42:52.246,328.0,149959.0,149959.0,True,2,,,,,,,,,
63,react-json-view,mac-s-g/react-json-view,react-json-view,,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-11-30 05:39:18.000,2021-03-09 03:27:31.000,329,132.0,89.0,2401,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,26669.0,25675.0,33,31,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1117823.0,1117823.0,True,2,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,,
64,zustand,pmndrs/zustand,zustand,,state-management,https://github.com/pmndrs/zustand,https://github.com/pmndrs/zustand,MIT,2019-04-09 09:10:06.000,2022-01-08 18:49:26.000,2021-12-24 07:29:04.000,344,27.0,316.0,12719,,2021-12-24 07:35:50.000,3.6.8,82.0,Bear necessities for state management in React.,11155.0,11135.0,80,30,https://www.npmjs.com/package/zustand,2021-11-16 14:27:22.215,20.0,944041.0,944041.0,True,3,,,,,,,,,
65,blitz,blitz-js/blitz,blitz,,cms-frameworks,https://github.com/blitz-js/blitz,https://github.com/blitz-js/blitz,MIT,2020-02-17 21:54:15.000,2022-01-08 20:05:29.000,2022-01-06 15:27:01.000,617,153.0,952.0,10577,212.0,2022-01-06 15:32:27.000,0.45.0,355.0,The Fullstack React Framework built on Next.js.,1399.0,1393.0,269,30,https://www.npmjs.com/package/blitz,2022-01-06 15:26:40.098,6.0,17515.0,17515.0,True,3,,,,,,,,,
66,BizCharts,alibaba/BizCharts,bizcharts,,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-12-07 02:32:49.000,2021-12-06 10:48:33.000,651,296.0,992.0,5781,974.0,2021-12-07 02:34:01.000,4.1.15,229.0,Powerful data visualization library based on G2 and React.,13025.0,11793.0,79,30,https://www.npmjs.com/package/bizcharts,2021-12-07 02:30:24.101,1232.0,96710.0,96710.0,True,2,,,,,,,,,
67,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2022-01-01 19:07:40.000,2022-01-01 19:03:15.000,284,27.0,242.0,2562,449.0,2021-10-26 20:47:08.479,0.46.0,71.0,Monaco Editor for React.,10820.0,10224.0,64,30,https://www.npmjs.com/package/react-monaco-editor,2021-10-26 20:47:08.479,596.0,260318.0,260318.0,True,2,,,,,,,,,
68,MUI-Datatables,gregnb/mui-datatables,mui-datatables,['material-ui'],data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-12-22 18:43:20.000,2021-10-30 11:06:48.000,823,521.0,790.0,2260,984.0,2021-10-25 12:05:16.226,4.0.0,148.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,6650.0,6396.0,140,30,https://www.npmjs.com/package/mui-datatables,2021-10-25 12:05:16.226,254.0,187986.0,187986.0,True,2,,,,,,,,,
69,React Data Table,jbetancur/react-data-table-component,react-data-table-component,,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-12-19 18:43:46.000,2021-12-19 18:43:44.000,251,56.0,568.0,1346,899.0,2021-12-18 15:36:39.000,7.4.6,174.0,"A responsive table library with built-in sorting, pagination, selection, expandable rows, and customizable styling.",6596.0,6508.0,54,30,https://www.npmjs.com/package/react-data-table-component,2021-12-18 15:31:52.672,88.0,186993.0,186993.0,True,2,https://jbetancur.github.io/react-data-table-component/,,,,,,,,
70,react-csv,react-csv/react-csv,react-csv,,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2022-01-05 11:52:14.000,2022-01-03 15:09:05.000,241,81.0,138.0,859,228.0,2021-12-20 12:06:28.617,2.2.1,39.0,React components to build CSV files on the fly basing on Array/literal object of data.,9097.0,8575.0,38,30,https://www.npmjs.com/package/react-csv,2021-12-20 12:06:28.617,522.0,877466.0,877466.0,True,2,,,,,,,,,
71,uppy,transloadit/uppy,uppy,,file-handling,https://github.com/transloadit/uppy,https://github.com/transloadit/uppy,MIT,2015-11-16 12:32:33.000,2022-01-09 01:17:49.000,2022-01-06 17:07:08.000,1634,64.0,1601.0,24904,,2022-01-04 16:52:20.000,uppy@2.3.3,154.0,The next open source file uploader for web browsers.,1717.0,1601.0,326,29,https://www.npmjs.com/package/uppy,2022-01-04 16:52:13.140,116.0,60394.0,60394.0,True,3,,,,,,,,,
72,chakra-ui,chakra-ui/chakra-ui,chakra-ui,,ui-frameworks,https://github.com/chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,MIT,2019-08-17 14:27:54.000,2022-01-08 16:32:51.000,2022-01-06 20:01:06.000,2008,112.0,2216.0,23195,,2022-01-04 20:36:40.000,@chakra-ui/radio@1.4.4,100.0,"Simple, Modular & Accessible UI Components for your React Applications.",26647.0,26645.0,496,29,https://www.npmjs.com/package/chakra-ui,2019-04-27 08:34:34.655,2.0,1617.0,1617.0,True,2,,,,,,,,,
73,docz,pedronauck/docz,docz,,dev-tools,https://github.com/doczjs/docz,https://github.com/doczjs/docz,MIT,2018-03-17 04:24:10.000,2022-01-07 11:50:39.000,2021-11-09 19:42:48.000,1375,98.0,1116.0,22064,,2020-04-05 08:58:58.000,2.3.1,274.0,It has never been so easy to document your things!.,7210.0,5838.0,130,29,https://www.npmjs.com/package/docz,2021-09-10 12:11:28.492,1372.0,70757.0,70757.0,True,2,,,,doczjs/docz,,,,,
74,relay,facebook/relay,relay,,data-fetching,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16.000,2022-01-08 05:19:04.000,2022-01-08 04:38:16.000,1659,370.0,1545.0,16543,,2022-01-06 19:43:41.000,13.0.0,70.0,Relay is a JavaScript framework for building data-driven React applications.,5000.0,4922.0,627,29,https://www.npmjs.com/package/relay,2013-04-14 20:53:10.498,78.0,1373.0,1373.0,True,3,,,,,,,,,
75,visx,airbnb/visx,@visx/group,,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2022-01-06 19:30:26.000,2022-01-05 00:41:58.000,558,98.0,523.0,14620,3017.0,2021-08-17 20:42:16.915,2.1.0,76.0,visx | visualization components.,173.0,173.0,128,29,https://www.npmjs.com/package/@visx/group,2021-08-10 07:12:40.063,0.0,386405.0,386405.0,True,2,https://airbnb.io/visx/gallery,,,,,,,,
76,fluentui,microsoft/fluentui,@fluentui/react,,ui-frameworks,https://github.com/microsoft/fluentui,https://github.com/microsoft/fluentui,MIT,2016-06-06 15:03:44.000,2022-01-08 02:05:54.000,2022-01-08 01:20:23.000,2084,1047.0,7843.0,12674,12634.0,2022-01-03 23:30:52.482,8.49.0,462.0,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",2.0,2.0,723,29,https://www.npmjs.com/package/@fluentui/react,2022-01-07 07:26:57.807,0.0,275308.0,275308.0,True,2,,,,,,,,,
77,Evergreen,segmentio/evergreen,evergreen-ui,,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2022-01-04 16:59:49.000,2022-01-04 16:58:44.000,746,33.0,370.0,11390,821.0,2022-01-04 16:54:49.000,6.6.5,222.0,Evergreen React UI Framework by Segment.,2979.0,2829.0,130,29,https://www.npmjs.com/package/evergreen-ui,2022-01-04 16:46:14.385,150.0,58228.0,58228.0,True,2,,,-1.0,,,,,,
78,Rebass,rebassjs/rebass,rebass,,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-10-31 08:29:24.000,2021-08-03 19:54:17.000,604,74.0,429.0,7577,2024.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,12798.0,11310.0,58,29,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,225783.0,225783.0,True,2,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,,
79,ncc,vercel/ncc,@vercel/ncc,,dev-tools,https://github.com/vercel/ncc,https://github.com/vercel/ncc,MIT,2018-11-13 04:00:21.000,2022-01-02 00:04:05.000,2022-01-01 23:54:43.000,205,146.0,303.0,6264,,2021-12-18 20:33:29.595,0.33.1,74.0,"Compile a Node.js project into a single file. Supports TypeScript, binary addons, dynamic requires.",8929.0,8929.0,45,29,https://www.npmjs.com/package/@vercel/ncc,2021-12-18 20:33:29.595,0.0,570854.0,570854.0,True,2,,,,,,,,,
80,twin.macro,ben-rogerson/twin.macro,twin.macro,,styling,https://github.com/ben-rogerson/twin.macro,https://github.com/ben-rogerson/twin.macro,MIT,2020-02-19 04:45:25.000,2022-01-02 03:13:11.000,2022-01-02 03:13:05.000,120,13.0,235.0,5209,770.0,2021-12-07 23:59:40.000,2.8.2,62.0,"Twin blends the magic of Tailwind with the flexibility of css-in-js (emotion, styled-components, stitches and goober)..",5464.0,5464.0,35,29,https://www.npmjs.com/package/twin.macro,2021-12-07 23:59:18.539,0.0,174116.0,174116.0,True,3,,,,,,,,,
81,theme-ui,system-ui/theme-ui,theme-ui,,ui-frameworks,https://github.com/system-ui/theme-ui,https://github.com/system-ui/theme-ui,MIT,2019-04-03 22:10:49.000,2022-01-08 23:33:25.000,2022-01-04 21:45:37.000,546,78.0,526.0,4195,,2022-01-05 10:05:26.000,0.13.1,359.0,"Build consistent, themeable React apps based on constraint-based design principles.",19262.0,18600.0,137,29,https://www.npmjs.com/package/theme-ui,2021-05-19 08:13:11.218,662.0,366803.0,366803.0,True,2,,,,,,,,,
82,react-rte,sstur/react-rte,react-rte,,editors,https://github.com/sstur/react-rte,https://github.com/sstur/react-rte,ISC,2016-02-25 02:36:56.000,2022-01-05 17:00:36.000,2021-11-30 15:51:07.000,423,180.0,149.0,2686,316.0,2021-12-01 15:05:41.000,0.16.4,39.0,Pure React rich text WYSIWYG editor based on draft-js.,3005.0,2531.0,46,29,https://www.npmjs.com/package/react-rte,2016-02-24 23:30:39.985,474.0,102705.0,102705.0,True,2,,,,,,,,,
83,react-copy-to-clipboard,nkbt/react-copy-to-clipboard,react-copy-to-clipboard,,other-components,https://github.com/nkbt/react-copy-to-clipboard,https://github.com/nkbt/react-copy-to-clipboard,MIT,2015-07-04 09:10:02.000,2021-08-17 15:55:10.000,2021-08-17 15:55:09.000,113,18.0,68.0,1901,515.0,2021-08-17 13:21:12.109,5.0.4,28.0,Copy-to-clipboard React component.,65547.0,59631.0,18,29,https://www.npmjs.com/package/react-copy-to-clipboard,2021-08-17 13:21:12.109,5916.0,2656684.0,2656684.0,True,2,,,,,,,,,
84,react-avatar-editor,mosch/react-avatar-editor,react-avatar-editor,,other-components,https://github.com/mosch/react-avatar-editor,https://github.com/mosch/react-avatar-editor,MIT,2014-12-12 01:22:23.000,2021-12-07 13:01:05.000,2021-09-03 07:54:44.000,331,5.0,209.0,1854,529.0,2021-07-23 09:01:09.370,12.0.0,67.0,Small avatar & profile picture component. Resize and crop uploaded images using a intuitive user interface.,4886.0,4472.0,62,29,https://www.npmjs.com/package/react-avatar-editor,2021-07-23 09:01:09.370,414.0,309105.0,309105.0,True,2,,,,,,,,,
85,Monaco React,suren-atoyan/monaco-react,@monaco-editor/react,,editors,https://github.com/suren-atoyan/monaco-react,https://github.com/suren-atoyan/monaco-react,MIT,2019-06-16 07:46:31.000,2021-12-26 15:50:23.000,2021-11-24 09:16:14.000,127,42.0,199.0,1464,382.0,2021-10-03 14:26:32.000,4.3.1,88.0,Monaco Editor for React - use the monaco-editor in any React application without needing to use webpack (or..,3864.0,3842.0,31,29,https://www.npmjs.com/package/@monaco-editor/react,2021-10-03 14:25:47.775,22.0,401464.0,401464.0,True,2,https://monaco-react.surenatoyan.com/,,,,,,,,
86,Ant Design Pro,ant-design/ant-design-pro,,['ant-design'],admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2022-01-03 06:03:18.000,2022-01-03 05:56:19.000,7133,155.0,7893.0,31074,2361.0,2021-12-22 08:23:22.000,5.2.0,25.0,Use Ant Design like a Pro!.,2343.0,2343.0,295,28,,,,,,True,2,https://preview.pro.ant.design/,,,,,,,,
87,react-vis,uber/react-vis,react-vis,,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-09-03 11:19:49.000,2020-07-13 14:33:01.000,820,327.0,507.0,8107,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122,28,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,286727.0,286727.0,False,2,http://uber.github.io/react-vis/examples/showcases/,,1.0,,,,,,
88,React Suite,rsuite/rsuite,rsuite,,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2022-01-07 01:31:46.000,2022-01-06 10:18:43.000,704,116.0,601.0,6410,,2022-01-06 10:51:18.000,5.4.4,250.0,A suite of React components .,5269.0,5137.0,66,28,https://www.npmjs.com/package/rsuite,2022-01-06 10:17:04.865,132.0,141048.0,141048.0,True,3,https://rsuitejs.com/components/overview/,,,,,,,,
89,carbon,carbon-design-system/carbon,carbon-components-react,,ui-frameworks,https://github.com/carbon-design-system/carbon,https://github.com/carbon-design-system/carbon,Apache-2.0,2017-03-13 14:23:59.000,2022-01-08 19:00:01.000,2022-01-07 17:13:26.000,1196,521.0,4815.0,5053,,2021-12-10 17:25:18.000,10.50.0,958.0,A design system built by IBM.,360.0,40.0,361,28,https://www.npmjs.com/package/carbon-components-react,2021-12-10 17:24:55.772,320.0,139612.0,139674.0,True,3,,1180.0,,,,,,,
90,react-data-grid,adazzle/react-data-grid,react-data-grid,,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2022-01-06 12:16:52.000,2021-12-09 14:29:05.000,1892,70.0,1228.0,5043,,2019-04-03 17:25:26.810,6.1.0,1006.0,Feature-rich and customizable data grid React component.,5890.0,5008.0,125,28,https://www.npmjs.com/package/react-data-grid,2021-05-26 14:56:53.386,882.0,235014.0,235014.0,True,3,,,,,,,,,
91,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2022-01-07 15:44:53.000,2022-01-07 13:36:28.000,457,171.0,887.0,4538,2378.0,2021-12-31 13:44:59.000,3.27.0,294.0,Search UI components for React and Vue: powered by appbase.io / Elasticsearch.,309.0,125.0,64,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-12-31 13:26:43.532,184.0,17032.0,17032.0,True,2,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,,
92,polaris-react,Shopify/polaris-react,@shopify/polaris,,ui-frameworks,https://github.com/Shopify/polaris-react,https://github.com/Shopify/polaris-react,MIT,2017-04-20 18:26:34.000,2022-01-07 23:30:34.000,2022-01-07 21:59:32.000,868,380.0,1754.0,4442,,2021-12-16 16:37:58.000,7.5.0,414.0,Shopifys admin product component library.,3818.0,3560.0,301,28,https://www.npmjs.com/package/@shopify/polaris,2022-01-06 21:05:24.416,258.0,202271.0,202798.0,True,3,,18447.0,,,,,,,
93,Perspective,finos/perspective,@finos/perspective,,data-tables,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-01-07 18:07:44.000,2022-01-06 21:41:52.000,428,70.0,419.0,4066,4989.0,2022-01-06 01:42:23.000,1.1.0,60.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",234.0,220.0,65,28,https://www.npmjs.com/package/@finos/perspective,2022-01-05 23:51:03.528,6.0,8137.0,11290.0,True,3,https://perspective.finos.org/,,,,perspective-python,https://pypi.org/project/perspective-python,2022-01-06 01:42:23.000,8.0,3153.0
94,fullcalendar-react,fullcalendar/fullcalendar-react,@fullcalendar/react,,other-components,https://github.com/fullcalendar/fullcalendar-react,https://github.com/fullcalendar/fullcalendar-react,MIT,2018-12-03 21:32:44.000,2021-11-03 04:11:23.000,2021-11-03 03:48:13.000,63,23.0,130.0,1108,184.0,2021-11-03 04:09:30.051,5.10.1,26.0,An official React component for FullCalendar.,7809.0,7689.0,3,28,https://www.npmjs.com/package/@fullcalendar/react,2021-11-03 04:09:30.051,120.0,351339.0,351339.0,True,2,,,,,,,,,
95,ant-design-charts,ant-design/ant-design-charts,@ant-design/charts,['ant-design'],data-viz,https://github.com/ant-design/ant-design-charts,https://github.com/ant-design/ant-design-charts,MIT,2020-03-09 09:08:31.000,2022-01-07 16:52:16.000,2022-01-07 16:52:15.000,261,146.0,584.0,963,748.0,2022-01-07 16:02:34.000,1.3.4,98.0,A React Chart Library.,2362.0,2362.0,35,28,https://www.npmjs.com/package/@ant-design/charts,2022-01-07 15:55:34.890,0.0,116465.0,116465.0,True,2,,,,,,,,,
96,React ApexCharts,apexcharts/react-apexcharts,react-apexcharts,,data-viz,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,MIT,2018-08-20 13:36:46.000,2022-01-06 08:11:46.000,2021-11-18 20:14:17.000,85,139.0,145.0,863,179.0,2021-04-12 12:08:42.212,1.3.9,24.0,React Component for ApexCharts.,22504.0,22216.0,20,28,https://www.npmjs.com/package/react-apexcharts,2021-04-12 12:08:42.212,288.0,450719.0,450719.0,True,2,https://apexcharts.com/react-chart-demos/,,,,,,,,
97,material-ui-dropzone,Yuvaleros/material-ui-dropzone,material-ui-dropzone,['material-ui'],file-handling,https://github.com/Yuvaleros/material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,MIT,2017-10-16 11:50:16.000,2021-12-16 21:55:16.000,2020-10-01 14:00:45.000,201,97.0,128.0,415,427.0,2020-09-20 20:21:49.283,3.5.0,32.0,A Material-UI file upload dropzone.,4226.0,4114.0,48,28,https://www.npmjs.com/package/material-ui-dropzone,2020-09-20 20:21:49.283,112.0,174980.0,174980.0,False,3,https://yuvaleros.github.io/material-ui-dropzone/,,,,,,,,
98,Bit,teambit/bit,bit-bin,,dev-tools,https://github.com/teambit/bit,https://github.com/teambit/bit,Apache-2.0,2017-01-22 14:51:43.000,2022-01-08 03:56:54.000,2022-01-08 03:56:52.000,799,217.0,1216.0,14537,9118.0,2020-07-13 09:59:04.000,14.8.8,757.0,"Build, distribute, and collaborate on components.",19.0,9.0,63,27,https://www.npmjs.com/package/bit-bin,2021-07-05 14:30:42.755,10.0,10176.0,10285.0,True,3,,6001.0,,,,,,,
99,muuri,haltu/muuri,muuri,,other-components,https://github.com/haltu/muuri,https://github.com/haltu/muuri,MIT,2015-12-21 07:00:44.000,2021-12-11 05:10:49.000,2021-07-09 19:05:04.000,597,80.0,400.0,9814,516.0,2021-07-09 19:14:08.022,0.9.5,22.0,"Infinite responsive, sortable, filterable and draggable layouts.",864.0,820.0,14,27,https://www.npmjs.com/package/muuri,2021-07-09 19:14:08.022,44.0,53463.0,53463.0,True,3,,,,,,,,,
100,ReactPage,react-page/react-page,@react-page/editor,,editors,https://github.com/react-page/react-page,https://github.com/react-page/react-page,MIT,2015-05-29 12:19:44.000,2021-12-30 14:18:08.786,2021-12-30 14:09:49.000,583,8.0,647.0,8720,1210.0,2021-12-30 14:18:26.000,4.4.1,271.0,"Next-gen, highly customizable content editor for the browser - based on React and written in TypeScript. WYSIWYG on..",83.0,83.0,52,27,https://www.npmjs.com/package/@react-page/editor,2021-12-30 14:18:08.786,0.0,4609.0,4609.0,True,3,,,,,,,,,
101,react-diagrams,projectstorm/react-diagrams,@projectstorm/react-diagrams,,data-viz,https://github.com/projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,MIT,2016-06-03 09:10:01.000,2022-01-05 16:30:56.000,2021-11-12 17:17:34.000,953,252.0,470.0,6637,842.0,2021-08-10 00:10:06.057,6.6.1,29.0,"a super simple, no-nonsense diagramming library written in react that just works.",218.0,204.0,82,27,https://www.npmjs.com/package/@projectstorm/react-diagrams,2021-08-10 00:10:06.057,14.0,32936.0,32936.0,True,3,,,,,,,,,
102,React-Move,sghall/react-move,react-move,,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-09-20 20:55:33.000,2021-06-13 06:33:28.000,204,2.0,39.0,6399,524.0,2021-06-13 05:41:59.344,6.5.0,60.0,"React Move | Beautiful, data-driven animations for React.",4986.0,4340.0,13,27,https://www.npmjs.com/package/react-move,2021-06-13 05:41:59.344,646.0,342162.0,342162.0,True,1,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,,
