,name,github_id,npm_id,category,maven_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,show,projectrank_placing,labels,demo_url,trending,nuget_id,pypi_id,github_release_downloads,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,conda_id,conda_url,conda_latest_release_published_at,conda_total_downloads,brew_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,new_addition
163,fullcalendar-react,fullcalendar/fullcalendar-react,@fullcalendar/react,other-components,,https://github.com/fullcalendar/fullcalendar-react,https://github.com/fullcalendar/fullcalendar-react,MIT,2018-12-03 21:32:44.000,2021-11-03 04:11:23.000,2021-11-03 03:48:13.000,184.0,1.0,63,15.0,3.0,24.0,130.0,1113,2021-11-03 04:09:30.051,5.10.1,26.0,An official React component for FullCalendar.,7855.0,7766.0,3.0,27,https://www.npmjs.com/package/@fullcalendar/react,2021-11-03 04:09:30.051,89.0,351635.0,351635.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
164,React ApexCharts,apexcharts/react-apexcharts,react-apexcharts,data-viz,,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,MIT,2018-08-20 13:36:46.000,2022-01-13 05:15:43.000,2021-11-18 20:14:17.000,179.0,2.0,85,6.0,64.0,141.0,145.0,867,2021-04-12 12:08:42.212,1.3.9,24.0,React Component for ApexCharts.,22647.0,22455.0,20.0,27,https://www.npmjs.com/package/react-apexcharts,2021-04-12 12:08:42.212,192.0,459141.0,459141.0,,,,True,3,,https://apexcharts.com/react-chart-demos/,,,,,,,,,,,,,,,,,,,,,,,,
165,rsuite-table,rsuite/rsuite-table,rsuite-table,data-tables,,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,MIT,2016-06-10 16:19:14.000,2022-01-13 06:49:33.909,2022-01-13 06:41:21.000,536.0,36.0,97,17.0,176.0,25.0,92.0,487,2022-01-13 06:49:33.909,5.3.2,181.0,A React table component.,1974.0,1933.0,16.0,27,https://www.npmjs.com/package/rsuite-table,2022-01-13 06:49:33.909,41.0,85348.0,85348.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
166,coreui-free-bootstrap-admin-template,coreui/coreui-free-bootstrap-admin-template,@coreui/ajax,admin-dashboards,org.webjars.npm:coreui__ajax,https://github.com/coreui/coreui-free-bootstrap-admin-template,https://github.com/coreui/coreui-free-bootstrap-admin-template,MIT,2016-08-04 12:30:57.000,2021-11-29 10:00:54.000,2021-11-29 09:50:16.000,605.0,4.0,2937,458.0,105.0,25.0,451.0,11062,2021-11-29 09:52:43.000,4.1.0,36.0,Free Bootstrap 5 admin & dashboard template.,7.0,,26.0,26,https://www.npmjs.com/package/@coreui/ajax,2018-02-28 12:32:30.603,7.0,133.0,137.0,https://search.maven.org/artifact/org.webjars.npm/coreui__ajax,2018-03-15 00:00:00.000,,True,2,,,,,,245.0,,,,,,,,,,,,,,,,,,,,
167,Unstated Next,jamiebuilds/unstated-next,unstated-next,state-management,,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,MIT,2019-05-02 00:44:35.000,2022-01-02 13:47:15.000,2020-05-04 17:55:59.000,23.0,,129,33.0,39.0,50.0,27.0,3800,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,2494.0,2357.0,11.0,26,https://www.npmjs.com/package/unstated-next,2019-05-13 23:34:47.580,137.0,172797.0,172797.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
168,React Email Editor,unlayer/react-email-editor,react-email-editor,editors,,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,MIT,2017-10-01 22:44:29.000,2021-12-03 20:44:48.000,2021-11-22 21:59:01.000,99.0,3.0,501,46.0,16.0,122.0,91.0,3158,2021-11-22 21:59:30.657,1.5.0,23.0,Drag-n-Drop Email Editor Component for React.js.,457.0,441.0,7.0,26,https://www.npmjs.com/package/react-email-editor,2021-11-22 21:59:30.657,16.0,45260.0,45260.0,,,,True,3,,https://react-email-editor-demo.netlify.app/,,,,,,,,,,,,,,,,,,,,,,,,
169,cal-heatmap,wa0x6e/cal-heatmap,cal-heatmap,data-viz,,https://github.com/wa0x6e/cal-heatmap,https://github.com/wa0x6e/cal-heatmap,MIT,2013-02-18 05:33:24.000,2020-06-02 19:43:20.000,2018-09-20 18:02:28.000,463.0,,249,69.0,40.0,78.0,167.0,2193,2016-10-09 21:40:18.360,3.6.2,23.0,Cal-Heatmap is a javascript module to create calendar heatmap to visualize time series data.,543.0,267.0,16.0,26,https://www.npmjs.com/package/cal-heatmap,2016-10-09 21:40:18.360,276.0,8979.0,8979.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Viser,viserjs/viser,viser-react,data-viz,,https://github.com/viserjs/viser,https://github.com/viserjs/viser,MIT,2017-10-27 16:47:46.000,2021-10-06 20:42:40.000,2020-07-30 03:40:48.000,502.0,,122,39.0,182.0,131.0,324.0,1538,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2728.0,2690.0,22.0,26,https://www.npmjs.com/package/viser-react,2019-12-24 13:03:44.941,38.0,5872.0,5872.0,,,,False,3,,https://viserjs.github.io/demoHome.html,,,,,,,,,,,,,,,,,,,,,,,,
171,react-mde,andrerpena/react-mde,react-mde,editors,,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,765.0,,147,15.0,129.0,58.0,144.0,1307,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,1743.0,1650.0,50.0,26,https://www.npmjs.com/package/react-mde,2021-05-04 08:58:15.604,93.0,119791.0,119791.0,,,,True,3,,http://andrerpena.me/react-mde/,,,,,,,,,,,,,,,,,,,,,,,,
172,React Flow Chart,MrBlenny/react-flow-chart,@mrblenny/react-flow-chart,other-components,,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,MIT,2018-11-07 01:34:23.000,2021-10-05 19:55:26.000,2020-06-28 02:55:27.000,268.0,,272,30.0,75.0,92.0,105.0,1195,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",192.0,172.0,29.0,26,https://www.npmjs.com/package/@mrblenny/react-flow-chart,2020-06-28 02:55:34.091,20.0,14506.0,14506.0,,,,False,3,,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,,,,,,,,,,,,,,,,,,
173,react-timeseries-charts,esnet/react-timeseries-charts,react-timeseries-charts,data-viz,,https://github.com/esnet/react-timeseries-charts,https://github.com/esnet/react-timeseries-charts,BSD-3-Clause-LBNL,2014-11-11 01:16:14.000,2022-01-13 04:33:01.000,2020-04-06 20:35:43.000,657.0,,258,31.0,159.0,114.0,244.0,758,2019-05-17 17:25:33.622,0.16.1,37.0,Declarative and modular timeseries charting components for React.,757.0,700.0,36.0,26,https://www.npmjs.com/package/react-timeseries-charts,2019-05-17 17:25:33.622,57.0,10645.0,10645.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
174,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,storybook-addon-material-ui,dev-tools,,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,MIT,2016-09-13 08:30:16.000,2021-12-26 12:13:44.000,2021-12-26 12:13:44.000,247.0,2.0,114,25.0,53.0,15.0,63.0,546,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,1158.0,966.0,41.0,26,https://www.npmjs.com/package/storybook-addon-material-ui,2021-02-20 19:36:07.318,192.0,151835.0,151835.0,,,,True,3,['material-ui'],,,,,,,,,,,,,,,,,,,,,,,,,
175,ej2-react-ui-components,syncfusion/ej2-react-ui-components,@syncfusion/ej2-react-base,data-viz,,https://github.com/syncfusion/ej2-react-ui-components,https://github.com/syncfusion/ej2-react-ui-components,ICU,2018-10-31 06:16:27.000,2022-01-11 14:18:53.000,2022-01-11 14:18:49.000,167.0,14.0,67,31.0,7.0,14.0,83.0,204,2022-01-11 14:20:30.000,19.4.42,109.0,"Syncfusion React UI components library offer more than 50+ cross-browser, responsive, and lightweight react UI..",214.0,157.0,6.0,26,https://www.npmjs.com/package/@syncfusion/ej2-react-base,2022-01-11 14:02:08.284,57.0,97241.0,97241.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
176,Monaco Yaml,remcohaszing/monaco-yaml,monaco-yaml,editors,,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,MIT,2018-02-26 06:08:04.000,2021-11-27 14:22:46.000,2021-11-27 14:22:46.000,290.0,43.0,39,4.0,84.0,13.0,55.0,102,2021-09-15 20:01:30.000,3.2.1,17.0,YAML plugin for the Monaco Editor.,119.0,118.0,21.0,26,https://www.npmjs.com/package/monaco-yaml,2021-11-09 21:01:55.395,1.0,168259.0,168259.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
177,React FilePond,pqina/react-filepond,react-filepond,file-handling,,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,MIT,2018-03-08 14:52:44.000,2021-10-11 14:01:32.000,2021-10-11 14:01:32.000,100.0,,67,14.0,15.0,14.0,165.0,1192,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2594.0,2452.0,6.0,25,https://www.npmjs.com/package/react-filepond,2021-02-11 12:26:38.817,142.0,79947.0,79947.0,,,,True,3,,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,,,,,,,,,,,,,,,,,,
178,jtable,volosoft/jtable,jtable,data-tables,,https://github.com/volosoft/jtable,https://github.com/volosoft/jtable,MIT,2011-11-21 14:59:20.000,2021-11-19 14:08:21.000,2018-12-24 08:13:03.000,193.0,,495,171.0,109.0,1468.0,687.0,1055,2018-10-24 14:42:37.480,2.6.0,3.0,A JQuery plugin to create AJAX based CRUD tables.,138.0,131.0,50.0,25,https://www.npmjs.com/package/jtable,2018-10-24 14:42:37.480,7.0,584.0,584.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
179,react-simple-code-editor,satya164/react-simple-code-editor,react-simple-code-editor,editors,org.webjars.npm:react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,MIT,2018-06-21 14:15:50.000,2021-10-05 07:35:58.000,2021-02-03 10:37:47.000,101.0,,124,12.0,34.0,35.0,27.0,988,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,8525.0,7553.0,10.0,25,https://www.npmjs.com/package/react-simple-code-editor,2020-01-17 14:38:58.265,971.0,765492.0,765492.0,https://search.maven.org/artifact/org.webjars.npm/react-simple-code-editor,2019-03-25 00:00:00.000,1.0,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Supabase UI,supabase/ui,@supabase/ui,ui-frameworks,,https://github.com/supabase/ui,https://github.com/supabase/ui,MIT,2020-12-11 10:41:08.000,2022-01-10 23:19:59.000,2021-12-20 20:06:44.000,705.0,16.0,88,15.0,160.0,36.0,107.0,936,2021-12-09 21:32:29.000,0.36.2,120.0,Supabase UI Library.,614.0,614.0,38.0,25,https://www.npmjs.com/package/@supabase/ui,2020-12-23 10:07:30.739,,6007.0,6007.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
181,CodeFlask,kazzkiq/CodeFlask,codeflask,editors,,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,MIT,2015-08-15 19:58:05.000,2022-01-09 11:59:31.000,2020-06-05 16:46:21.000,190.0,,99,23.0,48.0,24.0,61.0,891,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,433.0,357.0,28.0,25,https://www.npmjs.com/package/codeflask,2019-05-13 00:11:15.298,76.0,25814.0,25814.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
182,datatable,frappe/datatable,frappe-datatable,data-tables,,https://github.com/frappe/datatable,https://github.com/frappe/datatable,MIT,2017-10-07 14:58:02.000,2022-01-13 11:37:44.000,2022-01-05 12:27:02.000,309.0,4.0,111,41.0,85.0,68.0,24.0,720,2022-01-05 12:29:19.000,1.16.0,64.0,"A simple, modern and interactive datatable library for the web.",290.0,259.0,17.0,25,https://www.npmjs.com/package/frappe-datatable,2022-01-05 12:29:16.697,31.0,16793.0,16793.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
183,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,react-markdown-editor-lite,editors,,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,MIT,2019-01-21 03:56:31.000,2022-01-12 22:59:28.000,2021-12-02 05:28:18.000,476.0,6.0,126,12.0,100.0,24.0,123.0,704,2021-12-02 05:58:29.000,1.3.2,47.0,a light-weight Markdown editor based on React. Reactmarkdown.,1139.0,1116.0,20.0,25,https://www.npmjs.com/package/react-markdown-editor-lite,2021-12-02 05:57:20.007,23.0,27023.0,27023.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
184,unstorage,unjs/unstorage,unstorage,data-fetching,,https://github.com/unjs/unstorage,https://github.com/unjs/unstorage,MIT,2021-03-07 23:19:13.000,2021-11-18 20:16:51.005,2021-11-18 20:16:45.000,114.0,12.0,13,3.0,11.0,16.0,7.0,461,2021-11-18 20:16:51.005,0.3.3,26.0,Universal Storage Layer.,4645.0,4645.0,5.0,25,https://www.npmjs.com/package/unstorage,2021-11-18 20:16:51.005,,95324.0,95324.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
185,mozaik,plouc/mozaik,mozaik,others,,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,MIT,2014-12-26 03:18:38.000,2022-01-13 13:34:36.000,2019-05-28 02:07:43.000,520.0,,367,98.0,178.0,86.0,91.0,3551,2016-04-14 11:53:39.000,1.4.4,64.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,127.0,53.0,31.0,24,https://www.npmjs.com/package/mozaik,2016-12-23 17:10:46.124,74.0,210.0,210.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Radix Primitives,radix-ui/primitives,@radix-ui/utils,ui-frameworks,,https://github.com/radix-ui/primitives,https://github.com/radix-ui/primitives,MIT,2020-06-19 13:23:22.000,2022-01-13 13:36:37.000,2022-01-13 13:32:26.000,867.0,68.0,86,14.0,661.0,94.0,232.0,2797,2021-01-27 10:06:42.425,0.0.3,3.0,"An open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by..",34.0,2.0,10.0,24,https://www.npmjs.com/package/@radix-ui/utils,2021-01-27 10:06:42.425,32.0,7664.0,7664.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
187,RevoGrid,revolist/revogrid,@revolist/revogrid,data-tables,,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,MIT,2020-05-04 21:23:09.000,2021-12-23 20:40:49.000,2021-10-05 17:07:31.000,613.0,,102,29.0,101.0,73.0,110.0,1897,2021-10-05 17:09:37.000,3.0.98,213.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,85.0,75.0,10.0,24,https://www.npmjs.com/package/@revolist/revogrid,2021-12-23 20:38:56.949,10.0,7003.0,7003.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Material-UI Treasury,siriwatknp/mui-treasury,@mui-treasury/components,other-components,,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,MIT,2019-03-11 16:21:23.000,2021-12-09 01:19:14.000,2021-09-14 03:21:10.000,750.0,,134,26.0,887.0,63.0,232.0,1845,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,91.0,59.0,19.0,24,https://www.npmjs.com/package/@mui-treasury/components,2021-06-18 16:46:52.506,32.0,7818.0,7818.0,,,,True,3,['material-ui'],https://mui-treasury.com/components/,,,,,,,,,,,,,,,,,,,,,,,,
189,glide-data-grid,glideapps/glide-data-grid,@glideapps/glide-data-grid,data-tables,,https://github.com/glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,MIT,2020-10-28 04:19:29.000,2021-12-23 20:35:35.000,2021-12-23 03:03:01.000,323.0,104.0,67,22.0,74.0,10.0,46.0,818,2021-12-16 17:57:31.220,3.2.1,134.0,"A high-performance React grid component, with rich rendering and first-class TypeScript support.",15.0,15.0,16.0,24,https://www.npmjs.com/package/@glideapps/glide-data-grid,2021-12-16 17:57:31.220,,2736.0,2736.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
190,React Spreadsheet,iddan/react-spreadsheet,react-spreadsheet,data-tables,,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,MIT,2018-02-18 17:12:32.000,2022-01-01 17:26:47.000,2022-01-01 17:24:16.000,756.0,5.0,59,10.0,96.0,22.0,72.0,630,2021-12-17 21:46:41.101,0.6.1,53.0,"Simple, customizable yet performant spreadsheet for React.",202.0,198.0,19.0,24,https://www.npmjs.com/package/react-spreadsheet,2021-12-17 21:46:41.101,4.0,21105.0,21105.0,,,,True,3,,https://iddan.github.io/react-spreadsheet,,,,,,,,,,,,,,,,,,,,,,,,
191,Reaviz,reaviz/reaviz,reaviz,data-viz,,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2022-01-11 16:41:18.000,2022-01-11 16:38:31.000,380.0,10.0,66,12.0,19.0,21.0,8.0,519,2022-01-04 14:02:58.524,12.1.0,244.0,Data visualization library for React.,206.0,202.0,8.0,24,https://www.npmjs.com/package/reaviz,2022-01-04 14:02:58.524,4.0,8641.0,8641.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
192,react-chartist,fraserxu/react-chartist,react-chartist,data-viz,org.webjars.npm:react-chartist,https://github.com/fraserxu/react-chartist,https://github.com/fraserxu/react-chartist,MIT,2014-10-29 08:05:52.000,2021-05-12 00:09:05.000,2021-02-02 10:24:54.000,130.0,,86,7.0,54.0,34.0,18.0,514,2021-02-02 10:25:51.933,0.14.4,28.0,React component for Chartist.js.,10548.0,10031.0,31.0,24,https://www.npmjs.com/package/react-chartist,2021-02-02 10:25:51.933,517.0,88127.0,88127.0,https://search.maven.org/artifact/org.webjars.npm/react-chartist,2015-09-07 00:00:00.000,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
193,react-design-editor,salgum1114/react-design-editor,react-design-editor,editors,,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,MIT,2018-06-26 01:03:54.000,2021-12-29 10:07:04.000,2021-12-29 08:33:37.000,445.0,20.0,254,37.0,63.0,50.0,114.0,903,2021-12-29 08:33:26.687,0.0.47,47.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, Weve..",9.0,7.0,3.0,23,https://www.npmjs.com/package/react-design-editor,2021-12-29 08:33:26.687,2.0,5150.0,5150.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
194,react-pivottable,plotly/react-pivottable,react-pivottable,data-tables,,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,MIT,2017-08-14 18:36:06.000,2021-08-23 09:52:27.000,2020-11-19 15:02:35.000,110.0,,200,36.0,31.0,74.0,43.0,814,2020-11-19 15:06:48.000,0.11.0,24.0,React-based dragndrop pivot table with Plotly.js charts.,363.0,336.0,10.0,23,https://www.npmjs.com/package/react-pivottable,2020-11-19 15:04:38.247,27.0,21370.0,21370.0,,,,False,3,,https://react-pivottable.js.org/,,,,,,,,,,,,,,,,,,,,,,,,
195,react-file-viewer,plangrid/react-file-viewer,react-file-viewer,file-handling,,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2022-01-13 08:27:29.000,2019-11-13 20:16:39.000,118.0,,217,18.0,101.0,124.0,12.0,351,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,1053.0,1025.0,12.0,23,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,28.0,52011.0,52011.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
196,React Lazylog,mozilla-frontend-infra/react-lazylog,react-lazylog,other-components,,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2022-01-13 12:55:40.000,2020-07-23 15:46:22.000,159.0,,85,7.0,69.0,58.0,23.0,237,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,389.0,354.0,15.0,23,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,35.0,57253.0,57253.0,,,,False,3,,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,,,,,,,,,,,,,,,,,
197,React-Data-Export,securedeveloper/react-data-export,react-data-export,file-handling,,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-11-20 12:13:55.000,2020-01-23 21:39:15.000,137.0,,101,7.0,62.0,59.0,48.0,161,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,1082.0,1050.0,13.0,23,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,32.0,34510.0,34510.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
198,styletron,styletron/styletron,styletron,styling,,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-12-09 01:12:55.000,2021-10-21 21:00:23.000,532.0,1.0,126,41.0,239.0,42.0,148.0,3224,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,175.0,128.0,38.0,22,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,47.0,3934.0,3934.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
199,atomize,proksh/atomize,atomize,ui-frameworks,,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-10-06 02:04:32.000,2021-06-11 09:35:11.000,53.0,,196,26.0,29.0,20.0,20.0,1390,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,445.0,437.0,11.0,22,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,8.0,2848.0,2848.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
200,react-lz-editor,leejaen/react-lz-editor,react-lz-editor,editors,,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-10 23:34:02.000,2019-10-18 03:45:52.000,183.0,,160,25.0,35.0,104.0,80.0,922,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",427.0,380.0,14.0,22,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,47.0,1016.0,1016.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
201,ka-table,komarovalexander/ka-table,ka-table,data-tables,,https://github.com/komarovalexander/ka-table,https://github.com/komarovalexander/ka-table,MIT,2019-09-25 18:21:49.000,2021-11-04 05:44:36.000,2021-10-24 18:10:00.000,952.0,7.0,21,5.0,96.0,2.0,71.0,256,2021-10-24 19:16:59.000,7.3.0,121.0,"Lightweight MIT React Table component with Sorting, Filtering, Grouping, Virtualization, Editing and many more.",73.0,73.0,6.0,22,https://www.npmjs.com/package/ka-table,2021-10-24 17:52:00.464,,4100.0,4100.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
202,ReactPivot,davidguttman/react-pivot,react-pivot,data-tables,,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,171.0,,141,40.0,49.0,36.0,23.0,996,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",165.0,138.0,20.0,21,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,27.0,1182.0,1182.0,,,,False,3,,http://davidguttman.github.io/react-pivot/,,,,,,,,,,,,,,,,,,,,,,,,
203,iconify,iconify/iconify,iconify,others,,https://github.com/iconify/iconify,https://github.com/iconify/iconify,MIT,2017-02-22 15:23:59.000,2022-01-12 09:27:35.000,2022-01-12 09:27:28.000,348.0,67.0,35,16.0,18.0,8.0,77.0,993,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",6.0,2.0,4.0,21,https://www.npmjs.com/package/iconify,2020-05-17 01:07:13.697,4.0,1128.0,1128.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
204,rumble-charts,rumble-charts/rumble-charts,rumble-charts,data-viz,,https://github.com/rumble-charts/rumble-charts,https://github.com/rumble-charts/rumble-charts,MIT,2016-01-28 02:45:55.000,2021-09-30 09:18:12.000,2021-09-30 09:17:41.000,227.0,,38,12.0,35.0,2.0,37.0,315,2021-08-31 09:55:19.000,4.0.0,36.0,React components for building composable and flexible charts.,222.0,194.0,7.0,21,https://www.npmjs.com/package/rumble-charts,2021-08-27 16:04:21.983,28.0,1069.0,1069.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
205,react-sigma,dunnock/react-sigma,react-sigma,data-viz,,https://github.com/dunnock/react-sigma,https://github.com/dunnock/react-sigma,MIT,2016-12-03 14:28:25.000,2021-10-05 18:31:30.000,2021-04-20 22:20:11.000,221.0,,47,10.0,33.0,33.0,53.0,233,2020-09-04 14:02:13.869,1.2.35,34.0,Lightweight React library for drawing network graphs built on top of SigmaJS.,362.0,328.0,17.0,21,https://www.npmjs.com/package/react-sigma,2020-09-04 14:02:13.869,34.0,2326.0,2326.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,True
206,react-smart-data-table,joaocarmo/react-smart-data-table,react-smart-data-table,data-tables,,https://github.com/joaocarmo/react-smart-data-table,https://github.com/joaocarmo/react-smart-data-table,MIT,2017-01-30 00:07:32.000,2022-01-09 14:06:59.000,2022-01-09 14:06:52.000,120.0,21.0,34,7.0,37.0,2.0,25.0,71,2022-01-08 00:26:09.648,0.14.0,50.0,A smart data table component for React.js meant to be configuration free.,280.0,271.0,3.0,21,https://www.npmjs.com/package/react-smart-data-table,2022-01-08 00:26:09.648,9.0,1065.0,1065.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
